JockeyId,LastOff,JockeyNumberOfPriorRaces,JockeyWinPercentage,JockeyTop3Percentage,JockeyAvgRelFinishingPosition
89244,2024-09-26 14:05:00,12.0,0.16666666666666666,0.16666666666666666,0.5390259715672912
89257,2024-10-25 23:15:00,76.0,0.07894736842105256,0.2763157894736842,0.3973343641179053
89262,2024-10-24 23:55:00,587.0,0.09710391822827935,0.272572402044293,0.4036029481881552
89264,2024-10-25 13:50:00,198.0,0.05050505050505045,0.19696969696969696,0.457643755422891
89298,2024-10-24 17:10:00,190.0,0.1631578947368421,0.49473684210526314,0.39197775913047483
89329,2024-10-24 15:56:00,71.0,0.056338028169014044,0.32394366197183094,0.4391769353259404
89374,2023-12-29 16:14:00,2.0,0.0,0.0,0.96875
89434,2023-12-02 12:05:00,7.0,0.0,0.14285714285714285,0.7223922902494332
89436,2024-09-28 19:35:00,20.0,0.0,0.09999999999999995,0.4552430322479452
89449,2024-08-04 21:48:00,9.0,0.0,0.2222222222222222,0.6729717813051147
89479,2024-09-03 15:53:00,7.0,0.0,0.0,0.4535595819434731
89496,2024-05-03 17:45:00,1.0,0.0,0.0,1.0
89501,2024-09-15 15:45:00,1.0,0.0,0.0,0.01916376306620209
89520,2024-08-28 19:48:00,9.0,0.0,0.0,0.533344913647944
89537,2024-04-28 13:53:00,3.0,0.0,0.0,0.6859066859066859
89541,2024-10-08 15:15:00,5.0,0.0,0.0,0.17945070144240266
89549,2024-05-25 14:05:00,1.0,0.0,1.0,0.3
89558,2024-09-15 15:45:00,1.0,1.0,1.0,0.0017421602787456446
89571,2024-10-25 19:30:00,320.0,0.04062499999999992,0.14374999999999996,0.45536048094492176
89577,2024-05-07 19:30:00,1.0,0.0,0.0,0.8571428571428571
89627,2024-10-25 17:11:00,494.0,0.09919028340080968,0.30769230769230765,0.4048288772309787
89634,2024-10-09 16:35:00,64.0,0.12499999999999992,0.46874999999999994,0.501458213517558
89639,2024-09-29 19:30:00,3.0,0.0,0.3333333333333333,0.39153439153439157
89641,2024-10-21 18:12:00,25.0,0.03999999999999994,0.12,0.20636833096320908
89646,2024-10-04 16:10:00,4.0,0.0,0.5,0.36778787322564854
89653,2023-11-18 18:40:00,1.0,0.0,1.0,0.5
89679,2024-10-05 20:17:00,9.0,0.0,0.4444444444444444,0.46475792074383626
89686,2024-10-14 14:40:00,51.0,0.09803921568627451,0.27450980392156865,0.41514596452601976
89700,2024-02-24 16:50:00,1.0,0.0,0.0,0.5714285714285714
89703,2024-09-15 14:00:00,1.0,0.0,0.0,0.1282051282051282
89718,2024-10-12 14:35:00,12.0,0.0,0.08333333333333333,0.3027116718122835
89721,2024-05-24 19:00:00,18.0,0.1111111111111111,0.6111111111111112,0.500499037999038
89731,2024-10-24 12:55:00,38.0,0.1578947368421052,0.2631578947368421,0.46520402381267667
89780,2024-10-20 15:30:00,18.0,0.05555555555555555,0.2222222222222222,0.6047199623180014
89787,2024-05-04 19:35:00,15.0,0.1999999999999999,0.33333333333333326,0.455447052947053
89807,2024-10-12 20:50:00,6.0,0.0,0.16666666666666666,0.4285036450477626
89808,2024-09-07 20:18:00,6.0,0.0,0.3333333333333333,0.39907083657083664
89810,2024-10-11 14:25:00,45.0,0.11111111111111108,0.3111111111111111,0.37519676576826383
89825,2024-10-21 14:05:00,19.0,0.10526315789473684,0.42105263157894735,0.29313200632244885
89828,2024-09-08 15:15:00,4.0,0.5,0.5,0.2884615384615384
89830,2024-09-08 15:15:00,3.0,0.0,0.3333333333333333,0.16239316239316237
89832,2024-09-08 15:15:00,2.0,0.0,0.0,0.141025641025641
89834,2024-09-08 15:15:00,2.0,0.0,0.0,0.20512820512820512
89836,2024-09-08 15:15:00,3.0,0.0,0.3333333333333333,0.11111111111111109
89837,2024-09-08 14:45:00,3.0,0.0,0.6666666666666666,0.10256410256410255
89838,2024-09-14 21:40:00,3.0,0.0,0.0,0.5249884739511296
89844,2023-12-27 12:05:00,32.0,0.0,0.031249999999999965,0.6961042809690741
89863,2024-10-22 17:03:00,22.0,0.3181818181818182,0.409090909090909,0.34697075387671367
89894,2023-11-10 14:42:00,1.0,0.0,0.0,1.0
89902,2024-10-06 12:30:00,4.0,1.0,1.0,0.08338903743315502
89916,2024-06-25 12:55:00,6.0,0.0,0.16666666666666666,0.6246235246235247
89923,2024-09-07 22:40:00,3.0,0.0,0.3333333333333333,0.30820105820105814
89945,2024-10-24 17:40:00,395.0,0.13924050632911392,0.4607594936708861,0.4728590003895702
89952,2024-10-23 18:10:00,60.0,0.08333333333333333,0.3,0.3510617366710441
89954,2024-10-05 15:25:00,5.0,0.0,0.2,0.2464981337173915
89959,2024-10-25 20:30:00,897.0,0.1505016722408026,0.39576365663322177,0.296452981602353
89973,2024-10-25 17:11:00,384.0,0.10156249999999993,0.3489583333333333,0.39300246189901333
90022,2024-03-08 23:45:00,7.0,0.0,0.1428571428571428,0.6114907501462123
90025,2024-10-20 21:44:00,22.0,0.22727272727272718,0.5,0.40166796037312813
90036,2024-04-13 19:40:00,1.0,0.0,0.0,0.4
90039,2024-10-24 14:22:00,4.0,0.0,0.0,0.38051359381173816
90043,2024-10-20 15:15:00,9.0,0.0,0.1111111111111111,0.6118355659540631
90049,2024-06-23 17:55:00,4.0,0.0,0.25,0.6486928104575163
90065,2024-10-13 12:58:00,6.0,0.0,0.16666666666666666,0.5815097477441875
90091,2024-10-21 15:25:00,13.0,0.0,0.5384615384615384,0.3628378860554803
90103,2024-10-25 16:25:00,361.0,0.11357340720221606,0.31301939058171746,0.3856046225853196
90105,2024-07-06 16:00:00,19.0,0.21052631578947367,0.2631578947368421,0.6083142004194635
90160,2024-10-21 12:27:00,213.0,0.12676056338028166,0.4460093896713615,0.38329886247825506
90167,2024-10-03 13:30:00,2.0,0.0,0.0,0.5152173913043478
90176,2024-07-06 15:00:00,4.0,0.0,0.0,0.5416666666666666
90182,2024-10-12 20:50:00,21.0,0.09523809523809523,0.38095238095238093,0.3591301905377535
90183,2024-10-12 20:50:00,4.0,0.25,0.25,0.44866408101702215
90189,2024-10-12 20:50:00,21.0,0.0,0.38095238095238093,0.39214006115266625
90204,2024-01-12 14:05:00,37.0,0.027027027027026952,0.2972972972972973,0.5602237102237101
90243,2024-10-25 16:25:00,1057.0,0.09649952696310304,0.34058656575212864,0.3887536069462862
90249,2024-09-29 22:50:00,1.0,0.0,0.0,0.15
90274,2024-06-23 21:53:00,1.0,0.0,0.0,0.8461538461538461
90279,2023-12-29 21:18:00,1.0,0.0,0.0,0.8888888888888888
90290,2024-06-22 23:30:00,1.0,0.0,0.0,1.0
90298,2024-06-29 21:21:00,1.0,0.0,0.0,0.6428571428571429
90307,2024-05-18 22:52:00,1.0,0.0,0.0,1.0
90312,2024-08-04 22:18:00,3.0,0.0,0.3333333333333333,0.525
90320,2024-09-07 23:03:00,4.0,0.0,0.25,0.41679369918699183
90325,2024-02-17 21:29:00,1.0,0.0,0.0,0.8333333333333334
90330,2024-01-12 12:15:00,2.0,0.0,0.0,0.4111111111111111
90341,2024-04-14 23:30:00,4.0,0.0,0.25,0.3731112637362637
90354,2024-06-23 23:15:00,4.0,0.25,0.5,0.5187590187590188
90355,2024-10-12 21:30:00,29.0,0.06896551724137928,0.34482758620689646,0.3812085649306745
90357,2024-10-08 21:00:00,24.0,0.0833333333333333,0.37499999999999994,0.45407021831654176
90362,2023-12-02 21:50:00,1.0,0.0,0.0,1.0
90366,2024-01-06 23:50:00,1.0,0.0,0.0,0.3125
90372,2024-10-05 22:40:00,12.0,0.08333333333333333,0.16666666666666666,0.34856204954889164
90392,2024-10-25 15:35:00,52.0,0.17307692307692307,0.44230769230769224,0.40147388124880723
90406,2024-10-25 16:10:00,383.0,0.10182767624020884,0.3864229765013054,0.5186711366394134
90408,2024-10-08 21:00:00,34.0,0.08823529411764705,0.1764705882352941,0.5285494803512923
90409,2024-06-29 20:20:00,5.0,0.0,0.0,0.6762254901960785
90410,2024-05-01 22:40:00,2.0,0.0,0.0,0.5592105263157895
90411,2024-04-28 13:53:00,1.0,0.0,0.0,0.6363636363636364
90412,2024-06-23 23:15:00,6.0,0.0,0.3333333333333333,0.5247044622044621
90414,2023-11-19 22:10:00,2.0,0.0,0.0,0.7626262626262625
90425,2024-09-07 22:00:00,19.0,0.10526315789473684,0.42105263157894735,0.38853597925620087
90448,2023-10-14 22:00:00,1.0,0.0,0.0,0.875
90450,2024-10-23 17:00:00,138.0,0.11594202898550723,0.3188405797101449,0.3867009766274318
90517,2024-10-24 16:05:00,275.0,0.09818181818181812,0.3709090909090909,0.5217664656435234
90599,2024-02-03 22:05:00,4.0,0.0,0.0,0.7865343505823382
90605,2024-10-08 21:00:00,14.0,0.0,0.35714285714285715,0.37063120119842813
90637,2024-10-05 19:45:00,9.0,0.0,0.1111111111111111,0.5027735108380269
90639,2024-09-07 22:00:00,23.0,0.04347826086956517,0.30434782608695654,0.526982550660031
90661,2024-10-05 22:32:00,14.0,0.07142857142857141,0.21428571428571422,0.5206270959973051
90665,2024-02-04 13:45:00,1.0,0.0,0.0,0.8571428571428571
90680,2024-07-01 18:59:00,5.0,0.0,0.0,0.6464646464646464
90684,2024-05-07 16:55:00,6.0,0.3333333333333333,0.8333333333333334,0.5666666666666667
90687,2024-10-23 15:50:00,437.0,0.10755148741418764,0.2997711670480549,0.3745661733638481
90688,2024-10-12 19:25:00,29.0,0.10344827586206892,0.24137931034482749,0.5189377387335367
90704,2024-10-25 16:20:00,131.0,0.12213740458015258,0.25954198473282436,0.3948465243948598
90708,2024-10-20 21:44:00,50.0,0.0799999999999999,0.31999999999999995,0.35170659588012226
90710,2024-10-24 15:30:00,157.0,0.0828025477707006,0.28025477707006363,0.5340983640715544
90717,2024-03-23 12:00:00,41.0,0.04878048780487805,0.2926829268292683,0.5280211319845467
90718,2024-05-26 15:25:00,13.0,0.23076923076923078,0.46153846153846156,0.5167535455996994
90735,2024-10-25 16:50:00,206.0,0.04854368932038831,0.1941747572815534,0.48592139772226767
90739,2024-10-15 16:20:00,34.0,0.02941176470588235,0.2352941176470588,0.5059684652194432
90759,2024-08-22 19:50:00,1.0,0.0,0.0,0.0037333333333333333
90760,2024-01-24 23:30:00,1.0,1.0,1.0,0.16666666666666666
90763,2024-08-09 20:25:00,1.0,0.0,0.0,0.030848329048843187
90767,2024-09-29 22:50:00,15.0,0.13333333333333328,0.4666666666666667,0.30781170951902653
90773,2024-10-12 16:50:00,1.0,0.0,0.0,1.0
90791,2024-10-13 12:58:00,2.0,0.0,0.5,0.191649377593361
90817,2024-10-20 15:30:00,17.0,0.11764705882352941,0.4117647058823529,0.42571355019451895
90848,2024-09-25 17:25:00,20.0,0.049999999999999975,0.1999999999999999,0.45982049788573154
90849,2024-10-20 13:30:00,10.0,0.0,0.1,0.1245251416639189
90853,2024-05-03 18:20:00,1.0,0.0,1.0,0.3333333333333333
90868,2024-10-21 13:30:00,775.0,0.1032258064516128,0.3535483870967741,0.3815093777278897
90897,2024-09-28 23:37:00,14.0,0.07142857142857142,0.07142857142857142,0.44817336025319215
90910,2024-05-19 20:52:00,5.0,0.0,0.2,0.5134988540870894
90927,2024-10-03 15:15:00,15.0,0.13333333333333328,0.26666666666666666,0.41610630978392116
90928,2024-06-15 18:17:00,2.0,0.0,0.0,0.6794871794871795
90929,2024-04-27 18:55:00,2.0,0.0,0.5,0.5769230769230769
90931,2024-08-18 19:25:00,6.0,0.0,0.0,0.690563725490196
90951,2024-09-15 16:45:00,2.0,0.0,0.0,0.27692307692307694
90953,2024-10-24 15:48:00,93.0,0.07526881720430104,0.24731182795698925,0.30302501988769837
90955,2024-08-24 14:40:00,1.0,0.0,0.0,0.11428571428571428
90958,2024-03-02 18:45:00,3.0,0.0,0.0,0.7175925925925926
90959,2024-09-21 21:25:00,36.0,0.02777777777777771,0.4166666666666666,0.5018145483783172
90967,2024-10-20 15:30:00,15.0,0.0,0.1999999999999999,0.436659680189092
90969,2024-09-08 15:15:00,4.0,0.0,0.5,0.32411858974358976
90981,2024-08-02 13:15:00,1.0,0.0,0.0,0.2553191489361702
90983,2024-10-20 14:05:00,158.0,0.05696202531645565,0.24050632911392406,0.46860127397752144
91001,2024-05-01 14:30:00,41.0,0.04878048780487805,0.1951219512195122,0.560991159766928
91027,2024-09-07 23:03:00,2.0,0.0,0.0,0.15853658536585366
91032,2024-10-20 16:35:00,60.0,0.08333333333333333,0.2,0.47230896285161145
91041,2023-12-30 23:30:00,5.0,0.0,0.4,0.5875000000000001
91048,2024-09-15 16:45:00,4.0,0.25,0.25,0.3865384615384615
91049,2024-05-01 12:19:00,1.0,0.0,0.0,0.46153846153846156
91055,2024-10-22 14:35:00,76.0,0.15789473684210525,0.4342105263157895,0.30078031346338785
91059,2024-09-07 23:03:00,6.0,0.16666666666666666,0.3333333333333333,0.3036278874693508
91060,2024-08-04 19:35:00,3.0,0.0,0.0,0.3414179104477612
91066,2024-09-08 17:10:00,21.0,0.047619047619047616,0.38095238095238093,0.5205357087344665
91088,2024-10-23 17:00:00,1.0,0.0,0.0,0.4090909090909091
91089,2024-10-23 18:55:00,69.0,0.02898550724637676,0.07246376811594203,0.564564328866325
91109,2024-09-22 19:45:00,2.0,0.0,0.0,0.4266409266409266
91114,2023-12-03 21:03:00,1.0,0.0,0.0,0.8571428571428571
91123,2024-10-07 12:30:00,117.0,0.15384615384615383,0.48717948717948717,0.41185286195844256
91128,2024-01-13 15:51:00,1.0,0.0,1.0,0.2
91132,2024-10-07 12:30:00,34.0,0.1764705882352941,0.2647058823529412,0.3825510792552314
91134,2024-10-06 19:45:00,15.0,0.06666666666666664,0.1999999999999999,0.3600804967562455
91140,2024-07-07 15:37:00,2.0,0.0,0.5,0.6
91146,2024-10-25 22:16:00,224.0,0.18749999999999992,0.48660714285714285,0.37158453353415866
91151,2023-12-16 22:15:00,1.0,0.0,0.0,0.8571428571428571
91162,2024-10-19 20:42:00,8.0,0.25,0.75,0.3121609403254973
91174,2024-10-24 13:47:00,2.0,0.0,0.0,0.0048
91187,2024-10-13 16:00:00,43.0,0.16279069767441853,0.3720930232558139,0.48483511989841555
91190,2024-10-05 22:40:00,4.0,0.0,0.0,0.7908496732026145
91212,2024-10-05 21:02:00,9.0,0.0,0.2222222222222222,0.3840441965441965
91230,2024-10-24 15:20:00,324.0,0.09567901234567901,0.3055555555555555,0.5326193512052023
91238,2024-08-03 16:05:00,3.0,0.0,0.3333333333333333,0.20308686868686865
91248,2024-10-25 15:45:00,92.0,0.03260869565217384,0.23913043478260862,0.4347670814406322
91255,2024-08-04 22:45:00,7.0,0.0,0.1428571428571428,0.6241066939596351
91265,2024-09-18 18:20:00,28.0,0.03571428571428568,0.03571428571428568,0.5938853875472698
91266,2024-10-19 19:35:00,79.0,0.07594936708860757,0.2278481012658227,0.39900359659689677
91278,2024-08-05 12:40:00,1.0,0.0,0.0,0.5384615384615384
91279,2024-09-07 23:31:00,15.0,0.0,0.1999999999999999,0.6722462722462722
91291,2024-09-15 12:50:00,1.0,0.0,1.0,0.05128205128205128
91306,2024-06-15 17:38:00,1.0,0.0,0.0,0.9230769230769231
91310,2023-10-28 18:00:00,3.0,0.0,0.0,0.5615384615384617
91313,2024-08-02 21:42:00,5.0,0.0,0.0,0.5271178821178821
91319,2024-10-25 17:30:00,93.0,0.03225806451612902,0.09677419354838705,0.5381089076442989
91332,2024-06-28 21:25:00,2.0,0.0,0.5,0.4666666666666667
91341,2024-01-14 15:50:00,1.0,0.0,1.0,0.6666666666666666
91342,2024-09-09 16:48:00,12.0,0.08333333333333333,0.3333333333333333,0.6063337235011056
91377,2024-10-23 12:45:00,429.0,0.053613053613053616,0.18414918414918416,0.5415195500512097
91381,2024-10-13 15:40:00,8.0,0.0,0.12499999999999994,0.6351620601620601
91400,2024-10-20 17:30:00,84.0,0.09523809523809523,0.26190476190476186,0.3994920282601079
91401,2024-10-02 16:10:00,33.0,0.09090909090909091,0.2727272727272727,0.54459659429499
91402,2024-10-19 19:35:00,65.0,0.06153846153846154,0.24615384615384617,0.46298823189055466
91403,2024-10-12 17:35:00,37.0,0.054054054054053995,0.2972972972972973,0.46112233163193767
91404,2024-10-06 16:15:00,14.0,0.0,0.14285714285714282,0.5868977649334791
91413,2024-10-07 16:23:00,1.0,0.0,1.0,0.0013908205841446453
91441,2024-10-20 15:15:00,56.0,0.03571428571428565,0.37499999999999994,0.44400372218820816
91443,2024-10-22 17:03:00,5.0,0.2,0.2,0.37068571428571423
91449,2024-06-23 20:00:00,9.0,0.0,0.2222222222222222,0.5519003327826857
91450,2024-03-03 20:50:00,2.0,0.0,0.0,0.8733031674208145
91484,2024-07-28 15:50:00,16.0,0.0,0.24999999999999994,0.5652708067022584
91501,2024-10-23 17:00:00,44.0,0.11363636363636358,0.3181818181818181,0.5606224978223333
91520,2024-10-20 15:15:00,21.0,0.14285714285714285,0.38095238095238093,0.44176268509138256
91524,2024-10-15 17:20:00,18.0,0.1111111111111111,0.16666666666666663,0.2799804333318826
91525,2024-04-01 16:08:00,2.0,0.0,0.5,0.611111111111111
91533,2024-10-25 14:25:00,363.0,0.09917355371900817,0.2920110192837465,0.5625494232163882
91538,2024-10-03 17:25:00,1.0,0.0,0.0,0.03015075376884422
91540,2024-10-24 14:28:00,31.0,0.1612903225806451,0.2580645161290322,0.4025501004511806
91560,2024-08-23 16:50:00,27.0,0.0,0.11111111111111104,0.45213852922041153
91571,2024-10-24 13:53:00,74.0,0.0,0.0945945945945946,0.6045137436157935
91573,2024-10-18 17:05:00,31.0,0.032258064516129,0.12903225806451613,0.728904477662199
91606,2024-03-16 15:40:00,2.0,0.0,0.0,0.5772058823529411
91607,2024-01-28 12:10:00,1.0,0.0,0.0,0.7777777777777778
91641,2023-11-30 22:50:00,6.0,0.0,0.0,0.9206349206349206
91642,2024-09-21 22:35:00,7.0,0.1428571428571428,0.42857142857142855,0.6011904761904762
91643,2024-02-24 12:00:00,1.0,0.0,0.0,0.7777777777777778
91653,2024-10-25 19:15:00,326.0,0.07361963190184044,0.2453987730061349,0.38870892970532256
91654,2024-01-06 23:50:00,1.0,0.0,0.0,0.9375
91682,2024-08-04 22:18:00,2.0,0.0,0.0,0.48461538461538467
91708,2024-08-27 17:05:00,2.0,0.0,0.0,0.4580515297906602
91733,2024-10-05 21:35:00,20.0,0.14999999999999994,0.35,0.490854562104562
91736,2024-04-16 14:40:00,1.0,0.0,0.0,1.0
91739,2024-08-03 13:33:00,2.0,0.5,0.5,0.5002666666666666
91757,2024-10-05 15:25:00,13.0,0.07692307692307689,0.5384615384615384,0.5489043634610362
91759,2024-10-24 15:55:00,391.0,0.16112531969309454,0.4961636828644501,0.41864177321399393
91760,2024-07-31 17:20:00,9.0,0.1111111111111111,0.1111111111111111,0.5666857914664932
91786,2024-10-12 16:50:00,21.0,0.09523809523809523,0.14285714285714285,0.5862198647912934
91794,2024-09-14 21:25:00,6.0,0.0,0.3333333333333333,0.37160718823454664
91811,2024-05-25 17:10:00,20.0,0.3,0.65,0.5068788156288155
91857,2024-10-25 20:15:00,861.0,0.11149825783972117,0.3426248548199768,0.36464027379103425
91867,2024-10-17 18:00:00,395.0,0.10126582278481011,0.35949367088607587,0.40803597699504296
91902,2024-10-24 16:30:00,172.0,0.034883720930232544,0.191860465116279,0.6187108371413252
91915,2024-10-24 14:10:00,285.0,0.1122807017543859,0.36842105263157887,0.5187851862273177
91934,2023-10-29 12:25:00,3.0,0.0,0.6666666666666666,0.3637566137566137
91935,2024-07-29 17:50:00,1.0,0.0,0.0,0.0034770514603616135
91944,2024-09-01 14:45:00,9.0,0.0,0.1111111111111111,0.5027801827801828
91945,2024-07-28 12:50:00,3.0,0.0,0.0,0.6560058818123334
91962,2024-09-21 17:05:00,8.0,0.0,0.625,0.29013466413468286
91978,2024-09-18 18:20:00,10.0,0.0,0.1,0.1747457903346822
91983,2024-10-06 19:35:00,12.0,0.0,0.0,0.48593286311608225
91984,2023-12-10 18:40:00,1.0,0.0,0.0,1.0
92018,2024-10-25 22:16:00,166.0,0.1325301204819277,0.39759036144578314,0.3661074406266425
92036,2024-10-18 17:20:00,55.0,0.1818181818181817,0.49090909090909085,0.30509179357740185
92037,2024-10-24 15:56:00,195.0,0.11794871794871792,0.3999999999999999,0.4398792787469733
92039,2023-12-26 18:20:00,2.0,0.0,0.0,0.7875
92051,2024-10-13 15:00:00,2.0,0.0,0.0,0.575
92076,2024-08-03 13:33:00,6.0,0.16666666666666666,0.5,0.3142717134717134
92084,2024-10-20 15:10:00,308.0,0.12012987012987003,0.35064935064935066,0.529076503507349
92099,2024-10-15 13:30:00,44.0,0.06818181818181818,0.2727272727272727,0.4639480198474106
92112,2024-10-22 14:43:00,252.0,0.17857142857142855,0.5119047619047619,0.4342467058123566
92118,2024-10-20 19:40:00,61.0,0.06557377049180321,0.22950819672131145,0.4472893675823324
92124,2024-09-15 15:45:00,1.0,0.0,0.0,0.010452961672473868
92128,2024-08-25 16:45:00,1.0,0.0,0.0,0.9090909090909091
92147,2024-10-06 12:30:00,4.0,0.0,1.0,0.1814839572192513
92149,2024-10-24 14:22:00,132.0,0.08333333333333326,0.2272727272727272,0.3572679750500923
92153,2024-09-21 23:10:00,2.0,0.0,0.0,0.2972027972027972
92155,2024-06-22 21:00:00,4.0,0.0,0.25,0.44966063348416285
92157,2024-10-25 16:50:00,131.0,0.0763358778625954,0.2519083969465648,0.43960834910989377
92162,2024-05-01 13:33:00,2.0,0.5,0.5,0.38888888888888884
92175,2024-10-18 17:20:00,35.0,0.11428571428571427,0.3142857142857143,0.3790752851585114
92179,2024-03-16 22:16:00,1.0,0.0,0.0,0.8
92182,2024-07-02 17:17:00,11.0,0.0,0.09090909090909091,0.711078026251823
92196,2024-09-23 14:35:00,3.0,0.0,0.0,0.015066513663989084
92213,2024-04-25 18:33:00,28.0,0.0,0.10714285714285714,0.6734482895722392
92214,2024-10-14 16:33:00,83.0,0.0481927710843373,0.24096385542168672,0.4079406916625779
92229,2024-05-20 16:43:00,7.0,0.42857142857142855,0.7142857142857143,0.5
92237,2024-04-28 13:53:00,1.0,1.0,1.0,0.09090909090909091
92240,2024-07-07 15:37:00,2.0,0.0,1.0,0.26111111111111107
92247,2024-08-11 16:49:00,2.0,0.0,0.0,0.3782
92264,2024-10-21 16:10:00,143.0,0.0419580419580419,0.20279720279720276,0.42718164034854866
92268,2024-08-03 13:33:00,5.0,0.0,0.8,0.3110466666666667
92270,2024-10-23 14:30:00,306.0,0.18300653594771232,0.4869281045751634,0.5532615209641917
92272,2024-04-05 17:30:00,25.0,0.0,0.07999999999999996,0.7263174603174604
92273,2024-09-15 14:15:00,20.0,0.049999999999999975,0.1999999999999999,0.5212247556907466
92276,2024-10-25 16:36:00,384.0,0.08593749999999994,0.26041666666666663,0.41265202472529827
92298,2024-10-19 16:13:00,46.0,0.06521739130434775,0.28260869565217384,0.6033578271683128
92302,2024-10-23 16:15:00,234.0,0.09829059829059826,0.3376068376068376,0.5480477287104071
92304,2024-10-19 18:13:00,4.0,0.0,0.0,0.24069416498993962
92309,2023-11-04 21:27:00,1.0,0.0,0.0,1.0
92335,2024-10-25 15:45:00,283.0,0.10247349823321548,0.34628975265017664,0.38336768746197336
92341,2024-10-08 21:00:00,41.0,0.17073170731707318,0.43902439024390244,0.345369742119912
92350,2024-10-13 12:58:00,8.0,0.24999999999999994,0.75,0.4153514621616281
92353,2024-09-21 22:35:00,32.0,0.09375,0.21874999999999997,0.5346563592657343
92368,2024-07-14 18:25:00,22.0,0.09090909090909088,0.13636363636363633,0.6698788399657384
92379,2023-10-07 19:45:00,1.0,0.0,0.0,1.0
92392,2024-10-09 16:28:00,15.0,0.06666666666666664,0.26666666666666666,0.49966053549490913
92411,2023-10-07 16:05:00,1.0,0.0,0.0,0.8461538461538461
92413,2024-09-29 14:55:00,20.0,0.09999999999999995,0.35,0.48500466853408036
92422,2024-09-19 18:05:00,9.0,0.1111111111111111,0.4444444444444444,0.5372429372295658
92430,2024-02-28 18:29:00,3.0,0.0,0.0,0.8555555555555555
92436,2024-10-24 17:40:00,31.0,0.0967741935483871,0.3548387096774193,0.4822541885444124
92449,2024-10-24 17:10:00,130.0,0.16153846153846152,0.5461538461538461,0.4572404547049078
92476,2024-08-05 13:15:00,20.0,0.049999999999999975,0.14999999999999994,0.6575382950382951
92477,2024-10-20 15:20:00,76.0,0.13157894736842102,0.21052631578947367,0.48475221480670044
92483,2024-02-24 16:53:00,5.0,0.4,0.6,0.47756410256410253
92486,2024-10-17 13:30:00,106.0,0.0471698113207547,0.16037735849056603,0.5557564992145164
92526,2024-05-03 17:45:00,3.0,0.0,0.3333333333333333,0.7857142857142857
92529,2023-12-12 14:35:00,1.0,0.0,0.0,0.4375
92545,2024-09-08 19:35:00,21.0,0.14285714285714285,0.23809523809523808,0.3775528038744518
92546,2024-10-19 19:15:00,50.0,0.09999999999999991,0.2,0.417094989958635
92564,2024-10-24 15:30:00,220.0,0.1409090909090909,0.4,0.5133141825010904
92565,2024-10-25 15:51:00,560.0,0.08035714285714284,0.3142857142857143,0.376804838847365
92575,2024-10-03 12:55:00,13.0,0.15384615384615377,0.3076923076923077,0.45245828310782027
92580,2024-10-24 17:15:00,208.0,0.1394230769230769,0.3557692307692308,0.5700844367641127
92620,2024-10-25 20:15:00,489.0,0.10838445807770954,0.33537832310838445,0.38787257806026937
92635,2024-10-25 23:15:00,150.0,0.11333333333333331,0.26666666666666666,0.3967138429260816
92640,2024-07-31 18:40:00,29.0,0.0689655172413793,0.27586206896551724,0.5621181277386329
92668,2024-10-05 22:32:00,3.0,0.0,0.0,0.4250952299732788
92673,2024-07-06 23:41:00,14.0,0.0,0.5,0.5175736961451247
92677,2024-09-15 22:35:00,3.0,0.3333333333333333,0.3333333333333333,0.37689393939393945
92679,2024-10-25 22:16:00,90.0,0.12222222222222218,0.4111111111111111,0.409315441523687
92691,2024-03-08 17:35:00,4.0,0.0,0.0,0.7637362637362637
92695,2024-10-25 19:30:00,1142.0,0.12259194395796841,0.36077057793344997,0.38022758935799034
92725,2024-10-21 14:57:00,66.0,0.10606060606060606,0.3181818181818182,0.4441064284095577
92728,2024-10-25 17:25:00,1237.0,0.2029102667744543,0.5084882780921585,0.28377290047284687
92732,2024-10-25 16:30:00,843.0,0.036773428232502944,0.158956109134045,0.5001296082575964
92735,2024-10-24 20:00:00,230.0,0.08260869565217384,0.34782608695652173,0.3585103541205222
92759,2024-09-07 23:15:00,2.0,0.0,0.0,0.4305555555555555
92765,2024-08-03 16:05:00,4.0,0.25,0.25,0.3716023809523809
92774,2024-10-25 15:51:00,710.0,0.09718309859154924,0.2957746478873239,0.39494015098428814
92778,2023-10-07 22:14:00,2.0,0.0,0.0,1.0
92782,2024-09-27 17:00:00,4.0,0.0,0.25,0.10231358011762007
92801,2024-10-24 17:10:00,288.0,0.07986111111111106,0.2604166666666667,0.5007431396605719
92805,2024-10-19 22:16:00,85.0,0.11764705882352937,0.34117647058823525,0.41283318701357824
92806,2024-10-25 17:11:00,557.0,0.14721723518850988,0.4236983842010772,0.3439095392296414
92812,2024-10-19 18:13:00,79.0,0.15189873417721514,0.4430379746835443,0.3324505145469265
92813,2024-10-19 16:00:00,13.0,0.0,0.15384615384615377,0.14100430899823177
92818,2024-09-29 13:25:00,11.0,0.0,0.2727272727272727,0.4899365601718543
92819,2024-06-16 18:10:00,4.0,0.0,0.0,0.8294871794871794
92822,2024-08-30 19:43:00,195.0,0.1538461538461538,0.4512820512820513,0.42695814257133263
92829,2024-08-13 15:43:00,2.0,0.0,0.0,0.23476923076923076
92830,2024-10-20 15:30:00,119.0,0.08403361344537809,0.2857142857142857,0.40580399753094915
92855,2024-06-01 21:40:00,3.0,0.0,0.0,0.4985347985347985
