RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds
847857,Auto Services Perth Ltd. 24Hour Recovery Handicap Hurdle,41,Perth,09/11/2023 16:15:00,Hurdle,Class 4,,0-120,4yo+,None,2m,16,3217,3520,Soft,Turf,4130972,Just Dottie,93186,Sean Bowen,10241,R Mike Smith,5,h,7,,10-5,165,9/1,10,96,86,63,CompletedRace,7,0.75,13.5,00:04:05.5050000,245.505
847857,Auto Services Perth Ltd. 24Hour Recovery Handicap Hurdle,41,Perth,09/11/2023 16:15:00,Hurdle,Class 4,,0-120,4yo+,None,2m,16,3217,3520,Soft,Turf,3678079,John The Baptist,98445,Liam Harrison,13986,Fergal O'Brien,4,ht,8,,10-2,162,20/1,21,95,54,24,CompletedRace,8,28,41.5,00:04:12.5050000,252.505
847855,Racing TV Profits Returned To Racing Handicap Chase,41,Perth,09/11/2023 16:47:00,SteepleChase,Class 3,,0-130,4yo+,None,3m,24,4825,5280,Soft,Turf,2657518,Wasdell Dundalk,97855,Danny McMenamin,14973,Lisa Harrison,8,,5,,10-3,163,16/5,4.2,103,113,81,CompletedRace,1,0,0,00:06:13.6800000,373.68
847855,Racing TV Profits Returned To Racing Handicap Chase,41,Perth,09/11/2023 16:47:00,SteepleChase,Class 3,,0-130,4yo+,None,3m,24,4825,5280,Soft,Turf,2544118,Saint Arvans,99321,Conor Rabbitt,4087,Maurice Barnes,9,tp1,1,,11-9,185,11/4,3.75,128,132,101,CompletedRace,2,5.5,5.5,00:06:15.0550000,375.055
847855,Racing TV Profits Returned To Racing Handicap Chase,41,Perth,09/11/2023 16:47:00,SteepleChase,Class 3,,0-130,4yo+,None,3m,24,4825,5280,Soft,Turf,2094362,Petrastar,88884,Kielan Woods,35958,D J Jeffreys,8,ht,4,,10-11,171,13/2,7.5,111,112,79,CompletedRace,3,5.5,11,00:06:16.4300000,376.43
847855,Racing TV Profits Returned To Racing Handicap Chase,41,Perth,09/11/2023 16:47:00,SteepleChase,Class 3,,0-130,4yo+,None,3m,24,4825,5280,Soft,Turf,4231792,Themanintheboots,93186,Sean Bowen,18145,Gordon Elliott,5,p,3,,11-3,179,11/8F,2.375,117,90,45,CompletedRace,4,45,56,00:06:27.6800000,387.68
847855,Racing TV Profits Returned To Racing Handicap Chase,41,Perth,09/11/2023 16:47:00,SteepleChase,Class 3,,0-130,4yo+,None,3m,24,4825,5280,Soft,Turf,1668911,Stylish Moment,100439,Patrick Wadge,6990,Lucinda Russell,10,t,2,,11-0,176,20/1,21,119,,,UnseatedRider,0,0,0,00:06:13.6800000,373.68
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,1526594,Pammi,93277,Harry Reed,7795,Jim Goldie,8,b,2,,11-11,187,100/30,4.333333333333334,94,97,56,CompletedRace,1,0,0,00:06:17.3900000,377.39
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,2654552,Headscarf Lil,82485,Sean Quinlan,13176,Nicky Richards,9,,1,,12-0,192,11/4J,3.75,97,100,59,CompletedRace,2,0.1,0.1,00:06:17.4150000,377.415
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,4159601,Confelicity,88471,Derek Fox,29292,Andrew Hamilton,5,,7,,10-3,163,11/4J,3.75,72,75,34,CompletedRace,3,0.75,0.75,00:06:17.5775000,377.5775
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,3302830,Solway Primrose,79499,Peter Kavanagh,14973,Lisa Harrison,9,,5,,10-3,163,22/1,23,77,70,29,CompletedRace,4,11,11.75,00:06:20.3275000,380.3275
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,3499408,Miss Wachit,97204,Tom Midgley,34251,Ruth Jefferson,7,b,4,,10-10,170,4/1,5,82,75,34,CompletedRace,5,0.75,12.5,00:06:20.5150000,380.515
847858,Visit racingtv.com And Follow@RacingTV Mares' Handicap Hurdle,41,Perth,09/11/2023 17:22:00,Hurdle,Class 5,,0-105,4yo+,None,3m,24,4825,5280,Soft,Turf,4299541,Thorsda,81409,Brian Hughes,22401,Tristan Davidson,6,p1,6,,10-3,163,17/2,9.5,72,,,PulledUp,0,0,0,00:06:17.3900000,377.39
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,2956833,Princess Lea,98190,Charly Prichard,40244,Noel George & Amanda Zetterholm,6,,6,,10-6,166,27/10F,3.7,,,,CompletedRace,1,0,0,00:04:21.1000000,261.1
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,2692652,Fripon De Ballon,88541,Benoit Claudic,18702,D Retif,9,,8,,10-8,168,67/1,68,,,,CompletedRace,2,5,5,00:04:22.3500000,262.35
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,5073265,Gilou Jaguen,83293,Felix De Giles,29175,Louisa Carberry,5,h,10,,10-8,168,16/5,4.2,,,,CompletedRace,3,1.5,6.5,00:04:22.7250000,262.725
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,1448222,Espoir Royal,89242,Ludovic Philipperon,4391,M Rolland,9,tb,12,,10-8,168,43/5,9.6,,,,CompletedRace,4,1.75,8.25,00:04:23.1625000,263.1625
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,1284554,Paquos,98093,Christopher Riou,22686,Mme V Seignoux,9,ht,2,,11-3,179,76/10,8.6,,,,CompletedRace,5,1.25,9.5,00:04:23.4750000,263.475
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,2838196,Dexter,100546,Miss Roisin Leech,19755,Sophie Leech,6,t,7,,10-6,166,67/10,7.7,,,,CompletedRace,6,0.05,9.5,00:04:23.4750000,263.475
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,3095293,Rim Fire,98092,Nathanael Ferreira,32487,S Dehez,6,tp,3,,10-8,168,16/1,17,,,,CompletedRace,7,3,12.5,00:04:24.2250000,264.225
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,3262835,Apaulstar,100335,Gabin Meunier,40501,Jeremy Da Silva,6,,13,,10-1,161,14/1,15,,,,CompletedRace,8,1.5,14,00:04:24.6000000,264.6
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,2870523,Gento Des Obeaux,92298,Geoffrey Re,40501,Jeremy Da Silva,7,,9,,10-8,168,16/1,17,,,,CompletedRace,9,19,33,00:04:29.3500000,269.35
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,3310767,Bat Drim,85113,Thomas Blainville,21590,P Leblanc,5,tp,11,,10-1,161,92/1,93,,,,CompletedRace,10,1.25,34.25,00:04:29.6625000,269.6625
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,4146684,Les Couz,84734,Gaetan Champier,38369,Mme Brigitte Re-Scandella,5,hb,1,,11-3,179,9/1,10,,,,CompletedRace,11,13,47.25,00:04:32.9125000,272.9125
849419,Prix Centre d'Ent de Galop de Drag - R AVC Galop Baie (Hurdle) (Conditions) (5yo+) (Turf),252,Clairefontaine (FR),09/11/2023 13:42:00,Hurdle,,,,5yo+,None,2m2f,18,3619,3960,Very Soft,Turf,3693772,Ghost Rider,78510,Ludovic Solignac,37467,Mme M Solignac,5,tb,4,,11-0,176,29/1,30,,,,PulledUp,0,0,0,00:04:21.1000000,261.1
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5311145,Eclat De Choeur,98719,Baptiste Le Clerc,38110,H De Lageneste & G Macaire,4,t,3,,10-10,170,33/10,4.3,,,,CompletedRace,1,0,0,00:04:16.1000000,256.1
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,4739697,Jilaijone,96850,Nathan Howie,10157,David Pipe,4,t,7,,10-3,163,10/1,11,,,,CompletedRace,2,0.3,0.3,00:04:16.1750000,256.175
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5311142,Soligo,98986,Tanguy Andrieux,13565,Yannick Fouin,4,t,10,,10-1,161,44/1,45,,,,CompletedRace,3,20,20.25,00:04:21.1625000,261.1625
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,4709617,The Likely Lad,84598,James Reveley,40244,Noel George & Amanda Zetterholm,4,t,5,,10-10,170,31/10F,4.1,,,,CompletedRace,4,5.5,25.75,00:04:22.5375000,262.5375
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,3678062,Never Dies,89242,Ludovic Philipperon,4391,M Rolland,4,t,12,,10-6,166,17/1,18,,,,CompletedRace,5,0.2,26,00:04:22.6000000,262.6
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,3847460,Bojack Horseman,86321,Bertrand Lestrade,34860,E D'Andigne,4,t,6,,10-10,170,4/1,5,,,,CompletedRace,6,20,46,00:04:27.6000000,267.6
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5293093,Cape Of Love,99786,Quentin Gaignard,11333,A Chaille-Chaille,4,ht,9,,10-1,161,78/10,8.8,,,,CompletedRace,7,4,50,00:04:28.6000000,268.6
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,4257377,Rock Teen,95801,Teddy Vabois,39025,Alexandre Dubreuil,4,ht,2,,10-12,172,43/1,44,,,,CompletedRace,8,1.5,51.5,00:04:28.9750000,268.975
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5311147,Kopa De La Cour,89434,Alban Desvaux,19865,Mme M Desvaux,4,ht,8,,10-7,167,84/1,85,,,,CompletedRace,9,30,81.5,00:04:36.4750000,276.475
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,4582188,Bolero,100335,Gabin Meunier,33743,Mme P Butel & J-L Beaunez,4,p,1,,10-10,170,78/10,8.8,,,,PulledUp,0,0,0,00:04:16.1000000,256.1
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5311144,Grand Choeur,94272,Theo Chevillard,5592,J Bertran De Balanda,4,,11,,10-6,166,42/1,43,,,,PulledUp,0,0,0,00:04:16.1000000,256.1
849420,Prix Groupama Sartilly (Hurdle) (Conditions) (4yo Colts & Geldings) (Turf),252,Clairefontaine (FR),09/11/2023 14:17:00,Hurdle,,,,4yo,ColdsAndGeldings,2m2f,18,3619,3960,Very Soft,Turf,5311146,Joyau Noir,98093,Christopher Riou,25555,J Delaunay,4,ht,4,,10-8,168,15/1,16,,,,PulledUp,0,0,0,00:04:16.1000000,256.1
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309098,Endlessly,89093,Juan J Hernandez,16180,Michael McCarthy,2,,8,7,8-8,136,14/5,3.8,,100,,CompletedRace,1,0,0,00:01:35.2800000,95.28
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309096,Lord Bullingdon,88273,Flavien Prat,16180,Michael McCarthy,2,,4,3,8-6,134,9/1,10,,93,,CompletedRace,2,2.25,2.25,00:01:35.7300000,95.73
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309095,Boltage,90959,Ramon A Vazquez,4499,Richard E Mandella,2,,3,2,8-8,136,11/10F,2.1,,93,,CompletedRace,3,1,3.25,00:01:35.9300000,95.93
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309093,Andreadytorumble,84831,Umberto Rispoli,18031,Peter Miller,2,b,1,1,8-6,134,83/10,9.3,,88,,CompletedRace,4,1.25,4.5,00:01:36.1800000,96.18
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309099,Bear River,2891,Kent J Desormeaux,19476,J Keith Desormeaux,2,,9,8,8-6,134,27/1,28,,85,,CompletedRace,5,1.25,5.75,00:01:36.4300000,96.43
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5063636,Glandford,85745,Hector I Berrios,13289,Edward Freeman,2,b,7,6,8-6,134,15/1,16,,82,,CompletedRace,6,1,6.75,00:01:36.6300000,96.63
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5048229,Sea Singer,91123,Antonio Fresu,16180,Michael McCarthy,2,,5,4,8-6,134,13/2,7.5,,81,,CompletedRace,7,0.5,7.25,00:01:36.7300000,96.73
849377,Del Mar Juvenile Turf Stakes (Grade 3) (2yo) (Turf),444,Del Mar (USA),09/11/2023 12:39:00,Other,,(Grade 3),,2yo,None,1m,8,1608,1760,Firm,Turf,5309097,Des Doigts,87660,Edwin A Maldonado,17813,Rafael DeLeon,2,b,6,5,8-6,134,39/1,40,,22,,CompletedRace,8,26,33.25,00:01:41.9300000,101.93
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5254227,Prince Of Monaco,88273,Flavien Prat,5802,Bob Baffert,2,b,1,1,8-11,139,1/20F,1.05,,113,,CompletedRace,1,0,0,00:01:22.6500000,82.65
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5303389,Mirahmadi,89093,Juan J Hernandez,5802,Bob Baffert,2,b,3,2,8-6,134,156/10,16.6,,106,,CompletedRace,2,0.75,0.75,00:01:22.8000000,82.8
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5293116,Next Level,2891,Kent J Desormeaux,19476,J Keith Desormeaux,2,,6,5,8-6,134,29/1,30,,96,,CompletedRace,3,3.75,4.5,00:01:23.5500000,83.55
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5254222,Raging Torrent,91123,Antonio Fresu,15431,Doug O'Neill,2,,4,3,8-8,136,104/10,11.4,,93,,CompletedRace,4,1.75,6.25,00:01:23.9000000,83.9
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5303391,Mary's Boy Bolt,94166,Ricardo Gonzalez,32912,Mick Ruis,2,,7,6,8-8,136,46/1,47,,88,,CompletedRace,5,1.75,8,00:01:24.2500000,84.25
849302,Runhappy Del Mar Futurity (Grade 1) (2yo) (Main Track) (Dirt),444,Del Mar (USA),09/11/2023 13:59:00,Other,,(Grade 1),,2yo,None,7f,7,1407,1540,Fast,Dirt,5303390,Rothschild,90959,Ramon A Vazquez,16539,Tim Yakteen,2,b,5,4,8-8,136,164/10,17.4,,77,,CompletedRace,6,4.25,12.25,00:01:25.1000000,85.1
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311149,Talentuoso,75796,Christophe Soumillon,10210,F Chappet,2,,1,1,9-3,147,41/10,5.1,,,57,CompletedRace,1,0,0,00:01:19.9900000,79.99
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311154,Some Skye,95774,Alexis Pouchin,40320,P Groualle,2,,6,4,9-0,144,20/1,21,,,49,CompletedRace,2,1.25,1.25,00:01:20.2677777,80.2677777
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5222211,Radharani,94018,Guillaume Trolley De Prevaux,38882,Tim Donworth,2,,7,3,9-0,144,4/1,5,,,35,CompletedRace,3,3.5,4.75,00:01:21.0455555,81.0455555
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311151,Thomas Shelby,78624,Ronan Thomas,39600,C & Y Lerner,2,,3,2,9-3,147,10/1,11,,,35,CompletedRace,4,0.75,5.5,00:01:21.2122222,81.2122222
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311155,Rhetorique,84879,Maxime Guyon,7148,C Laffon-Parias,2,,8,5,9-0,144,18/5F,4.6,,,20,CompletedRace,5,3,8.5,00:01:21.8788888,81.8788888
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311150,Bolide Porto,95077,Rosario Mangione,14783,Gianluca Bietolini,2,t,2,7,9-3,147,21/1,22,,,18,CompletedRace,6,1.25,9.75,00:01:22.1566666,82.1566666
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311153,Tecumseh,87600,Mickael Barzalona,37518,P & J Brandt,2,t,5,8,9-3,147,22/5,5.4,,,15,CompletedRace,7,0.75,10.5,00:01:22.3233333,82.3233333
849423,Prix Fast Fox (Maiden) (Unraced 2yo) (Turf),219,Saint-Cloud (FR),09/11/2023 14:52:00,Other,,,,2yo,None,6½f,6.5,1307,1430,Good To Soft,Turf,5311152,Bowmakers,88850,Cristian Demuro,8358,J-C Rouget,2,,4,6,9-3,147,19/5,4.8,,,14,CompletedRace,8,0.05,10.5,00:01:22.3233333,82.3233333
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,5061561,Big Star,84879,Maxime Guyon,19093,F Vermeulen,3,,3,9,9-3,147,59/10,6.9,,,77,CompletedRace,1,0,0,00:01:11.7300000,71.73
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,4776123,French Defense,101867,Dorian Provost,20943,Y Barberot,3,,1,6,8-9,137,13/10F,2.3,,,73,CompletedRace,2,1,1,00:01:11.9522222,71.9522222
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,4642697,Katleiya,98386,Augustin Madamet,38348,Mme L Vanska,3,,8,2,9-0,144,23/5,5.6,,,67,CompletedRace,3,0.75,1.75,00:01:12.1188888,72.1188888
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,5055483,Pierrefitte,78624,Ronan Thomas,27078,P Decouz,3,,7,8,9-0,144,17/5,4.4,,,66,CompletedRace,4,0.2,2,00:01:12.1744444,72.1744444
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,4657010,Sixtus,84951,Aurelien Lemaitre,11275,M Nigge,3,tp,5,4,9-3,147,83/10,9.3,,,67,CompletedRace,5,0.5,2.5,00:01:12.2855555,72.2855555
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,4507235,Rise Above,97934,Hugo Besnier,37808,Ingrid Janackova Koplikova,3,t,6,1,9-0,144,20/1,21,,,60,CompletedRace,6,1,3.5,00:01:12.5077777,72.5077777
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,4735705,Triple Trouble,95077,Rosario Mangione,33734,Gael Barbedette,3,t,4,7,9-3,147,28/1,29,,,51,CompletedRace,7,3,6.5,00:01:13.1744444,73.1744444
849424,Prix de Pigalle (Maiden) (3yo) (Turf),219,Saint-Cloud (FR),09/11/2023 15:28:00,Other,,,,3yo,None,6f,6,1206,1320,Good To Soft,Turf,5258563,La Ponche,95774,Alexis Pouchin,39600,C & Y Lerner,3,ht,9,5,9-0,144,38/1,39,,,47,CompletedRace,8,0.3,6.75,00:01:13.2300000,73.23
849425,Prix Lavandin (Conditions) (4yo+) (Turf),219,Saint-Cloud (FR),09/11/2023 16:03:00,Other,,,,4yo+,None,1m,8,1608,1760,Good To Soft,Turf,2253239,Runnymede,86580,Rene Piechulek,31868,Frau S Steinberg,7,t,2,7,9-4,148,23/10F,3.3,,,18,CompletedRace,1,0,0,00:01:41.6800000,101.68
849425,Prix Lavandin (Conditions) (4yo+) (Turf),219,Saint-Cloud (FR),09/11/2023 16:03:00,Other,,,,4yo+,None,1m,8,1608,1760,Good To Soft,Turf,4275852,Anthorus,84764,Tony Piccone,11363,H-A Pantall,4,,5,1,9-1,145,22/5,5.4,,,13,CompletedRace,2,0.5,0.5,00:01:41.7911111,101.7911111
849425,Prix Lavandin (Conditions) (4yo+) (Turf),219,Saint-Cloud (FR),09/11/2023 16:03:00,Other,,,,4yo+,None,1m,8,1608,1760,Good To Soft,Turf,3130339,Harper,10162,Olivier Peslier,1102,P Bary,5,t,1,4,9-4,148,56/10,6.6,,,15,CompletedRace,3,0.2,0.75,00:01:41.8466666,101.8466666
