FinishingPosition,Won,FractionalOdds,DecimalOdds,ResultStatus,RaceId,CourseId,CourseName,Off,HorseId,HorseName
5,False,3/1,4,CompletedRace,867891,20,Fontwell,06/12/2024 14:43:00,5099942,Thirtyfour Thirty
7,False,6/1,7,CompletedRace,867893,20,Fontwell,06/12/2024 15:13:00,4540831,Miss Fedora
1,True,7/4F,2.75,CompletedRace,867890,20,Fontwell,06/12/2024 16:13:00,4942619,Village Master
0,False,50/1,51,PulledUp,870758,20,Fontwell,06/12/2024 17:18:00,4948263,Vintage Icon
1,True,17/2,9.5,CompletedRace,868095,22,Hamilton,06/12/2024 19:20:00,4990393,Moyola
3,False,13/8F,2.625,CompletedRace,868094,22,Hamilton,06/12/2024 19:50:00,5176435,Sacred Falls
6,False,9/4F,3.25,CompletedRace,868096,22,Hamilton,06/12/2024 20:25:00,5023487,Ski Angel
5,False,13/5,3.6,CompletedRace,870764,396,Happy Valley,06/12/2024 13:40:00,4804238,Chill Chibi
4,False,16/5,4.2,CompletedRace,868245,1079,Kempton (AW),06/12/2024 18:40:00,5405224,Rosa Applause
5,False,100/30,4.333333333333334,CompletedRace,868248,1079,Kempton (AW),06/12/2024 19:10:00,5554913,College Choir
4,False,6/1,7,CompletedRace,868251,1079,Kempton (AW),06/12/2024 19:40:00,2653210,Assembled
5,False,6/1,7,CompletedRace,870759,1079,Kempton (AW),06/12/2024 20:15:00,4554400,Fravanco
2,False,9/4F,3.25,CompletedRace,870672,188,Limerick,06/12/2024 19:00:00,5009818,Lady Lunette
8,False,11/1,12,CompletedRace,868104,104,Yarmouth,06/12/2024 14:00:00,5019623,She Is A Keeper
2,False,13/2,7.5,CompletedRace,868103,104,Yarmouth,06/12/2024 15:00:00,1371648,Mokaatil
1,True,8/13F,1.6153846153846154,CompletedRace,868102,104,Yarmouth,06/12/2024 15:30:00,5047955,Baltic
2,False,13/2,7.5,CompletedRace,868100,104,Yarmouth,06/12/2024 16:00:00,4686964,Lough Leane
4,False,20/1,21,CompletedRace,868086,52,Salisbury,06/11/2024 15:02:00,4924660,Miss Idunn
4,False,9/2,5.5,CompletedRace,870738,52,Salisbury,06/11/2024 15:37:00,4924655,Crocus Time
2,False,13/2,7.5,CompletedRace,868085,52,Salisbury,06/11/2024 17:42:00,1887402,Lihou
1,True,11/8F,2.375,CompletedRace,867883,61,Southwell,06/11/2024 14:45:00,3982462,Hyland
3,False,7/1,8,CompletedRace,867888,61,Southwell,06/11/2024 16:55:00,4965715,Culligran
4,False,2/1F,3,CompletedRace,870739,61,Southwell,06/11/2024 17:30:00,5017654,Mrs Tabitha
5,False,4/1,5,CompletedRace,868090,87,Wetherby,06/11/2024 19:30:00,4076178,Oneforsue
6,False,12/1,13,CompletedRace,868088,87,Wetherby,06/11/2024 21:00:00,1471893,Jewel Maker
3,False,6/5F,2.2,CompletedRace,868064,8,Carlisle,06/10/2024 14:50:00,3835637,Rainbow Rain
5,False,10/1,11,CompletedRace,868063,8,Carlisle,06/10/2024 15:20:00,5128033,Chiefman
3,False,8/1,9,CompletedRace,868067,31,Lingfield,06/10/2024 17:10:00,3057895,Amathus
3,False,3/1,4,CompletedRace,868244,393,Lingfield (AW),06/10/2024 14:00:00,5327071,Publicity
4,False,9/2,5.5,CompletedRace,868242,393,Lingfield (AW),06/10/2024 14:35:00,3273550,Isle Of Sark
10,False,8/1,9,CompletedRace,868243,393,Lingfield (AW),06/10/2024 15:05:00,5476944,Rabinal
4,False,5/1,6,CompletedRace,870721,393,Lingfield (AW),06/10/2024 15:35:00,3660571,Hul Ah Bah Loo
2,False,9/4F,3.25,CompletedRace,868070,46,Pontefract,06/10/2024 18:30:00,3749591,Emperor Caradoc
1,True,6/4F,2.5,CompletedRace,868068,46,Pontefract,06/10/2024 19:30:00,5118330,Esmeray
1,True,6/1,7,CompletedRace,868069,46,Pontefract,06/10/2024 21:00:00,5692664,Travis
2,False,16/5,4.2,CompletedRace,870630,196,Roscommon,06/10/2024 16:48:00,5021479,Going Live
3,False,7/4,2.75,CompletedRace,870626,196,Roscommon,06/10/2024 17:18:00,3198796,Magnor Glory
1,True,5/1,6,CompletedRace,868077,93,Windsor,06/10/2024 17:40:00,3225238,On Edge
9,False,4/1,5,CompletedRace,868074,93,Windsor,06/10/2024 19:40:00,3499385,Antiphon
4,False,9/4,3.25,CompletedRace,867869,4,Bangor-on-Dee,06/08/2024 15:25:00,3204166,Legendary Day
8,False,6/1,7,CompletedRace,867872,4,Bangor-on-Dee,06/08/2024 16:00:00,5248374,Silverbridge
1,True,15/8,2.875,CompletedRace,868029,6,Beverley,06/08/2024 13:30:00,5889841,Remoji
3,False,7/4F,2.75,CompletedRace,868027,6,Beverley,06/08/2024 15:50:00,4488807,Blueflagflyinghigh
4,False,9/1,10,CompletedRace,868028,6,Beverley,06/08/2024 16:25:00,5418906,Sun Dancer Girl
5,False,13/2,7.5,CompletedRace,868031,10,Catterick,06/08/2024 17:05:00,3158787,Khabib
4,False,12/1,13,CompletedRace,868034,10,Catterick,06/08/2024 17:40:00,5113813,Letmeseethecolts
7,False,15/2,8.5,CompletedRace,868033,10,Catterick,06/08/2024 18:10:00,3154619,So Grateful
3,False,15/2,8.5,CompletedRace,868043,12,Chepstow,06/08/2024 17:25:00,4269993,Wedgewood
4,False,9/2,5.5,CompletedRace,868039,12,Chepstow,06/08/2024 18:30:00,5176377,Wrestling Revenue
5,False,5/2F,3.5,CompletedRace,868042,12,Chepstow,06/08/2024 19:30:00,3904251,Diamondsinthesand
3,False,7/1,8,CompletedRace,868041,12,Chepstow,06/08/2024 20:00:00,895434,Kenstone
8,False,3/1,4,CompletedRace,870636,12,Chepstow,06/08/2024 20:30:00,4518768,Mayz
1,True,4/5F,1.8,CompletedRace,868044,12,Chepstow,06/08/2024 21:00:00,5396367,Marmalade Lady
3,False,6/1,7,CompletedRace,867996,23,Haydock,06/08/2024 17:20:00,5198129,Gunfighter
4,False,5/1,6,CompletedRace,870635,23,Haydock,06/08/2024 17:52:00,5063637,Phone Tag
1,True,5/2,3.5,CompletedRace,868049,31,Lingfield,06/08/2024 17:45:00,4757703,Pfingstberg
1,True,2/1F,3,CompletedRace,868045,31,Lingfield,06/08/2024 18:45:00,5200361,Arctic Mountain
4,False,7/2,4.5,CompletedRace,868048,31,Lingfield,06/08/2024 19:15:00,5073376,Kiss And Run
3,False,6/4,2.5,CompletedRace,868047,31,Lingfield,06/08/2024 19:45:00,5343910,Ureshii
2,False,9/2,5.5,CompletedRace,868051,31,Lingfield,06/08/2024 20:45:00,5048076,Just Rita
4,False,5/2,3.5,CompletedRace,870171,193,Navan,06/08/2024 14:20:00,4313181,Blanc De Noir
1,True,9/4F,3.25,CompletedRace,870174,193,Navan,06/08/2024 16:05:00,5089301,Old Faithful
4,False,100/30,4.333333333333334,CompletedRace,870153,195,Punchestown,06/08/2024 13:22:00,4272400,Wandering Rocks
1,True,3/1J,4,CompletedRace,870157,195,Punchestown,06/08/2024 13:57:00,3072057,The Banger Doyle
1,True,41/20,3.05,CompletedRace,870645,416,Sha Tin,06/08/2024 12:05:00,5492809,Copartner Prance
1,True,23/20F,2.15,CompletedRace,870641,416,Sha Tin,06/08/2024 22:00:00,4998633,Ka Ying Victory
2,False,3/1,4,CompletedRace,868000,5,Bath,06/07/2024 18:45:00,1592913,Beyond Equal
0,False,SP,,NonRunner,868001,5,Bath,06/07/2024 19:50:00,5216544,Continuance
2,False,18/1,19,CompletedRace,868003,5,Bath,06/07/2024 21:00:00,1483369,Rivas Rob Roy
2,False,9/2,5.5,CompletedRace,868010,7,Brighton,06/07/2024 14:00:00,3438109,Heer's Sadie
1,True,13/8,2.625,CompletedRace,868006,7,Brighton,06/07/2024 14:30:00,5089270,Duran
2,False,11/10F,2.1,CompletedRace,868009,7,Brighton,06/07/2024 15:00:00,2829583,Kondratiev Wave
3,False,100/30,4.333333333333334,CompletedRace,868007,7,Brighton,06/07/2024 16:00:00,3781893,Mrembo
1,True,EvensF,2,CompletedRace,868005,7,Brighton,06/07/2024 16:30:00,3243593,A Pint Of Bear
3,False,5/1,6,CompletedRace,868011,7,Brighton,06/07/2024 17:05:00,5283748,Katie G
1,True,7/1,8,CompletedRace,870098,177,Clonmel,06/07/2024 17:50:00,2750185,Druim Samhraidh
1,True,11/10J,2.1,CompletedRace,870100,177,Clonmel,06/07/2024 18:50:00,3046814,Tag Man
5,False,15/2,8.5,CompletedRace,870105,182,Fairyhouse,06/07/2024 17:10:00,5147970,Ragga Bomb
6,False,3/1,4,CompletedRace,870106,182,Fairyhouse,06/07/2024 17:40:00,4423970,Desert Haven
1,True,11/4,3.75,CompletedRace,870109,182,Fairyhouse,06/07/2024 19:10:00,5272535,Natural Ruler
7,False,6/1,7,CompletedRace,868016,21,Goodwood,06/07/2024 19:05:00,4352800,Alpine Girl
0,False,SP,,NonRunner,868014,21,Goodwood,06/07/2024 20:10:00,3499329,Cabinet Of Clowns
5,False,3/1,4,CompletedRace,868013,21,Goodwood,06/07/2024 20:45:00,4334937,Fiddlers Green
1,True,8/13F,1.6153846153846154,CompletedRace,870611,23,Haydock,06/07/2024 18:28:00,5237795,Move On In
3,False,11/10F,2.1,CompletedRace,867985,23,Haydock,06/07/2024 19:28:00,4924617,Cuban Melody
3,False,14/1,15,CompletedRace,867990,23,Haydock,06/07/2024 20:38:00,5353623,Campaign Medal
6,False,10/1,11,CompletedRace,867866,35,Market Rasen,06/07/2024 14:48:00,4069859,Boot 'N' Shoe
3,False,14/1,15,CompletedRace,870609,35,Market Rasen,06/07/2024 15:18:00,3921812,Zuul
3,False,9/4,3.25,CompletedRace,867865,35,Market Rasen,06/07/2024 16:20:00,4697371,Isholo Du Vivien
7,False,6/4F,2.5,CompletedRace,868018,80,Thirsk,06/07/2024 13:38:00,4977904,Incremental
2,False,28/1,29,CompletedRace,868020,80,Thirsk,06/07/2024 15:08:00,5134090,Baileys Polka Dot
9,False,11/1,12,CompletedRace,870610,80,Thirsk,06/07/2024 15:38:00,5488171,Aidan Andabettin
2,False,2/1F,3,CompletedRace,868236,1083,Chelmsford (AW),06/06/2024 18:45:00,5151719,Marefuori
1,True,4/1,5,CompletedRace,868235,1083,Chelmsford (AW),06/06/2024 19:45:00,4874888,Wadacre Gomez
3,False,11/2,6.5,CompletedRace,868237,1083,Chelmsford (AW),06/06/2024 20:15:00,5128026,Havana Force
0,False,SP,,NonRunner,868241,1083,Chelmsford (AW),06/06/2024 20:45:00,5605747,Sergeants Legacy
7,False,18/1,19,CompletedRace,867973,22,Hamilton,06/06/2024 15:55:00,5226937,Arantes Nascimento
5,False,18/5F,4.6,CompletedRace,867974,22,Hamilton,06/06/2024 16:30:00,4546194,Flight Of Angels
7,False,10/1,11,CompletedRace,867977,22,Hamilton,06/06/2024 17:05:00,4741558,Casa Luna
4,False,6/1,7,CompletedRace,867983,23,Haydock,06/06/2024 14:05:00,4757503,Scylla
4,False,11/2,6.5,CompletedRace,867979,23,Haydock,06/06/2024 15:05:00,5125896,The Good Biscuit
5,False,7/2F,4.5,CompletedRace,867984,23,Haydock,06/06/2024 17:10:00,5592571,Arnaz
2,False,5/1,6,CompletedRace,869950,187,Leopardstown,06/06/2024 18:00:00,2005580,Bold Approach
6,False,10/1,11,CompletedRace,869952,187,Leopardstown,06/06/2024 19:00:00,3558213,Exquisite Acclaim
2,False,7/1,8,CompletedRace,867859,84,Uttoxeter,06/06/2024 15:43:00,3432680,Charlie's Glance
8,False,66/1,67,CompletedRace,868233,1079,Kempton (AW),06/05/2024 17:05:00,3585050,Marayel
7,False,11/4F,3.75,CompletedRace,868229,1079,Kempton (AW),06/05/2024 19:45:00,5162488,Miss Information
6,False,5/1,6,CompletedRace,868228,1079,Kempton (AW),06/05/2024 20:15:00,4998713,Flower Of Dubai
1,True,11/10F,2.1,CompletedRace,868232,1079,Kempton (AW),06/05/2024 20:50:00,2910549,Zoran
6,False,13/2,7.5,CompletedRace,867852,39,Newton Abbot,06/05/2024 15:10:00,4697482,Mollie Brown
2,False,15/8F,2.875,CompletedRace,867854,39,Newton Abbot,06/05/2024 15:40:00,3239222,American Gerry
6,False,11/4F,3.75,CompletedRace,870092,39,Newton Abbot,06/05/2024 17:15:00,4395046,City Roller
2,False,11/4F,3.75,CompletedRace,867965,40,Nottingham,06/05/2024 14:27:00,2748656,Fanzone
1,True,17/2,9.5,CompletedRace,867960,40,Nottingham,06/05/2024 15:57:00,2787206,Single
2,False,10/1,11,CompletedRace,867963,40,Nottingham,06/05/2024 16:27:00,5141702,Drink Dry
6,False,14/1,15,CompletedRace,867962,40,Nottingham,06/05/2024 16:57:00,4248059,Snooze Lane
8,False,17/2,9.5,CompletedRace,867966,49,Ripon,06/05/2024 19:55:00,3677981,Westmorian
0,False,SP,,NonRunner,867970,49,Ripon,06/05/2024 21:00:00,4827081,Georgie Wooster
2,False,9/2,5.5,CompletedRace,867955,30,Leicester,06/04/2024 16:03:00,5285708,Sea The Thunder
0,False,SP,,NonRunner,867954,30,Leicester,06/04/2024 16:38:00,3226213,Dashing Dick
7,False,7/2,4.5,CompletedRace,868218,393,Lingfield (AW),06/04/2024 18:15:00,3588896,Warhol
4,False,8/1,9,CompletedRace,868216,393,Lingfield (AW),06/04/2024 19:15:00,3142198,Ancient Times
2,False,7/2,4.5,CompletedRace,868217,393,Lingfield (AW),06/04/2024 19:45:00,5021316,Invincible Speed
1,True,14/1,15,CompletedRace,867843,61,Southwell,06/04/2024 14:45:00,3023386,Do No Wrong
0,False,6/5F,2.2,UnseatedRider,867845,61,Southwell,06/04/2024 17:20:00,4315480,Lipa K
0,False,SP,,NonRunner,868223,513,Wolverhampton (AW),06/04/2024 18:30:00,2219524,Mudlahhim
4,False,12/1,13,CompletedRace,870053,513,Wolverhampton (AW),06/04/2024 19:00:00,3970683,Blackjack
8,False,4/1,5,CompletedRace,868227,513,Wolverhampton (AW),06/04/2024 21:00:00,5242257,Lumiere d'Or
1,True,12/1,13,CompletedRace,867931,3,Ayr,06/03/2024 14:45:00,3188347,Crystal Guard
2,False,11/8F,2.375,CompletedRace,867932,3,Ayr,06/03/2024 15:15:00,1657488,Young Fire
10,False,7/2,4.5,CompletedRace,867929,3,Ayr,06/03/2024 15:45:00,3877150,Westernesse
3,False,9/1,10,CompletedRace,867933,3,Ayr,06/03/2024 16:15:00,4363053,Violeta
1,True,15/2,8.5,CompletedRace,867930,3,Ayr,06/03/2024 16:45:00,4431800,Al Muqdad
9,False,22/1,23,CompletedRace,867937,7,Brighton,06/03/2024 14:30:00,4782846,Mc's Wag
7,False,7/4F,2.75,CompletedRace,867939,7,Brighton,06/03/2024 15:30:00,5705817,Dashing Donkey
1,True,12/1,13,CompletedRace,867940,7,Brighton,06/03/2024 16:00:00,3437763,Shalfa
4,False,100/30,4.333333333333334,CompletedRace,867936,7,Brighton,06/03/2024 16:30:00,2219524,Mudlahhim
7,False,100/30,4.333333333333334,CompletedRace,867938,7,Brighton,06/03/2024 17:00:00,3526790,I'm Mable
3,False,13/2,7.5,CompletedRace,869900,184,Gowran Park,06/03/2024 15:05:00,3916396,Whimsy
1,True,5/2F,3.5,CompletedRace,869908,190,Listowel,06/03/2024 16:20:00,2100738,Easy Game
1,True,8/1,9,CompletedRace,867942,87,Wetherby,06/03/2024 19:00:00,5193440,Eminent Jewel
4,False,12/1,13,CompletedRace,867945,87,Wetherby,06/03/2024 19:30:00,5079240,Love Yours
3,False,9/2,5.5,CompletedRace,867944,87,Wetherby,06/03/2024 20:00:00,4283974,Warminster
4,False,9/1,10,CompletedRace,867946,87,Wetherby,06/03/2024 21:00:00,5061633,Smooth Silesie
1,True,2/1F,3,CompletedRace,867951,93,Windsor,06/03/2024 17:10:00,5426848,Noisy Music
4,False,14/1,15,CompletedRace,867947,93,Windsor,06/03/2024 18:45:00,5172492,Salvuccio
2,False,4/1,5,CompletedRace,867948,93,Windsor,06/03/2024 19:15:00,3956913,Aerospace
9,False,8/1,9,CompletedRace,867953,93,Windsor,06/03/2024 19:45:00,4438581,Velvet Vulcan
1,True,5/1,6,CompletedRace,870019,93,Windsor,06/03/2024 20:15:00,1617316,Mujid
