RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,6820584,Modern Spirit,95812,Thomas Trullier,39830,Julien Phelippon,4,t,1,1,9-6,150,199/10,20.9,68,,10,CompletedRace,1,0,0,00:01:48.0200000,108.02,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,4767866,Celtic Aryaan,95774,Alexis Pouchin,11579,E Libaud,6,,6,11,9-0,144,51/10,6.1,62,,3,CompletedRace,2,0.2,0.2,00:01:48.0700000,108.07,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,4429400,Markswoman,100273,Mme Lorette Gallo,39931,J Leroy,6,,10,2,8-7,135,66/10,7.6,58,,,CompletedRace,3,0.75,1,00:01:48.2700000,108.27,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,8101864,Steady Success,88520,Pierre-Charles Boudot,43246,Alessandro Botti,5,h,3,4,9-5,149,9/2,5.5,67,,6,CompletedRace,4,0.05,1,00:01:48.2700000,108.27,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,5353706,Pamela Boum,88709,Eddy Hardouin,30879,Carina Fey,5,ht,9,5,8-13,141,39/10F,4.9,61,,,CompletedRace,5,0.5,1.5,00:01:48.3950000,108.395,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,4965749,Alcotan,102536,Malone Favriaux,17805,M Drean,6,,4,7,9-3,147,79/10,8.9,65,,2,CompletedRace,6,0.3,1.75,00:01:48.4575000,108.4575,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,5492837,Missouri,98386,Augustin Madamet,24142,L Guilloux,6,t,11,10,8-5,133,81/10,9.1,53,,,CompletedRace,7,1.5,3.25,00:01:48.8325000,108.8325,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,4502664,Royal Shake,87600,Mickael Barzalona,31881,Caroline Auvray,6,,5,8,9-2,146,43/10,5.3,64,,,CompletedRace,8,0.3,3.5,00:01:48.8950000,108.895,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,6842590,Whatahero,95014,Mme Laura Grosso,11283,P-L Guerin,4,t,8,6,8-9,137,78/1,79,61,,,CompletedRace,9,3,6.5,00:01:49.6450000,109.645,,,,,,,,,,,,,,,,,,,,,,
927931,Prix de l'Etang de Toutevoie (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:01:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,7503799,Regalienne,93676,Ludovic Boisseau,36464,V Devillars,4,h,7,9,9-0,144,48/1,49,62,,,CompletedRace,10,0.3,6.75,00:01:49.7075000,109.7075,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,8579591,Bolkhov,88520,Pierre-Charles Boudot,43246,Alessandro Botti,4,h,2,9,9-6,150,33/10F,4.3,74,,35,CompletedRace,1,0,0,00:01:46.1800000,106.18,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,6573363,Baby Hartwood,88850,Cristian Demuro,11159,Mme V Dissaux,4,t,3,10,9-5,149,69/10,7.9,73,,33,CompletedRace,2,0.5,0.5,00:01:46.3050000,106.305,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,5417187,Amorcita,84764,Tony Piccone,11363,H-A Pantall,5,b,7,11,9-4,148,16/1,17,72,,30,CompletedRace,3,0.5,1,00:01:46.4300000,106.43,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,5036780,Murray,95747,Mme Marie Velon,38457,B V Van Den Troost,6,t,11,4,8-13,141,179/10,18.9,69,,28,CompletedRace,4,0.2,1.25,00:01:46.4925000,106.4925,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,4438453,Hayejohn,76125,Delphine Santiago,25119,N Caullery,6,,1,3,9-3,147,37/10,4.7,74,,31,CompletedRace,5,0.5,1.75,00:01:46.6175000,106.6175,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,7267870,Lisippo,88642,Antoine Hamelin,5757,F Carnevali,4,,6,5,9-4,148,93/10,10.3,72,,27,CompletedRace,6,0.75,2.5,00:01:46.8050000,106.805,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,6260953,Master Pat,101867,Dorian Provost,12947,G Pannier,5,b,10,6,9-2,146,121/10,13.1,69,,24,CompletedRace,7,0.3,2.75,00:01:46.8675000,106.8675,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,8579559,Out Of The Blue,95509,Hugo Boutin,12681,M Boutin,4,,4,1,9-5,149,185/10,19.5,73,,23,CompletedRace,8,1.5,4.25,00:01:47.2425000,107.2425,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,7222316,Artistic Man,98244,Hugo Lebouc,40239,Fabien Jolivet,4,p,5,2,9-5,149,33/1,34,73,,22,CompletedRace,9,0.3,4.5,00:01:47.3050000,107.305,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,3691632,Faster,95014,Mme Laura Grosso,26273,Leonardo D Racco,7,,8,8,9-0,144,158/10,16.8,71,,18,CompletedRace,10,1,5.5,00:01:47.5550000,107.555,,,,,,,,,,,,,,,,,,,,,,
927932,Prix du Marais Dozet (Handicap) (Turf),206,Deauville (FR),09/01/2026 16:36:00,Other,,,,4yo+,None,1m,8,1608,1760,Heavy,Turf,5432974,Spring Heart,98953,Mme Sophie Tison,43246,Alessandro Botti,5,t,9,7,9-0,144,49/10,5.9,71,,15,CompletedRace,11,1,6.5,00:01:47.8050000,107.805,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,5048217,Kievsky,88709,Eddy Hardouin,32108,Mme G Gadbled,6,ht,8,6,8-11,139,30/1,31,58,,60,CompletedRace,1,0,0,00:01:57.4100000,117.41,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,8779439,Neyshapur,92273,Jeremy Moisan,42191,S M Aguinsaca Armijos,4,ht,3,5,9-1,145,179/10,18.9,60,,63,CompletedRace,2,0.5,0.5,00:01:57.5100000,117.51,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,6309452,Ever Fast,87600,Mickael Barzalona,38506,F Bresson,4,t,7,1,9-0,144,5/1,6,66,,61,CompletedRace,3,0.3,0.75,00:01:57.5600000,117.56,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4362978,Arturo,88850,Cristian Demuro,39038,Fabian Xaver Weissmeier,7,p,1,11,9-4,148,29/10F,3.9,65,,65,CompletedRace,4,0.2,1,00:01:57.6100000,117.61,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,5082907,Maizieres,76125,Delphine Santiago,36928,Mme Stephanie Nigge,5,,4,3,8-11,139,83/10,9.3,65,,60,CompletedRace,5,0.3,1.25,00:01:57.6600000,117.66,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4350685,Havana Six,84879,Maxime Guyon,41805,Gerald Mosse,7,tp,12,8,8-8,136,23/5,5.6,66,,54,CompletedRace,6,0.3,1.5,00:01:57.7100000,117.71,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4728051,Seigneur,98953,Mme Sophie Tison,39447,Mme Victoria Head,7,t,5,4,8-8,136,168/10,17.8,61,,57,CompletedRace,7,1.5,3,00:01:58.0100000,118.01,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,5889874,Fly Half,97546,Mme Frida Valle Skar,15427,P Adda,4,tp,10,7,8-8,136,182/10,19.2,66,,53,CompletedRace,8,0.5,3.5,00:01:58.1100000,118.11,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4630596,Odin Normandy,99467,Arthur Vilchien,34102,M Brasme,7,,2,13,8-10,138,182/10,19.2,65,,54,CompletedRace,9,1.75,5.25,00:01:58.4600000,118.46,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4753690,Druide,102370,Warren Levesque,20422,S Cerulis,6,,9,2,8-6,134,78/10,8.8,65,,41,CompletedRace,10,4.5,9.75,00:01:59.3600000,119.36,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,8853576,Valhalla,94132,Marvin Grandin,34500,Mme A Wattel,4,t,6,10,9-0,144,139/10,14.9,64,,8,CompletedRace,11,17,26.75,00:02:02.7600000,122.76,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,4125056,Hollyhock,93132,Pierre Bazire,35532,Sofie Lanslots,7,,11,9,8-13,141,82/1,83,,,,CompletedRace,12,3.5,30.25,00:02:03.4600000,123.46,,,,,,,,,,,,,,,,,,,,,,
927933,Prix de la Croix l'Oignon (Conditions) (Polytrack),206,Deauville (FR),09/01/2026 17:11:00,Other,,,,4yo+,None,1m1½f,9.5,1910,2090,Standard,AllWeather,8070661,Anima Sana,95812,Thomas Trullier,39830,Julien Phelippon,4,tp,13,12,8-8,136,38/1,39,61,,,CompletedRace,13,30,60.25,00:02:09.4600000,129.46,,,,,,,,,,,,,,,,,,,,,,
