TrainerId,TrainerNumberOfPriorRaces,TrainerWinPercentage,TrainerTop3Percentage,TrainerAvgRelFinishingPosition
20700,30.0,0.0,0.2,0.5606910953969778
20704,2.0,0.0,0.5,0.625
20744,4.0,0.0,0.0,0.6988095238095238
20756,3.0,0.0,0.0,0.8198051948051948
20759,2.0,0.0,0.0,0.9285714285714286
20774,6.0,0.0,0.0,0.7339743589743589
20786,1.0,0.0,0.0,1.0
20805,15.0,0.06666666666666667,0.13333333333333333,0.5913517038517038
20814,160.0,0.23125,0.63125,0.4393210848587687
20848,3.0,0.0,0.0,0.7070707070707071
20860,5.0,0.0,0.2,0.6557575757575758
20870,10.0,0.3,0.9,0.29396825396825393
20943,146.0,0.0958904109589041,0.3219178082191781,0.4843696163045479
20946,10.0,0.2,0.3,0.4259501527883881
20972,4.0,0.0,0.0,0.8309523809523809
20999,7.0,0.0,0.14285714285714285,0.7305194805194805
21012,30.0,0.06666666666666667,0.3333333333333333,0.5559728724434606
21037,4.0,0.25,0.25,0.6607142857142857
21071,2.0,0.0,0.5,0.5446428571428572
21093,24.0,0.0,0.041666666666666664,0.6115872553372553
21101,2.0,0.0,0.0,0.5505050505050505
21109,3.0,0.0,0.0,0.4375
21111,2.0,0.0,0.5,0.3020833333333333
21118,11.0,0.0,0.36363636363636365,0.4539447183832211
21119,31.0,0.16129032258064516,0.3870967741935484,0.3461196905893799
21124,9.0,0.0,0.1111111111111111,0.5282869545124448
21141,10.0,0.1,0.2,0.5049450549450549
21142,10.0,0.0,0.1,0.561856280973928
21186,27.0,0.037037037037037035,0.25925925925925924,0.5559145586923365
21226,5.0,0.0,0.4,0.5142857142857142
21244,1.0,0.0,0.0,0.2857142857142857
21291,42.0,0.047619047619047616,0.14285714285714285,0.672883928241071
21346,70.0,0.07142857142857142,0.24285714285714285,0.5267674618614467
21362,54.0,0.05555555555555555,0.14814814814814814,0.6056262848746509
21466,12.0,0.08333333333333333,0.25,0.5044973544973547
21478,1.0,1.0,1.0,0.0625
21511,2.0,0.0,0.0,0.4375
21516,370.0,0.11891891891891893,0.3810810810810811,0.5253446869120244
21534,9.0,0.0,0.0,0.6594576719576719
21549,86.0,0.03488372093023256,0.3023255813953488,0.6126027510261436
21550,40.0,0.075,0.2,0.6964768564768564
21551,27.0,0.0,0.4074074074074074,0.36643177084353556
21570,3.0,0.0,0.0,0.7555555555555555
21578,3.0,0.3333333333333333,0.6666666666666666,0.20833333333333334
21590,2.0,0.0,0.5,0.5
21641,27.0,0.07407407407407407,0.25925925925925924,0.4759075891428833
21647,3.0,0.0,1.0,0.335978835978836
21676,1.0,0.0,0.0,1.0
21707,1.0,0.0,0.0,0.6428571428571429
21721,22.0,0.045454545454545456,0.13636363636363635,0.6251285664721494
21722,2.0,0.5,0.5,0.43333333333333335
21732,50.0,0.039999999999999994,0.52,0.36204892329892324
21768,51.0,0.0784313725490196,0.27450980392156865,0.5504201136554078
21781,4.0,0.0,0.0,0.782142857142857
21806,1.0,0.0,0.0,0.8571428571428571
21814,3.0,0.0,0.0,0.8083333333333332
21823,3.0,0.3333333333333333,0.3333333333333333,0.6474747474747474
21827,12.0,0.08333333333333333,0.3333333333333333,0.6391407203907203
21879,344.0,0.061046511627906974,0.21511627906976744,0.5707348067910502
21909,13.0,0.0,0.38461538461538464,0.40181506527660377
21910,3.0,0.0,0.3333333333333333,0.669047619047619
21924,1.0,0.0,1.0,0.2222222222222222
21935,1.0,0.0,0.0,1.0
21961,1.0,0.0,0.0,0.875
21975,30.0,0.06666666666666667,0.26666666666666666,0.4674708162208162
21997,1.0,0.0,0.0,0.5555555555555556
22011,164.0,0.07926829268292683,0.4329268292682927,0.5115252161408826
22018,1.0,1.0,1.0,0.125
22022,3.0,0.0,0.3333333333333333,0.611111111111111
22045,7.0,0.0,0.0,0.7777777777777777
22070,8.0,0.25,0.5,0.3777800324675325
22097,32.0,0.125,0.5625,0.5026067682317683
22113,11.0,0.09090909090909091,0.2727272727272727,0.5205747312699184
22131,7.0,0.0,0.2857142857142857,0.6089004249718536
22133,1.0,0.0,0.0,1.0
22146,1.0,0.0,0.0,0.625
22150,196.0,0.17346938775510204,0.40816326530612246,0.47097683709111177
22159,1.0,0.0,1.0,0.17647058823529413
22165,10.0,0.0,0.0,0.4734126984126984
22171,1.0,0.0,0.0,0.7692307692307693
22193,4.0,0.0,0.0,0.7342261904761905
22206,5.0,0.0,0.0,0.8767857142857143
22208,1.0,0.0,1.0,0.3
22226,3.0,0.0,0.0,0.6277777777777778
22235,3.0,0.0,0.0,0.7172619047619048
22247,3.0,0.0,0.0,0.7840608465608465
22248,5.0,0.0,0.2,0.5844444444444444
22252,11.0,0.0,0.0,0.6166104320516085
22253,2.0,0.0,0.0,0.7067307692307692
22273,21.0,0.047619047619047616,0.2857142857142857,0.6158558372844087
22281,2.0,0.0,0.0,0.36666666666666664
22285,3.0,0.3333333333333333,0.6666666666666666,0.21296296296296294
22301,2.0,0.0,0.0,1.0
22309,2.0,0.0,0.0,0.5333333333333333
22361,34.0,0.08823529411764706,0.38235294117647056,0.4241985139043962
22367,184.0,0.125,0.3423913043478261,0.5754681588481141
22374,10.0,0.0,0.2,0.618970588235294
22389,1.0,0.0,0.0,0.5833333333333334
22401,118.0,0.22033898305084745,0.4915254237288136,0.4877236491767898
22407,2.0,0.0,0.0,0.5833333333333333
22408,4.0,0.0,0.25,0.6619047619047619
22415,3.0,0.0,0.3333333333333333,0.5170454545454546
22421,76.0,0.10526315789473684,0.3815789473684211,0.4138776973441402
22437,2.0,0.0,0.5,0.4666666666666667
22465,1.0,0.0,1.0,0.11764705882352941
22468,1.0,0.0,0.0,0.3333333333333333
22507,40.0,0.05,0.15,0.5460956751581751
22525,391.0,0.08439897698209718,0.31202046035805625,0.5659256745439074
22558,5.0,0.0,0.0,0.5831746031746032
22587,1.0,0.0,0.0,1.0
22625,2.0,0.0,0.0,0.4598214285714286
22654,8.0,0.25,0.375,0.5090638528138528
22679,32.0,0.0625,0.59375,0.4503056838994339
22686,3.0,0.0,0.0,0.9444444444444445
22687,2.0,0.0,0.0,0.6565934065934066
22691,24.0,0.041666666666666664,0.4166666666666667,0.530448717948718
22725,246.0,0.10569105691056911,0.4349593495934959,0.3982346115147407
22735,53.0,0.07547169811320754,0.24528301886792453,0.5178387711684049
22771,3.0,0.0,0.0,0.7037037037037037
22801,7.0,0.14285714285714285,0.5714285714285714,0.4416305916305916
22821,14.0,0.07142857142857142,0.2857142857142857,0.4087268881911739
22839,623.0,0.10754414125200643,0.3418940609951846,0.53022511309379
22847,3.0,0.0,0.0,1.0
22869,5.0,0.2,0.4,0.41761904761904756
22875,1.0,0.0,0.0,1.0
22893,7.0,0.0,0.0,0.8761904761904761
22899,1.0,0.0,0.0,0.9285714285714286
22918,5.0,0.0,0.2,0.7714285714285715
22926,2.0,0.0,0.0,0.8309523809523809
22958,12.0,0.08333333333333333,0.4166666666666667,0.4518816212180057
22959,98.0,0.061224489795918366,0.32653061224489793,0.39913672985362186
22962,2.0,0.0,0.0,0.7307692307692308
22989,1.0,0.0,0.0,0.625
23007,126.0,0.06349206349206349,0.35714285714285715,0.44783974540074345
23193,1.0,0.0,1.0,0.16666666666666666
23206,2.0,0.5,1.0,0.1125
23210,3.0,0.0,0.0,0.611111111111111
23232,4.0,0.0,1.0,0.041666666666666664
23255,4.0,0.0,0.75,0.12873931623931623
23385,4.0,0.0,0.0,0.5406454248366014
23445,192.0,0.078125,0.21354166666666666,0.5367678617678617
23450,1.0,0.0,0.0,0.7777777777777778
23510,1.0,0.0,0.0,0.4166666666666667
23623,2.0,0.0,0.0,0.7444444444444445
23712,8.0,0.0,0.0,0.7840354090354089
23717,5.0,0.0,0.4,0.5235930735930736
23847,89.0,0.0898876404494382,0.3370786516853932,0.5125603700902862
23926,443.0,0.15124153498871332,0.3905191873589165,0.5176245379377347
24010,6.0,0.0,0.16666666666666666,0.5802577052577053
24013,6.0,0.0,0.0,0.8611111111111112
24034,7.0,0.0,0.0,0.7290249433106576
24069,6.0,0.16666666666666666,0.3333333333333333,0.5310821123321123
24072,7.0,0.0,0.42857142857142855,0.33736679986679985
24073,13.0,0.0,0.3076923076923077,0.5295993844833112
24074,2.0,0.5,1.0,0.038461538461538464
24118,1.0,0.0,0.0,1.0
24121,1.0,0.0,0.0,0.9
24131,2.0,0.0,0.0,0.5384615384615385
24140,3.0,0.0,0.3333333333333333,0.4615384615384615
24142,12.0,0.0,0.0,0.5703411172161172
24176,5.0,0.2,0.6,0.3165151515151515
24210,67.0,0.14925373134328357,0.40298507462686567,0.49337084875241605
24261,1.0,0.0,0.0,0.3333333333333333
24312,1.0,1.0,1.0,0.08333333333333333
24330,1.0,0.0,1.0,0.25
24429,1.0,0.0,0.0,0.5
24435,1.0,0.0,0.0,1.0
24446,1.0,0.0,0.0,0.38461538461538464
24451,1.0,0.0,1.0,0.375
24460,1.0,0.0,0.0,0.6153846153846154
24467,1.0,0.0,0.0,0.8
24505,1.0,0.0,0.0,0.36363636363636365
24512,2.0,0.0,0.0,0.6746323529411764
24547,1.0,0.0,0.0,0.6153846153846154
24584,1.0,0.0,0.0,0.9
24588,2.0,0.5,0.5,0.2722222222222222
24596,11.0,0.09090909090909091,0.8181818181818182,0.41103896103896104
24649,6.0,0.0,0.16666666666666666,0.6254960317460317
24654,1.0,0.0,1.0,0.375
24718,13.0,0.0,0.5384615384615384,0.29152695595003286
24762,5.0,0.2,0.2,0.5017460317460317
24768,4.0,0.0,0.5,0.4638888888888889
24777,1.0,0.0,1.0,0.3333333333333333
24821,7.0,0.2857142857142857,0.2857142857142857,0.4749149659863945
24822,5.0,0.0,0.2,0.5144444444444444
24880,9.0,0.0,0.2222222222222222,0.5885802469135802
24885,1.0,0.0,0.0,0.8571428571428571
24890,293.0,0.23208191126279865,0.5358361774744027,0.4351278403666954
24938,1.0,0.0,0.0,0.875
24960,9.0,0.0,0.6666666666666666,0.29177489177489174
24982,39.0,0.07692307692307693,0.5128205128205128,0.4306003113695421
24990,3.0,0.0,0.0,0.5045454545454545
24993,4.0,0.0,0.25,0.413474025974026
24997,1.0,1.0,1.0,0.1111111111111111
25009,396.0,0.10858585858585859,0.3560606060606061,0.5346364874345337
25051,1.0,0.0,0.0,1.0
25119,163.0,0.09202453987730061,0.2147239263803681,0.5769171278418842
25124,39.0,0.07692307692307693,0.38461538461538464,0.5614273065630533
25133,7.0,0.0,0.2857142857142857,0.47206087563230426
25159,7.0,0.0,0.14285714285714285,0.41918640365845344
25160,9.0,0.2222222222222222,0.6666666666666666,0.4192546583850932
25173,15.0,0.06666666666666667,0.4,0.5755687830687831
25205,221.0,0.11312217194570136,0.4343891402714932,0.5360423075799301
25212,5.0,0.0,0.6,0.2777777777777778
25213,1.0,0.0,0.0,1.0
25218,1.0,0.0,1.0,0.2222222222222222
25225,244.0,0.10655737704918032,0.3483606557377049,0.4474606159002254
25265,65.0,0.2,0.4461538461538462,0.4860453827982847
25272,66.0,0.07575757575757576,0.24242424242424243,0.48982426440575705
25286,4.0,0.0,0.5,0.41689976689976693
25290,2.0,0.0,0.0,0.8571428571428572
25299,1.0,0.0,0.0,0.5
25303,15.0,0.0,0.26666666666666666,0.6003820253820253
25367,1.0,0.0,0.0,0.9285714285714286
25426,11.0,0.0,0.2727272727272727,0.5496411483253588
25439,7.0,0.0,0.42857142857142855,0.6143063285920428
25480,4.0,0.0,0.25,0.7104166666666667
25504,3.0,0.0,0.6666666666666666,0.19675925925925927
25512,2.0,0.0,0.0,0.7063492063492063
25521,1.0,0.0,1.0,0.0
25551,2.0,0.0,0.5,0.0
25555,70.0,0.014285714285714285,0.5142857142857142,0.3601560939060938
25561,2.0,0.0,0.0,0.7410714285714286
25569,1.0,0.0,0.0,0.7857142857142857
25579,1.0,0.0,0.0,1.0
25607,1.0,0.0,0.0,0.6666666666666666
25618,7.0,0.14285714285714285,0.5714285714285714,0.517063492063492
25625,1.0,0.0,1.0,0.25
25628,214.0,0.13084112149532712,0.3644859813084112,0.5288561465941316
25635,26.0,0.038461538461538464,0.38461538461538464,0.5144851942928865
25681,1.0,0.0,0.0,1.0
25708,1.0,0.0,1.0,0.375
25715,32.0,0.0625,0.375,0.46880697427572426
25721,16.0,0.0,0.4375,0.44757733585858583
25726,4.0,0.25,0.25,0.6041666666666666
25735,15.0,0.26666666666666666,0.4,0.3984704184704185
25759,1.0,0.0,0.0,0.5333333333333333
25778,2.0,0.0,0.0,0.6392156862745098
25780,9.0,0.0,0.1111111111111111,0.5670194003527337
25847,3.0,0.0,0.3333333333333333,0.529656862745098
25856,4.0,0.0,0.0,0.8854166666666666
25857,73.0,0.0958904109589041,0.2876712328767123,0.610007420281393
25914,203.0,0.14285714285714285,0.4187192118226601,0.5206006619054325
25920,2.0,0.0,1.0,0.0
25921,3.0,0.0,0.0,0.8571428571428572
25930,2.0,0.0,0.0,0.719047619047619
25931,89.0,0.21348314606741572,0.4157303370786517,0.5476703072208692
25959,2.0,0.0,0.0,0.53125
25963,18.0,0.05555555555555555,0.3888888888888889,0.5872354497354497
25988,116.0,0.1724137931034483,0.3275862068965517,0.46412711091837283
26061,20.0,0.05,0.2,0.6163834776334777
26099,281.0,0.0498220640569395,0.2775800711743772,0.6106990997261537
26102,57.0,0.12280701754385964,0.40350877192982454,0.44048737926446907
26108,2.0,0.0,0.5,0.29963235294117646
26111,1.0,0.0,0.0,0.4166666666666667
26118,335.0,0.23582089552238805,0.5253731343283583,0.40016825286394625
26123,52.0,0.057692307692307696,0.25,0.5233839606286914
26124,112.0,0.08035714285714286,0.29464285714285715,0.45186125735512617
26146,1.0,0.0,0.0,1.0
26153,4.0,0.0,0.0,0.516500350140056
26177,245.0,0.2,0.47346938775510206,0.4649404129704881
26181,84.0,0.08333333333333333,0.36904761904761907,0.5688860081717225
26238,216.0,0.05555555555555555,0.2222222222222222,0.5325288908622242
26259,86.0,0.06976744186046512,0.4418604651162791,0.47392875212642643
26273,31.0,0.03225806451612903,0.12903225806451613,0.6421030503336006
26274,9.0,0.0,0.2222222222222222,0.5365319865319865
26363,3.0,0.3333333333333333,0.3333333333333333,0.38928571428571423
26366,4.0,0.0,0.25,0.5383116883116883
26386,1.0,0.0,0.0,0.26666666666666666
26429,1.0,0.0,1.0,0.1875
26474,35.0,0.05714285714285714,0.5714285714285714,0.41932020360591793
26482,11.0,0.0,0.36363636363636365,0.4272727272727273
26516,1.0,0.0,1.0,0.25
26517,1.0,0.0,0.0,0.5
26546,4.0,0.0,0.25,0.5416666666666667
26547,142.0,0.19014084507042253,0.49295774647887325,0.4338985519358781
26592,5.0,0.0,0.4,0.6116666666666667
26615,1.0,0.0,1.0,0.3333333333333333
26625,6.0,0.0,0.0,0.6666666666666666
26631,3.0,0.0,0.0,0.5042735042735043
26678,13.0,0.0,0.38461538461538464,0.4620282495282495
26683,1.0,0.0,0.0,0.8571428571428571
26727,160.0,0.1125,0.30625,0.5096965740982202
26729,12.0,0.08333333333333333,0.3333333333333333,0.5662728475228475
26732,3.0,0.0,0.0,0.6900871459694989
26745,23.0,0.0,0.08695652173913043,0.6783156763369445
26761,44.0,0.045454545454545456,0.15909090909090912,0.6540403446820559
26764,95.0,0.10526315789473684,0.3684210526315789,0.40554159725483346
26772,42.0,0.07142857142857142,0.40476190476190477,0.443249111999112
26798,28.0,0.0,0.39285714285714285,0.4632111935683364
26840,25.0,0.12,0.16,0.6169680319680321
26851,1.0,0.0,1.0,0.0
26855,1.0,0.0,0.0,0.5
26881,28.0,0.07142857142857142,0.2857142857142857,0.5188344889237747
26911,1.0,0.0,0.0,0.9230769230769231
26921,6.0,0.16666666666666666,0.16666666666666666,0.7074758574758575
26922,8.0,0.0,0.25,0.5165518101179866
26938,2.0,0.0,0.0,0.9230769230769231
27035,6.0,0.0,0.5,0.45416666666666666
27038,1.0,0.0,0.0,0.9333333333333333
27045,29.0,0.06896551724137931,0.3793103448275862,0.6331176148620365
27054,1.0,0.0,0.0,0.75
27078,52.0,0.11538461538461539,0.5,0.47938327697943084
27170,40.0,0.35,0.6250000000000001,0.32977872821622817
27172,1.0,0.0,0.0,0.6
27218,1.0,0.0,0.0,0.9
27222,2.0,0.5,0.5,0.46153846153846156
27232,20.0,0.1,0.55,0.47365440115440116
27235,1.0,0.0,0.0,0.6923076923076923
27282,21.0,0.0,0.09523809523809523,0.7316017316017316
27290,71.0,0.07042253521126761,0.5070422535211268,0.5021820706679863
27291,1.0,0.0,0.0,0.875
27314,3.0,0.0,0.0,0.6027777777777777
27395,67.0,0.07462686567164178,0.208955223880597,0.569278030063114
27397,6.0,0.0,0.3333333333333333,0.5522727272727272
27429,12.0,0.0,0.0,0.6473897780962998
27444,12.0,0.08333333333333333,0.5,0.36748806748806745
27494,77.0,0.1038961038961039,0.2597402597402597,0.523326516451039
27500,26.0,0.3076923076923077,0.46153846153846156,0.5296120546120546
27516,64.0,0.03125,0.1875,0.5597461591717106
27520,1.0,0.0,0.0,1.0
27629,5.0,0.0,0.2,0.6913636363636363
27635,3.0,0.0,0.0,0.6666666666666666
27641,18.0,0.16666666666666666,0.5555555555555556,0.4034371492704826
27667,2.0,0.0,0.5,0.625
27681,67.0,0.08955223880597014,0.208955223880597,0.5122705267869538
27683,54.0,0.09259259259259259,0.4074074074074074,0.5180232833010611
27702,1.0,0.0,1.0,0.2857142857142857
27713,21.0,0.0,0.38095238095238093,0.3897117432831719
27715,1.0,0.0,0.0,1.0
27741,85.0,0.11764705882352941,0.5058823529411764,0.47485727614244244
27759,4.0,0.0,1.0,0.25
27779,1.0,0.0,0.0,0.8235294117647058
27788,79.0,0.05063291139240506,0.17721518987341772,0.535810761657746
27805,40.0,0.2,0.525,0.43959415584415584
27837,8.0,0.0,0.375,0.6276605339105339
27862,12.0,0.0,0.3333333333333333,0.5116137334887334
27909,14.0,0.0,0.5,0.3340561224489796
27911,2.0,0.0,0.0,0.6
27914,3.0,0.3333333333333333,0.3333333333333333,0.6303030303030304
27950,21.0,0.19047619047619047,0.7142857142857143,0.24916201523344378
27957,5.0,0.0,0.4,0.5177489177489176
28017,1.0,0.0,0.0,0.9230769230769231
28032,16.0,0.0,0.3125,0.6423611111111112
28057,1.0,0.0,0.0,0.6
28064,55.0,0.09090909090909091,0.2545454545454545,0.583038073038073
28075,1.0,0.0,0.0,1.0
28083,81.0,0.12345679012345678,0.3950617283950617,0.48935471250286067
28115,7.0,0.0,0.14285714285714285,0.7249518999518999
28138,1.0,0.0,0.0,0.75
28146,40.0,0.1,0.525,0.4716210872460872
28153,7.0,0.0,0.5714285714285714,0.5578231292517006
28180,357.0,0.10084033613445378,0.3333333333333333,0.49934233020852176
28193,113.0,0.08849557522123894,0.34513274336283184,0.4855825942680765
28201,2.0,0.0,0.0,0.5192307692307692
28214,1.0,0.0,0.0,0.23529411764705882
28217,20.0,0.05,0.15,0.5102235374274848
28227,15.0,0.06666666666666667,0.2,0.49676758426758416
28235,1.0,1.0,1.0,0.14285714285714285
28247,93.0,0.021505376344086023,0.23655913978494625,0.47381607485236904
28259,4.0,0.0,0.5,0.6805555555555556
28264,1.0,0.0,0.0,0.5555555555555556
28265,58.0,0.10344827586206896,0.41379310344827586,0.5653871990078885
28278,2.0,0.0,0.0,1.0
28292,3.0,0.0,0.0,0.6746031746031745
28294,3.0,0.0,0.3333333333333333,0.5427350427350427
28311,2.0,1.0,1.0,0.1125
28327,1.0,0.0,0.0,1.0
28338,256.0,0.29296875,0.65234375,0.42287496472248187
28339,2.0,0.0,0.0,0.5793650793650793
28362,1.0,0.0,0.0,0.625
28392,1.0,0.0,0.0,1.0
28411,3.0,0.0,0.0,0.576388888888889
28412,29.0,0.1724137931034483,0.4482758620689655,0.4697461542289128
28480,171.0,0.1754385964912281,0.5438596491228072,0.370329977936991
28488,5.0,0.0,0.6,0.38857142857142857
28493,3.0,0.3333333333333333,1.0,0.22747252747252744
28495,1.0,0.0,1.0,0.0
28511,246.0,0.07317073170731707,0.3617886178861789,0.5397566621831327
28539,4.0,0.0,0.5,0.5661525974025974
28570,73.0,0.0958904109589041,0.3287671232876712,0.5813797626851616
28583,12.0,0.08333333333333333,0.75,0.295734126984127
28636,2.0,0.0,0.5,0.4166666666666667
28638,4.0,0.0,0.0,0.4375
28673,193.0,0.06217616580310881,0.19689119170984457,0.5984868470619766
28686,2.0,0.0,0.0,0.96875
28693,1.0,0.0,0.0,0.75
28694,7.0,0.2857142857142857,0.7142857142857143,0.2188208616780045
28705,12.0,0.16666666666666666,0.5,0.5278635716135716
28711,31.0,0.03225806451612903,0.22580645161290322,0.5574952377371731
28723,1.0,0.0,1.0,0.23076923076923078
28730,1.0,0.0,0.0,0.6666666666666666
28737,7.0,0.0,0.14285714285714285,0.41581632653061223
28758,1.0,1.0,1.0,0.07692307692307693
28759,2.0,1.0,1.0,0.08846153846153847
28761,1.0,0.0,0.0,0.75
28762,118.0,0.059322033898305086,0.288135593220339,0.5999023340125035
28787,678.0,0.11504424778761062,0.38200589970501475,0.5190949537501042
28792,62.0,0.08064516129032258,0.27419354838709675,0.5238763368582106
28793,4.0,0.0,0.5,0.26785714285714285
28804,1.0,0.0,0.0,0.9375
28805,1.0,0.0,0.0,0.8181818181818182
28822,1.0,0.0,0.0,0.375
28855,1.0,0.0,0.0,0.6666666666666666
28860,19.0,0.10526315789473684,0.15789473684210525,0.4621410596989056
28861,47.0,0.06382978723404255,0.3617021276595745,0.39195812430694843
28862,1.0,0.0,0.0,0.35714285714285715
28863,28.0,0.03571428571428571,0.2857142857142857,0.5180644722924134
28876,235.0,0.0851063829787234,0.2978723404255319,0.5706901172698882
28892,1.0,0.0,0.0,0.5625
28900,25.0,0.2,0.76,0.2949224109224109
28905,216.0,0.16666666666666666,0.5787037037037037,0.441340601080584
28913,176.0,0.10227272727272728,0.42045454545454547,0.490111220726194
28977,4.0,0.0,0.25,0.6626984126984128
29026,19.0,0.10526315789473684,0.5789473684210527,0.4412831320726057
29031,3.0,0.0,0.0,0.5625
29037,1.0,0.0,0.0,1.0
29175,13.0,0.0,0.38461538461538464,0.3550953320184089
29212,8.0,0.0,0.25,0.41430613912231556
29216,4.0,0.0,0.0,0.6979166666666666
29232,6.0,0.0,0.0,0.8462962962962962
29286,119.0,0.12605042016806722,0.4369747899159664,0.4969688965672653
29292,16.0,0.125,0.625,0.3351991758241758
29340,2.0,0.0,0.5,0.55
29361,1.0,0.0,0.0,0.8461538461538461
29370,83.0,0.0963855421686747,0.4457831325301205,0.40316096613049124
29411,167.0,0.07784431137724551,0.28143712574850305,0.6086648733957831
29426,22.0,0.045454545454545456,0.4090909090909091,0.59021966595496
29427,9.0,0.1111111111111111,0.3333333333333333,0.6359467692801026
29430,22.0,0.045454545454545456,0.2727272727272727,0.5717056932966024
29463,1.0,0.0,0.0,1.0
29472,10.0,0.0,0.3,0.6153400765900766
29473,10.0,0.1,0.5,0.38749348690525165
29495,2.0,0.0,0.0,0.5793650793650793
29500,19.0,0.0,0.3684210526315789,0.5044903926482874
29513,178.0,0.14606741573033707,0.4157303370786517,0.48681593888963354
29530,1.0,0.0,0.0,0.7692307692307693
29547,4.0,0.0,0.0,0.7599264705882353
29551,34.0,0.11764705882352941,0.38235294117647056,0.5238074017485782
29574,80.0,0.05,0.225,0.5346114822677324
29580,1.0,0.0,1.0,0.2
29581,16.0,0.0,0.0625,0.6391024518781871
29585,13.0,0.0,0.3076923076923077,0.42073471400394485
29598,5.0,0.0,0.6,0.21738095238095237
29663,1.0,0.0,0.0,0.4375
29681,16.0,0.0,0.25,0.6207656926406926
29732,37.0,0.13513513513513514,0.35135135135135137,0.5216903591903591
29735,75.0,0.2,0.41333333333333333,0.45471494610194296
29743,2.0,0.0,0.0,0.8333333333333333
29761,1.0,0.0,0.0,0.8571428571428571
29771,3.0,0.0,0.0,0.7708333333333334
29785,8.0,0.0,0.75,0.2331349206349206
29802,5.0,0.2,0.2,0.48960483960483964
29816,77.0,0.09090909090909091,0.36363636363636365,0.45568837912028776
29858,7.0,0.14285714285714285,0.2857142857142857,0.40814364207221354
29911,1.0,0.0,0.0,0.4444444444444444
29914,1.0,0.0,0.0,0.5555555555555556
29987,14.0,0.0,0.07142857142857142,0.6840818903318905
30036,21.0,0.14285714285714285,0.2857142857142857,0.6148321255464112
30066,4.0,0.0,0.0,0.7383928571428572
30107,4.0,0.25,0.75,0.35833333333333334
30112,42.0,0.047619047619047616,0.16666666666666669,0.5847184561470276
30119,1.0,0.0,0.0,1.0
30148,7.0,0.0,0.14285714285714285,0.5520691609977323
30177,59.0,0.13559322033898305,0.576271186440678,0.40825410326905837
30178,44.0,0.09090909090909091,0.2727272727272727,0.6196067821067821
30179,19.0,0.05263157894736842,0.47368421052631576,0.5344081357239253
30210,14.0,0.07142857142857142,0.5,0.4994872191300762
30242,1.0,0.0,0.0,0.7142857142857143
30256,5.0,0.0,0.0,0.6251190476190477
30257,1.0,0.0,0.0,0.5625
30336,3.0,0.3333333333333333,1.0,0.20370370370370372
30338,15.0,0.2,0.4,0.3325441225441226
30373,7.0,0.14285714285714285,0.2857142857142857,0.5445578231292517
30383,4.0,0.25,0.75,0.23140782828282827
30404,1.0,0.0,0.0,0.5714285714285714
30405,1.0,0.0,0.0,0.35714285714285715
30409,1.0,0.0,0.0,1.0
30411,1.0,0.0,0.0,0.5
30414,3.0,0.0,0.0,0.8869047619047619
30444,2.0,0.0,0.5,0.5757575757575758
30486,33.0,0.06060606060606061,0.36363636363636365,0.46269040168714665
30519,1.0,1.0,1.0,0.08333333333333333
30586,11.0,0.0,0.18181818181818182,0.5937371971462881
30621,1.0,0.0,0.0,0.6875
30664,1.0,0.0,1.0,0.0
30665,191.0,0.17277486910994763,0.4293193717277487,0.4798158964257806
30666,2.0,0.0,0.0,0.8293269230769231
30676,3.0,0.0,0.0,0.8888888888888888
30695,1.0,0.0,0.0,1.0
30709,2.0,0.0,0.5,0.7083333333333333
30754,18.0,0.05555555555555555,0.3888888888888889,0.5010094843428177
30770,3.0,0.0,1.0,0.5119047619047619
30789,2.0,0.0,0.0,0.8186813186813187
30815,7.0,0.0,0.14285714285714285,0.7287414965986395
30845,23.0,0.13043478260869565,0.2608695652173913,0.4814516401472924
30848,3.0,0.0,0.0,0.7611111111111111
30867,326.0,0.08895705521472391,0.27300613496932513,0.5691988314782669
30873,3.0,0.0,0.3333333333333333,0.5262237762237763
30879,44.0,0.13636363636363635,0.3409090909090909,0.4554953569158115
30897,2.0,0.0,0.0,0.8
30929,6.0,0.0,0.16666666666666666,0.652000777000777
30936,1.0,0.0,0.0,1.0
30941,155.0,0.07096774193548386,0.22580645161290322,0.5647531512120045
30945,90.0,0.08888888888888889,0.23333333333333334,0.585609231268674
30947,1.0,0.0,1.0,0.42857142857142855
30954,3.0,0.6666666666666666,0.6666666666666666,0.3115079365079365
30963,3.0,0.0,0.0,0.6696581196581196
30969,54.0,0.018518518518518517,0.2037037037037037,0.4707201016563911
30970,10.0,0.0,0.2,0.4606746031746032
30971,127.0,0.07086614173228346,0.3937007874015748,0.4511619182679498
30980,3.0,0.0,0.0,0.6515151515151515
30986,2.0,0.0,0.0,0.9722222222222222
30987,8.0,0.0,0.375,0.4324156746031746
30998,40.0,0.025,0.275,0.5287099358974359
31027,1.0,0.0,1.0,0.0
31039,31.0,0.0967741935483871,0.4838709677419355,0.4643846297072103
31049,2.0,0.5,1.0,0.10416666666666666
31056,1.0,0.0,0.0,1.0
31068,13.0,0.0,0.5384615384615384,0.5262210012210011
31089,1.0,0.0,0.0,0.6666666666666666
31090,14.0,0.0,0.2857142857142857,0.5144527682868019
31105,29.0,0.034482758620689655,0.3448275862068966,0.5675386873662734
31123,36.0,0.1388888888888889,0.3611111111111111,0.39365337594504257
31127,1.0,1.0,1.0,0.08333333333333333
