RaceId,RaceName,CourseId,CourseName,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating
813863,bet365 Lancashire Oaks (Group 2),23,Haydock,Other,Class 1,(Group 2),,3yo+,None,1m4f,12,2412,2640,Good,Turf,3636549,Kawida,0,Unknown Jockey,23926,Ed Walker,3,,13,,8-9,137,SP,,107,113,94
813863,bet365 Lancashire Oaks (Group 2),23,Haydock,Other,Class 1,(Group 2),,3yo+,None,1m4f,12,2412,2640,Good,Turf,4069866,Stay Alert,92801,Josephine Gordon,10704,Hughie Morrison,3,,14,,8-9,137,SP,,104,112,95
813863,bet365 Lancashire Oaks (Group 2),23,Haydock,Other,Class 1,(Group 2),,3yo+,None,1m4f,12,2412,2640,Good,Turf,3544308,Wild Beauty,0,Unknown Jockey,28338,Charlie Appleby,3,,15,,8-9,137,SP,,106,112,94
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3116592,Fancy Man,75506,Pat Dobbs,28787,Richard Hannon,4,,1,,9-12,156,SP,,109,114,95
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2868204,Brentford Hope,101352,Deon Le Roux,31188,Richard Hughes,5,,2,,9-8,152,SP,,105,115,79
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2657531,Get Shirty,0,Unknown Jockey,22839,David O'Meara,6,,3,,9-8,152,SP,,105,116,97
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,1913990,Raymond Tusk,0,Unknown Jockey,13928,Alan King,7,,4,,9-8,152,SP,,105,116,103
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3813237,Gaassee,0,Unknown Jockey,3415,William Haggas,4,,5,,9-4,148,SP,,101,117,80
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,875009,Morando,0,Unknown Jockey,15605,Andrew Balding,9,,6,,9-3,147,SP,,100,117,96
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3257953,Trawlerman,9836,Robert Havlin,38291,John & Thady Gosden,4,,7,,9-1,145,SP,,98,118,88
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,1067095,On To Victory,14234,Jim Crowley,13928,Alan King,8,,8,,9-0,144,SP,,97,115,102
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2951967,Mahrajaan,0,Unknown Jockey,3415,William Haggas,4,,9,,9-0,144,SP,,97,118,99
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2894398,Brilliant Light,0,Unknown Jockey,9546,Saeed bin Suroor,5,,10,,8-13,141,SP,,96,117,105
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3097524,Inchicore,95744,Rossa Ryan,13928,Alan King,5,,11,,8-13,141,SP,,96,115,102
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3310961,Something Enticing,0,Unknown Jockey,15605,Andrew Balding,4,,12,,8-12,140,SP,,95,116,107
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2757689,It's Good To Laugh,0,Unknown Jockey,15552,Jennie Candlish,5,,13,,8-9,137,SP,,92,117,99
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3127991,Moving Light,0,Unknown Jockey,9546,Saeed bin Suroor,5,,14,,8-9,137,SP,,92,58,43
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,906440,Torcello,0,Unknown Jockey,14024,Shaun Lycett,8,,15,,8-8,136,SP,,91,116,100
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3207178,Star Caliber,0,Unknown Jockey,15605,Andrew Balding,4,,16,,8-7,135,SP,,90,115,104
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3493748,Enfranchise,94547,Andrew Breslin,39124,Charlie & Mark Johnston,4,,17,,8-6,134,SP,,89,117,104
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3095957,Topanticipation,0,Unknown Jockey,38304,Harry Eustace,5,,18,,8-4,132,SP,,87,117,104
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3350230,Liverpool Knight,0,Unknown Jockey,37949,Kevin Philippart De Foy,4,,19,,8-4,132,SP,,87,119,98
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2951788,Love Is Golden,0,Unknown Jockey,39124,Charlie & Mark Johnston,4,,20,,8-3,131,SP,,86,119,110
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3193518,Ravenscraig Castle,0,Unknown Jockey,21516,Iain Jardine,4,,21,,8-3,131,SP,,86,118,106
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,3275912,Secret Shadow,78920,Hayley Turner,15605,Andrew Balding,4,,22,,8-2,130,SP,,85,116,102
813862,bet365 Old Newton Cup Handicap,23,Haydock,Other,Class 2,,,4yo+,None,1m4f,12,2412,2640,Good,Turf,2364828,Vindolanda,0,Unknown Jockey,25628,Charles Hills,6,,23,,8-2,130,SP,,85,116,97
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4288203,Queen Of Deauville,0,Unknown Jockey,39124,Charlie & Mark Johnston,2,,1,,9-11,155,SP,,82,80,66
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4269989,Sunny Orange,95744,Rossa Ryan,13917,Ralph Beckett,2,,2,,9-10,154,SP,,81,86,71
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4175598,Blatant,0,Unknown Jockey,18920,Eve Johnson Houghton,2,,3,,9-10,154,SP,,81,87,84
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4076133,Looking For Lynda,0,Unknown Jockey,5019,K R Burke,2,,4,,9-9,153,SP,,80,83,57
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4076547,Glorious Angel,0,Unknown Jockey,25009,Hugo Palmer,2,,5,,9-8,152,SP,,79,80,72
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4245973,Jaxta,0,Unknown Jockey,22839,David O'Meara,2,,6,,9-7,151,SP,,78,87,66
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4213779,Honour Your Dreams,0,Unknown Jockey,29513,Adrian Paul Keatley,2,,7,,9-6,150,SP,,77,85,83
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4248051,Fragrance,0,Unknown Jockey,39124,Charlie & Mark Johnston,2,,8,,9-6,150,SP,,77,84,87
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4175589,Sanks A Million,0,Unknown Jockey,31698,David Loughnane,2,,9,,9-6,150,SP,,77,88,60
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4275940,Ramazan,0,Unknown Jockey,8010,Richard Fahey,2,,10,,9-6,150,SP,,77,86,60
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4076451,Northcliff,0,Unknown Jockey,10152,Tim Easterby,2,,11,,9-6,150,SP,,77,84,63
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4219800,Miss American Pie,0,Unknown Jockey,5121,J S Moore,2,,12,,9-5,149,SP,,76,82,60
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4251623,Betweenthesticks,0,Unknown Jockey,4676,Mick Channon,2,,13,,9-5,149,SP,,76,87,82
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4241633,Montelusa,0,Unknown Jockey,10152,Tim Easterby,2,,14,,9-4,148,SP,,75,86,67
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4303525,Urban Sprawl,0,Unknown Jockey,39124,Charlie & Mark Johnston,2,,15,,9-4,148,SP,,75,85,62
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4175576,Dayyan,75506,Pat Dobbs,28787,Richard Hannon,2,,16,,9-4,148,SP,,75,87,74
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4257414,Manwhothinkshecan,0,Unknown Jockey,9036,Ed Dunlop,2,,17,,9-3,147,SP,,74,87,62
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4315385,Latifolia,0,Unknown Jockey,37478,Simon & Ed Crisford,2,,18,,9-2,146,SP,,73,83,54
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4175560,Zabbie,75506,Pat Dobbs,28787,Richard Hannon,2,,19,,9-1,145,SP,,72,84,65
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4274086,Signora Camacho,90243,Jason Hart,8873,John Quinn,2,,20,,8-13,141,SP,,70,83,66
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4263227,Bolt Of Thunder,84416,Jack Mitchell,15605,Andrew Balding,2,,21,,8-12,140,SP,,69,83,65
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4272416,She's A Mirage,0,Unknown Jockey,28787,Richard Hannon,2,,22,,8-11,139,SP,,68,87,70
813867,bet365 Nursery Handicap,23,Haydock,Other,Class 4,,0-80,2yo,None,6f,6,1206,1320,Good,Turf,4175596,Alexa's Princess,0,Unknown Jockey,5019,K R Burke,2,,23,,8-8,136,SP,,65,88,63
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,906610,Escobar,0,Unknown Jockey,22839,David O'Meara,8,,1,,10-3,163,SP,,106,110,97
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3134060,Jumby,0,Unknown Jockey,18920,Eve Johnson Houghton,4,,2,,10-3,163,SP,,106,108,96
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3201903,Oo De Lally,101508,Harry Davies,15605,Andrew Balding,4,,3,,10-1,161,SP,,104,110,84
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2861834,Dashing Roger,0,Unknown Jockey,16307,William Stone,5,,4,,10-0,160,SP,,103,106,95
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3997575,Happy Craf,95744,Rossa Ryan,28330,Martin Smith,5,,5,,10-0,160,SP,,103,100,50
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2782554,Spirit Of Light,14234,Jim Crowley,12465,Ian Williams,5,,6,,9-10,154,SP,,99,108,91
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,1657488,Young Fire,0,Unknown Jockey,22839,David O'Meara,7,,7,,9-10,154,SP,,99,109,94
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2128037,Boardman,0,Unknown Jockey,10152,Tim Easterby,6,,8,,9-10,154,SP,,99,108,89
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2856061,Al Rufaa,9836,Robert Havlin,38291,John & Thady Gosden,5,,9,,9-9,153,SP,,98,112,75
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3526565,Tacarib Bay,0,Unknown Jockey,28787,Richard Hannon,3,,10,,9-6,150,SP,,103,102,83
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2996813,Fools Rush In,0,Unknown Jockey,25009,Hugo Palmer,4,,11,,9-4,148,SP,,93,110,99
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3137677,Titan Rock,90243,Jason Hart,8873,John Quinn,4,,12,,9-4,148,SP,,93,108,104
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2973426,Lion Tower,87290,Sam James,15158,Grant Tuer,5,,13,,9-4,148,SP,,93,109,94
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2863110,The Turpinator,91857,Daniel Muscutt,36341,Tom Ward,5,,14,,9-4,148,SP,,93,109,82
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2815633,Karibana,75506,Pat Dobbs,31188,Richard Hughes,5,,15,,9-4,148,SP,,93,111,55
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3190711,Northern Express,0,Unknown Jockey,5079,Michael Dods,4,,16,,9-3,147,SP,,92,112,92
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2086115,Eagleway,94663,Lewis Edmunds,30867,Ivan Furtado,6,,17,,9-1,145,SP,,90,109,90
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,1990234,Fox Champion,0,Unknown Jockey,13917,Ralph Beckett,6,,18,,9-1,145,SP,,90,108,98
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2537456,Persuasion,0,Unknown Jockey,39387,David & Nicola Barron,5,,19,,9-1,145,SP,,90,106,81
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2684196,Stone Soldier,0,Unknown Jockey,32276,Archie Watson,5,,20,,8-13,141,SP,,88,111,103
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,3096880,Darkness,0,Unknown Jockey,22839,David O'Meara,4,,21,,8-13,141,SP,,88,111,95
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,2116168,Woven,90868,Connor Beasley,5079,Michael Dods,6,,22,,8-12,140,SP,,87,111,94
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,1726704,Marshal Dan,0,Unknown Jockey,21549,Heather Main,7,,23,,8-11,139,SP,,86,110,92
813865,Price Promise At bet365 Handicap,23,Haydock,Other,Class 2,,0-105,3yo+,None,7f,7,1407,1540,Good,Turf,1796236,Zip,0,Unknown Jockey,8010,Richard Fahey,6,,24,,8-9,137,SP,,84,105,103
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3668376,Wilderness Girl,101508,Harry Davies,15605,Andrew Balding,3,,1,,9-9,153,SP,,90,94,79
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3437758,Espressoo,0,Unknown Jockey,39124,Charlie & Mark Johnston,3,,2,,9-9,153,SP,,90,100,70
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3880881,Hebrides,0,Unknown Jockey,3415,William Haggas,3,,3,,9-9,153,SP,,90,102,82
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3906276,Spirit Of Nguru,0,Unknown Jockey,3415,William Haggas,3,,4,,9-8,152,SP,,89,97,56
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,4227590,Lethal Nymph,0,Unknown Jockey,5863,Clive Cox,3,,5,,9-6,150,SP,,87,100,84
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3583170,Open Mind,0,Unknown Jockey,9546,Saeed bin Suroor,3,,6,,9-3,147,SP,,84,100,95
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3695502,Thunder Legend,0,Unknown Jockey,3415,William Haggas,3,,7,,9-3,147,SP,,84,101,87
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3816929,Beluga Gold,90243,Jason Hart,8873,John Quinn,3,,8,,9-1,145,SP,,82,101,85
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3437782,Aristobulus,0,Unknown Jockey,36672,James Ferguson,3,,9,,9-1,145,SP,,82,99,91
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3521656,Haymaker,0,Unknown Jockey,10704,Hughie Morrison,3,,10,,9-0,144,SP,,81,98,91
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3437705,Zero Carbon,75506,Pat Dobbs,31188,Richard Hughes,3,,11,,8-13,141,SP,,80,98,
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,4215582,Doux Esprit,0,Unknown Jockey,24890,Roger Varian,3,,12,,8-13,141,SP,,80,98,76
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3609039,Bell Shot,0,Unknown Jockey,25628,Charles Hills,3,,13,,8-12,140,SP,,79,100,90
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3499329,Cabinet Of Clowns,89627,Charles Bishop,18920,Eve Johnson Houghton,3,,14,,8-11,139,SP,,78,94,69
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3437689,Liamarty Dreams,0,Unknown Jockey,5019,K R Burke,3,,15,,8-10,138,SP,,77,99,94
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3759932,Damaar,9836,Robert Havlin,38291,John & Thady Gosden,3,,16,,8-10,138,SP,,77,99,72
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3891045,Justcallmepete,0,Unknown Jockey,8254,James Evans,3,,17,,8-9,137,SP,,76,103,92
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3550658,Monsieur Jumbo,0,Unknown Jockey,22525,Kevin Ryan,3,,18,,8-9,137,SP,,76,100,86
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3757028,Zulu Tracker,0,Unknown Jockey,23926,Ed Walker,3,,19,,8-8,136,SP,,75,100,92
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,4332881,Spangled Mac,0,Unknown Jockey,36211,George Boughey,3,,20,,8-7,135,SP,,74,98,72
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3872914,Fourth Time Lucky,0,Unknown Jockey,8010,Richard Fahey,3,,21,,8-7,135,SP,,74,99,80
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3468186,Dashing Rat,0,Unknown Jockey,16307,William Stone,3,,22,,8-7,135,SP,,74,97,97
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3785502,Give A Little Back,0,Unknown Jockey,37949,Kevin Philippart De Foy,3,,23,,8-6,134,SP,,73,100,72
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3593784,Buckshaw Village,0,Unknown Jockey,8010,Richard Fahey,3,,24,,8-5,133,SP,,72,101,89
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,3607424,Vince Lombardi,87290,Sam James,15158,Grant Tuer,3,,25,,8-5,133,SP,,72,93,80
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,4014032,Autumn Festival,0,Unknown Jockey,22839,David O'Meara,3,,26,,8-5,133,SP,,72,100,85
813866,Best Odds Guaranteed At bet365.com Handicap,23,Haydock,Other,Class 3,,0-90,3yo,None,7f,7,1407,1540,Good,Turf,4225306,Flag High,0,Unknown Jockey,15605,Andrew Balding,3,,27,,8-2,130,SP,,69,96,76
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,1482139,Arecibo,84636,Sean Levey,12057,Robert Cowell,7,,1,,9-5,149,SP,,104,116,110
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,1581021,Equilateral,93237,Kieran Shoemark,25628,Charles Hills,7,,2,,9-5,149,SP,,108,118,111
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3096146,Existent,0,Unknown Jockey,8543,Stuart Williams,4,,3,,9-5,149,SP,,106,119,111
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,1048715,Justanotherbottle,0,Unknown Jockey,22525,Kevin Ryan,8,,4,,9-5,149,SP,,107,120,105
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3092670,Method,93947,Tom Marquand,39560,Freddie & Martyn Meade,4,,5,,9-5,149,SP,,102,115,94
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,2871729,Raasel,6901,James Doyle,10363,Michael Appleby,5,,6,,9-5,149,SP,,108,123,111
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3288759,Mo Celita,0,Unknown Jockey,33638,Adrian Nicholls,4,,7,,9-2,146,SP,,95,115,107
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3634775,Mitbaahy,95388,David Egan,24890,Roger Varian,3,,8,,9-0,144,SP,,104,118,101
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3437994,Guilded,93480,Clifford Lee,5019,K R Burke,3,,9,,8-11,139,SP,,97,111,102
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3500906,Nymphadora,85793,William Buick,15605,Andrew Balding,3,,10,,8-11,139,SP,,99,114,102
813897,Coral Charge (Group 3) (Registered As The Sprint Stakes),54,Sandown,Other,Class 1,(Group 3),,3yo+,None,5f,5,1005,1100,Good,Turf,3366799,Tippy Toes,0,Unknown Jockey,39124,Charlie & Mark Johnston,3,,11,,8-11,139,SP,,98,112,88
813896,Coral Challenge (Handicap),54,Sandown,Other,Class 2,,,3yo+,None,1m,8,1608,1760,Good,Turf,906610,Escobar,0,Unknown Jockey,22839,David O'Meara,8,,1,,9-12,156,SP,,106,115,102
813896,Coral Challenge (Handicap),54,Sandown,Other,Class 2,,,3yo+,None,1m,8,1608,1760,Good,Turf,2031531,Sinjaari,93237,Kieran Shoemark,39200,Harry & Roger Charlton,6,,2,,9-11,155,SP,,105,115,91
813896,Coral Challenge (Handicap),54,Sandown,Other,Class 2,,,3yo+,None,1m,8,1608,1760,Good,Turf,3997575,Happy Craf,0,Unknown Jockey,28330,Martin Smith,5,,3,,9-9,153,SP,,103,105,55
