FinishingPosition,Won,FractionalOdds,DecimalOdds,ResultStatus,RaceId,CourseId,CourseName,Off,HorseId,HorseName
5,False,4/1,5,CompletedRace,918682,4,Bangor-on-Dee,05/23/2026 16:10:00,3892998,Cruz Control FR
5,False,6/1,7,CompletedRace,918687,4,Bangor-on-Dee,05/23/2026 16:45:00,6868954,La Cantate FR
2,False,4/1,5,CompletedRace,918692,9,Cartmel,05/23/2026 14:10:00,7395204,Zahra Dodville FR
1,True,2/9F,1.2222222222222223,CompletedRace,918689,9,Cartmel,05/23/2026 15:20:00,4893324,Tellherthename IRE
7,False,100/30,4.333333333333334,CompletedRace,918690,9,Cartmel,05/23/2026 15:55:00,3753482,Loup De Maulde FR
1,True,4/11F,1.3636363636363638,CompletedRace,904718,178,Curragh,05/23/2026 15:40:00,7395230,Gstaad GB
1,True,5/6F,1.8333333333333335,CompletedRace,920949,178,Curragh,05/23/2026 16:15:00,8144075,Causeway
2,False,13/5,3.6,CompletedRace,921456,467,Doomben,05/23/2026 06:57:00,3276974,Pride Of Jenni
2,False,7/2,4.5,CompletedRace,918886,21,Goodwood,05/23/2026 14:00:00,7978755,Del Maro GER
1,True,4/1,5,CompletedRace,918887,21,Goodwood,05/23/2026 15:10:00,7870264,Inis Mor FR
7,False,11/1,12,CompletedRace,918889,21,Goodwood,05/23/2026 15:45:00,7529930,Kenkelly IRE
3,False,17/2,9.5,CompletedRace,918906,107,York,05/23/2026 15:15:00,6645048,Desert Spring
1,True,8/13F,1.6153846153846154,CompletedRace,918866,5,Bath,05/22/2026 14:43:00,8309326,Supplicate
1,True,11/2,6.5,CompletedRace,918865,5,Bath,05/22/2026 15:53:00,5884206,Toolatetonegotiate
2,False,11/4,3.75,CompletedRace,918880,21,Goodwood,05/22/2026 13:57:00,9189209,Love Is IRE
2,False,2/1F,3,CompletedRace,918881,21,Goodwood,05/22/2026 15:07:00,6442171,St Mawes IRE
10,False,10/1,11,CompletedRace,918876,46,Pontefract,05/22/2026 19:22:00,5947085,Lucius Aurelius
3,False,3/1,4,CompletedRace,918678,101,Worcester,05/22/2026 16:57:00,5034916,Electric Eddy
1,True,11/1,12,CompletedRace,918676,101,Worcester,05/22/2026 17:32:00,6121065,Karnaval Point FR
2,False,5/4F,2.25,CompletedRace,918824,10,Catterick,05/21/2026 15:40:00,6595660,Nightsinwhitesatin
1,True,EvensF,2,CompletedRace,918827,10,Catterick,05/21/2026 17:27:00,7947736,Velvet Rhythm
2,False,5/1,6,CompletedRace,918833,12,Chepstow,05/21/2026 18:05:00,5441313,El Bufalo
1,True,11/8F,2.375,CompletedRace,918837,12,Chepstow,05/21/2026 18:40:00,8120540,Boston Max IRE
2,False,10/1,11,CompletedRace,918843,16,Musselburgh,05/21/2026 15:50:00,6088056,Samra Star IRE
8,False,9/2,5.5,CompletedRace,918839,16,Musselburgh,05/21/2026 16:25:00,6410533,Kosometsuke
6,False,28/1,29,CompletedRace,918841,16,Musselburgh,05/21/2026 17:00:00,4363057,Spit Spot
3,False,5/1,6,CompletedRace,918844,16,Musselburgh,05/21/2026 17:35:00,3168686,Sir Benedict IRE
9,False,22/1,23,CompletedRace,920412,394,Southwell (AW),05/21/2026 17:57:00,4743599,Popular Dream
4,False,9/2,5.5,CompletedRace,920415,394,Southwell (AW),05/21/2026 20:00:00,5708614,Just King High IRE
10,False,16/1,17,CompletedRace,918817,3,Ayr,05/20/2026 14:12:00,7250639,Canaria Sun
2,False,11/10F,2.1,CompletedRace,918815,3,Ayr,05/20/2026 15:12:00,5973427,Thunderstorm Katie
6,False,6/1,7,CompletedRace,918816,3,Ayr,05/20/2026 17:15:00,5048133,Evelyn's Phoenix FR
5,False,6/4F,2.5,CompletedRace,918667,1212,Ffos Las,05/20/2026 14:50:00,5864584,Lemon Leaf IRE
0,False,3/1,4,UnseatedRider,918664,1212,Ffos Las,05/20/2026 16:20:00,5708463,Jack's Jury IRE
3,False,5/1,6,CompletedRace,918668,1212,Ffos Las,05/20/2026 17:22:00,5326979,Jlow IRE
1,True,2/1,3,CompletedRace,920764,184,Gowran Park,05/20/2026 19:20:00,9217607,Sparan Nua
2,False,9/2,5.5,CompletedRace,918672,85,Warwick,05/20/2026 14:30:00,8940301,Royal Rocket IRE
2,False,11/2,6.5,CompletedRace,918670,85,Warwick,05/20/2026 15:30:00,3309352,King Of The Story IRE
1,True,3/1F,4,CompletedRace,918671,85,Warwick,05/20/2026 16:00:00,4189542,Il Va De Soi FR
6,False,7/1,8,CompletedRace,918669,85,Warwick,05/20/2026 17:00:00,3093706,Kingston Sunflower FR
3,False,5/1,6,CompletedRace,918821,104,Yarmouth,05/20/2026 18:40:00,4175185,Law Supreme FR
5,False,11/2,6.5,CompletedRace,918823,104,Yarmouth,05/20/2026 19:40:00,7355920,Havana Tobouggaloo
7,False,9/1,10,CompletedRace,920755,596,Cork,05/19/2026 19:12:00,5829362,Usuario Amigo right
2,False,5/1,6,CompletedRace,918650,25,Hexham,05/19/2026 18:20:00,5376170,Diamond Mix right
0,False,SP,,NonRunner,918652,25,Hexham,05/19/2026 19:20:00,5740910,Milan Milos right
2,False,Evs,2,CompletedRace,918654,25,Hexham,05/19/2026 19:50:00,8641774,Bold Step right
3,False,2/1,3,CompletedRace,918659,26,Huntingdon,05/19/2026 18:30:00,4668936,Kapamazov right
2,False,5/1,6,CompletedRace,918660,26,Huntingdon,05/19/2026 19:00:00,7538891,Alibey right
2,False,11/2,6.5,CompletedRace,918662,26,Huntingdon,05/19/2026 20:00:00,7272315,American Trio right
4,False,3/1,4,CompletedRace,919083,1353,Newcastle (AW),05/19/2026 14:30:00,5313328,Lady Phoebe right
4,False,11/1,12,CompletedRace,919082,1353,Newcastle (AW),05/19/2026 17:05:00,6256669,Maldevious right
5,False,8/1,9,CompletedRace,918779,8,Carlisle,05/18/2026 17:10:00,4303399,Vince Le Prince right
4,False,3/1J,4,CompletedRace,918782,31,Lingfield,05/18/2026 14:20:00,3142182,Oman right
4,False,17/2,9.5,CompletedRace,918784,31,Lingfield,05/18/2026 16:57:00,7983190,Solar Invincible right
2,False,11/4F,3.75,CompletedRace,920825,47,Redcar,05/18/2026 16:43:00,8013552,Long Shot right
4,False,15/2,8.5,CompletedRace,919076,513,Wolverhampton (AW),05/18/2026 18:00:00,7365393,Rotokura Belle right
10,False,17/2,9.5,CompletedRace,919075,513,Wolverhampton (AW),05/18/2026 20:30:00,7913263,Dontwaste A Moment right
1,True,7/4,2.75,CompletedRace,919074,513,Wolverhampton (AW),05/18/2026 21:00:00,8326149,Kelly Burn right
7,False,46/1,47,CompletedRace,920795,205,Auteuil,05/17/2026 14:15:00,7538827,Louminos right
1,True,9/10F,1.9,CompletedRace,920797,205,Auteuil,05/17/2026 16:30:00,8111137,Metronomique right
3,False,9/2,5.5,CompletedRace,920628,192,Naas,05/17/2026 13:56:00,9009949,Latin America right
2,False,3/1,4,CompletedRace,917802,49,Ripon,05/17/2026 14:17:00,4270009,Scottish Dancer right
3,False,7/2,4.5,CompletedRace,917799,49,Ripon,05/17/2026 15:50:00,4827145,Shallow right
7,False,7/2,4.5,CompletedRace,917805,49,Ripon,05/17/2026 17:20:00,7978773,Hares Bredth right
5,False,9/4F,3.25,CompletedRace,920790,49,Ripon,05/17/2026 17:50:00,8013553,I'm Dan Dare right
1,True,7/4F,2.75,CompletedRace,917571,67,Stratford,05/17/2026 15:35:00,5424980,Jena d'Oudairies right
0,False,SP,,NonRunner,917570,67,Stratford,05/17/2026 16:05:00,4540831,Miss Fedora right
1,True,22/1,23,CompletedRace,917573,67,Stratford,05/17/2026 16:35:00,6728396,Prettylady right
3,False,3/1,4,CompletedRace,917784,15,Doncaster,05/16/2026 16:50:00,7922017,In The Post right
1,True,7/2J,4.5,CompletedRace,917783,15,Doncaster,05/16/2026 19:08:00,7926369,Watchdog right
1,True,7/1,8,CompletedRace,920612,193,Navan,05/16/2026 16:42:00,8214849,Santa Bravado right
2,False,4/11F,1.3636363636363638,CompletedRace,917771,38,Newmarket,05/16/2026 16:02:00,8767117,Shabab Al Ahli right
4,False,11/1,12,CompletedRace,917776,38,Newmarket,05/16/2026 16:37:00,7570749,Guest House right
0,False,SP,,NonRunner,917562,84,Uttoxeter,05/16/2026 17:50:00,7445343,Double Tiger right
1,True,100/30,4.333333333333334,CompletedRace,917560,84,Uttoxeter,05/16/2026 18:50:00,4969967,Geezer Rockstar right
0,False,SP,,NonRunner,917561,84,Uttoxeter,05/16/2026 19:20:00,6898542,Stanners Glen right
1,True,4/1,5,CompletedRace,917566,84,Uttoxeter,05/16/2026 20:30:00,6523167,Genbu right
1,True,11/8F,2.375,CompletedRace,920620,201,Wexford,05/16/2026 16:25:00,4837103,Workahead right
3,False,2/1F,3,CompletedRace,917548,32,Aintree,05/15/2026 17:45:00,4725954,Breizh River right
4,False,5/2F,3.5,CompletedRace,917547,32,Aintree,05/15/2026 18:55:00,5842826,Calimystic right
2,False,7/1,8,CompletedRace,920684,32,Aintree,05/15/2026 20:05:00,5162467,Maple right
10,False,33/1,34,CompletedRace,917748,22,Hamilton,05/15/2026 17:30:00,3558239,Kyber Crystal right
2,False,11/8,2.375,CompletedRace,917746,22,Hamilton,05/15/2026 18:40:00,7529955,Gaelic Approach right
9,False,4/1,5,CompletedRace,917745,22,Hamilton,05/15/2026 19:50:00,3583183,Austrian Theory right
0,False,SP,,NonRunner,917749,22,Hamilton,05/15/2026 20:25:00,7882515,Saxophonist right
1,True,9/4F,3.25,CompletedRace,917747,22,Hamilton,05/15/2026 21:00:00,5929165,Perfidia right
8,False,12/1,13,CompletedRace,917770,38,Newmarket,05/15/2026 17:25:00,7592690,Victor Cee right
1,True,7/2,4.5,CompletedRace,917541,20,Fontwell,05/14/2026 17:34:00,7272321,Hidden Fortune right
0,False,28/1,29,PulledUp,917543,20,Fontwell,05/14/2026 18:40:00,7258520,Jaffa Cake right
0,False,5/4F,2.25,UnseatedRider,917537,41,Perth,05/14/2026 15:08:00,5911200,Moyganny Phil right
3,False,9/2,5.5,CompletedRace,917741,52,Salisbury,05/14/2026 14:08:00,3701268,Strike right
4,False,5/2,3.5,CompletedRace,917740,52,Salisbury,05/14/2026 17:03:00,4728070,Market House right
4,False,4/1,5,CompletedRace,917709,5,Bath,05/13/2026 18:42:00,8039762,Just A Gambler right
5,False,7/2,4.5,CompletedRace,917710,5,Bath,05/13/2026 19:12:00,4586195,Endofastorm right
5,False,40/1,41,CompletedRace,917712,5,Bath,05/13/2026 19:42:00,7865988,Skyolaire right
1,True,31/10,4.1,CompletedRace,920534,291,Compiegne,05/13/2026 13:12:00,3612368,Kyrov right
1,True,EvensF,2,CompletedRace,920485,396,Happy Valley,05/13/2026 12:40:00,7529937,Romantic Gladiator right
3,False,9/5,2.8,CompletedRace,920487,396,Happy Valley,05/13/2026 13:40:00,5550822,Ace War right
1,True,7/4F,2.75,CompletedRace,917523,39,Newton Abbot,05/13/2026 18:30:00,4963704,Move With The Beat right
2,False,11/8,2.375,CompletedRace,917522,39,Newton Abbot,05/13/2026 19:30:00,4187552,Hoe Joly Smoke right
6,False,11/10F,2.1,CompletedRace,917529,41,Perth,05/13/2026 14:33:00,6604747,Next Twist right
5,False,18/1,19,CompletedRace,917718,104,Yarmouth,05/13/2026 17:03:00,7529951,Loleeta right
6,False,10/1,11,CompletedRace,917696,5,Bath,05/12/2026 14:50:00,2127472,Under Curfew right
3,False,9/1,10,CompletedRace,917698,5,Bath,05/12/2026 15:50:00,3737114,Bobby Dassler right
1,True,9/2,5.5,CompletedRace,917695,5,Bath,05/12/2026 16:23:00,2819114,Party Island right
6,False,11/1,12,CompletedRace,917704,6,Beverley,05/12/2026 17:10:00,8120576,Fareenar right
0,False,SP,,NonRunner,918625,24,Hereford,05/12/2026 14:38:00,5848872,Court In A Storm right
2,False,1/3F,1.3333333333333333,CompletedRace,918624,24,Hereford,05/12/2026 15:08:00,6504986,Delpotro right
3,False,5/2,3.5,CompletedRace,918628,24,Hereford,05/12/2026 16:10:00,7108265,Catwalk Girl right
5,False,28/1,29,CompletedRace,918629,24,Hereford,05/12/2026 16:45:00,4757516,Jackeline right
1,True,1/2F,1.5,CompletedRace,917860,393,Lingfield (AW),05/12/2026 17:15:00,6397997,Arc Zoosve right
8,False,9/2,5.5,CompletedRace,917861,393,Lingfield (AW),05/12/2026 18:50:00,8589410,Grey Force right
8,False,50/1,51,CompletedRace,917856,393,Lingfield (AW),05/12/2026 19:20:00,6202577,Special Ghaiyyath right
6,False,7/2,4.5,CompletedRace,917855,393,Lingfield (AW),05/12/2026 20:20:00,6183958,Twilight Moon right
3,False,14/1,15,CompletedRace,917512,61,Southwell,05/11/2026 14:42:00,5113799,Crac De Megaudais right
5,False,9/2,5.5,CompletedRace,919781,596,Cork,05/10/2026 14:05:00,6323501,Blue Train right
1,True,9/1,10,CompletedRace,919824,187,Leopardstown,05/10/2026 15:40:00,8214848,James J Braddock right
6,False,11/1,12,CompletedRace,919827,187,Leopardstown,05/10/2026 17:20:00,7757768,Servare right
1,True,6/5,2.2,CompletedRace,917497,34,Ludlow,05/10/2026 14:17:00,8313815,Silvereen right
6,False,7/1,8,CompletedRace,917501,34,Ludlow,05/10/2026 14:52:00,4272365,Churchman right
3,False,5/4F,2.25,CompletedRace,917498,34,Ludlow,05/10/2026 15:27:00,6803084,Nazare right
2,False,13/8,2.625,CompletedRace,917499,34,Ludlow,05/10/2026 16:37:00,5689589,Claim Du Brizais right
3,False,7/4F,2.75,CompletedRace,917502,34,Ludlow,05/10/2026 17:10:00,6974136,Midnight View right
4,False,20/1,21,CompletedRace,919702,175,Ballinrobe,05/08/2026 17:15:00,9014954,Cascade Canyon right
2,False,10/1,11,CompletedRace,917479,35,Market Rasen,05/08/2026 15:15:00,4175199,El Muchacho right
4,False,25/1,26,CompletedRace,917476,35,Market Rasen,05/08/2026 15:50:00,2418442,Annsam right
4,False,22/1,23,CompletedRace,917481,35,Market Rasen,05/08/2026 16:52:00,5412838,Top Flight Century right
2,False,11/4,3.75,CompletedRace,917847,513,Wolverhampton (AW),05/08/2026 19:00:00,8070675,Forever Perfect right
4,False,18/5,4.6,CompletedRace,917846,513,Wolverhampton (AW),05/08/2026 20:30:00,7303382,Maury right
1,True,13/8F,2.625,CompletedRace,917848,513,Wolverhampton (AW),05/08/2026 21:00:00,8132983,Nana's Boy George right
2,False,Evs,2,CompletedRace,917470,26,Huntingdon,05/07/2026 13:15:00,6640436,Katarcice right
1,True,7/2,4.5,CompletedRace,917473,26,Huntingdon,05/07/2026 14:15:00,7108265,Catwalk Girl right
3,False,3/1,4,CompletedRace,917474,26,Huntingdon,05/07/2026 15:15:00,3974508,Indian Sunbird right
4,False,3/1,4,CompletedRace,917631,47,Redcar,05/07/2026 18:20:00,3735132,Kitsune Power right
6,False,11/2,6.5,CompletedRace,917632,47,Redcar,05/07/2026 18:50:00,6626285,Looks Fantastic right
4,False,5/1,6,CompletedRace,919593,201,Wexford,05/07/2026 18:38:00,5864606,Long Branch right
5,False,8/11F,1.7272727272727273,CompletedRace,917608,13,Chester,05/06/2026 16:10:00,8137382,Arabian Desert right
0,False,6/4F,2.5,UnseatedRider,917453,20,Fontwell,05/06/2026 19:42:00,5385915,Majestic Moment right
0,False,8/11F,1.7272727272727273,UnseatedRider,917460,27,Kelso,05/06/2026 13:55:00,7200253,Dartmouth Castle right
2,False,7/2,4.5,CompletedRace,917459,27,Kelso,05/06/2026 14:25:00,1835890,Presentandcounting right
2,False,6/5F,2.2,CompletedRace,917458,27,Kelso,05/06/2026 14:55:00,5061528,Kilmore Rock right
5,False,14/1,15,CompletedRace,919685,27,Kelso,05/06/2026 16:00:00,4084641,Lone Star right
6,False,28/1,29,CompletedRace,917833,1079,Kempton (AW),05/06/2026 18:00:00,7622798,Dinah Myte right
4,False,11/2,6.5,CompletedRace,917831,1079,Kempton (AW),05/06/2026 18:30:00,7436658,Booziebrunch right
2,False,4/1,5,CompletedRace,917468,39,Newton Abbot,05/06/2026 14:45:00,7015878,Dyno Dave right
2,False,7/2,4.5,CompletedRace,917469,39,Newton Abbot,05/06/2026 15:50:00,58956400,Reel Orange right
0,False,3/1C,4,PulledUp,917466,39,Newton Abbot,05/06/2026 16:20:00,4227592,Mister Barclay right
6,False,16/1,17,CompletedRace,917600,3,Ayr,05/05/2026 15:00:00,2687060,Little Ted right
3,False,11/1,12,CompletedRace,917596,3,Ayr,05/05/2026 17:00:00,4211312,Aighear right
0,False,SP,,NonRunner,917442,1212,Ffos Las,05/05/2026 15:48:00,5806750,Hillwalk right
4,False,9/2,5.5,CompletedRace,918620,24,Hereford,05/05/2026 18:47:00,5689584,Queens Venture right
0,False,2/1F,3,Fell,918621,24,Hereford,05/05/2026 19:17:00,4942600,Mount Anglesby right
2,False,11/8F,2.375,CompletedRace,918622,24,Hereford,05/05/2026 19:47:00,5851406,Tao Enki right
3,False,33/1,34,CompletedRace,918623,24,Hereford,05/05/2026 20:17:00,5867527,Kill The Groove right
3,False,54/10,6.4,CompletedRace,919653,219,Saint-Cloud,05/05/2026 14:05:00,7952211,Waybreaker right
3,False,6/1,7,CompletedRace,917827,513,Wolverhampton (AW),05/05/2026 18:30:00,6023320,Shielas Well right
2,False,12/1,13,CompletedRace,917826,513,Wolverhampton (AW),05/05/2026 19:30:00,7957270,Mimi's Magic right
7,False,15/2,8.5,CompletedRace,917828,513,Wolverhampton (AW),05/05/2026 20:30:00,4624486,Colors Of Freedom right
1,True,4/1,5,CompletedRace,917825,513,Wolverhampton (AW),05/05/2026 21:00:00,6197909,Magna right
5,False,11/2,6.5,CompletedRace,917574,5,Bath,05/04/2026 14:50:00,5237783,Fidelius right
2,False,6/4F,2.5,CompletedRace,917575,5,Bath,05/04/2026 15:25:00,5884206,Toolatetonegotiate right
5,False,8/11F,1.7272727272727273,CompletedRace,917580,5,Bath,05/04/2026 16:00:00,7713442,Takincareofbizness right
1,True,9/2,5.5,CompletedRace,919529,180,Down Royal,05/04/2026 15:55:00,6679753,Goody Four Shoes right
1,True,4/1,5,CompletedRace,917432,18,Fakenham,05/04/2026 14:18:00,6300774,Pottersmattyeeehaa right
1,True,11/1,12,CompletedRace,917430,18,Fakenham,05/04/2026 14:53:00,4255065,Best Women right
3,False,9/1,10,CompletedRace,917429,18,Fakenham,05/04/2026 15:28:00,7816037,Lady Kara right
4,False,10/1,11,CompletedRace,917428,18,Fakenham,05/04/2026 16:38:00,5019560,Wicked Thoughts right
1,True,15/8,2.875,CompletedRace,917431,18,Fakenham,05/04/2026 17:48:00,58956410,Dartmouth Rose right
4,False,5/2J,3.5,CompletedRace,917435,85,Warwick,05/04/2026 15:15:00,4159569,Tommy Cullen right
6,False,12/1,13,CompletedRace,917436,85,Warwick,05/04/2026 17:00:00,4697468,Jaminska right
2,False,9/1,10,CompletedRace,916563,22,Hamilton,05/03/2026 14:05:00,7547295,You Mystify Me right
1,True,8/13F,1.6153846153846154,CompletedRace,916570,52,Salisbury,05/03/2026 14:35:00,5007788,Dapper Valley right
3,False,3/1,4,CompletedRace,916341,25,Hexham,05/02/2026 18:15:00,3612360,Sonigino right
3,False,8/11F,1.7272727272727273,CompletedRace,918101,195,Punchestown,05/02/2026 16:15:00,4652535,Wodhooh right
1,True,8/13F,1.6153846153846154,CompletedRace,916351,84,Uttoxeter,05/02/2026 13:20:00,8111196,Trigg right
2,False,15/8,2.875,CompletedRace,916514,2,Ascot,05/01/2026 14:00:00,8881265,Dance A Jig right
2,False,3/1,4,CompletedRace,916520,21,Goodwood,05/01/2026 17:00:00,7771207,Morbeh right
1,True,11/10F,2.1,CompletedRace,916519,21,Goodwood,05/01/2026 17:35:00,6388840,Gallivanted right
3,False,4/1,5,CompletedRace,916668,1353,Newcastle (AW),05/01/2026 19:33:00,4251644,The Green Man right
3,False,4/1,5,CompletedRace,919304,195,Punchestown,05/01/2026 16:50:00,4272412,Only By Night right
1,True,8/13F,1.6153846153846154,CompletedRace,918098,195,Punchestown,05/01/2026 18:00:00,5793374,King Rasko Grey right
