FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore,WinProbability,FieldSize,RaceClass
2026-06-04,AbstainWrapperAlgorithm,919992,6626300,Ffos Las,Turf,Good To Soft,Other,2412,1,4.5,,0.11769691,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919992,6410536,Ffos Las,Turf,Good To Soft,Other,2412,2,6.0,,0.2567924,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919992,5894810,Ffos Las,Turf,Good To Soft,Other,2412,3,2.75,,0.24729094,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919992,5991244,Ffos Las,Turf,Good To Soft,Other,2412,4,4.0,,0.1394465,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919992,2844621,Ffos Las,Turf,Good To Soft,Other,2412,5,13.0,,0.10690789,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919992,5671267,Ffos Las,Turf,Good To Soft,Other,2412,6,17.0,,0.07066049,6,Class 5
2026-06-04,AbstainWrapperAlgorithm,919997,6202561,Hamilton,Turf,Good,Other,1709,1,5.5,,0.23677859,5,Class 2
2026-06-04,AbstainWrapperAlgorithm,919997,6613674,Hamilton,Turf,Good,Other,1709,2,2.5,,0.2436013,5,Class 2
2026-06-04,AbstainWrapperAlgorithm,919997,7390860,Hamilton,Turf,Good,Other,1709,3,4.0,,0.3211118,5,Class 2
2026-06-04,AbstainWrapperAlgorithm,919997,4634795,Hamilton,Turf,Good,Other,1709,4,4.5,,0.22321388,5,Class 2
2026-06-04,AbstainWrapperAlgorithm,919997,3848294,Hamilton,Turf,Good,Other,1709,5,21.0,,0.12102729,5,Class 2
2026-06-04,AbstainWrapperAlgorithm,921875,7801963,Leopardstown (IRE),Turf,Soft,Other,2412,1,1.25,,0.38240802,4,
2026-06-04,AbstainWrapperAlgorithm,921875,7525341,Leopardstown (IRE),Turf,Soft,Other,2412,2,7.0,,0.27899978,4,
2026-06-04,AbstainWrapperAlgorithm,921875,8183828,Leopardstown (IRE),Turf,Soft,Other,2412,3,8.5,,0.2562293,4,
2026-06-04,AbstainWrapperAlgorithm,921875,7588066,Leopardstown (IRE),Turf,Soft,Other,2412,4,29.0,,0.17874345,4,
2026-06-04,AbstainWrapperAlgorithm,920420,7847676,Lingfield (AW),AllWeather,Standard,Other,1407,1,2.0,,0.2226275,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,7592675,Lingfield (AW),AllWeather,Standard,Other,1407,2,17.0,,0.09512876,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,5325062,Lingfield (AW),AllWeather,Standard,Other,1407,3,5.0,,0.124722995,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,8335513,Lingfield (AW),AllWeather,Standard,Other,1407,4,29.0,,0.1135884,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,7727251,Lingfield (AW),AllWeather,Standard,Other,1407,5,10.0,,0.1994207,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,7205127,Lingfield (AW),AllWeather,Standard,Other,1407,6,7.5,,0.08390272,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,7718169,Lingfield (AW),AllWeather,Standard,Other,1407,7,10.0,,0.09030353,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,920420,8330902,Lingfield (AW),AllWeather,Standard,Other,1407,8,17.0,,0.18597507,8,Class 5
2026-06-04,AbstainWrapperAlgorithm,919886,2928026,Uttoxeter,Turf,Good,Hurdle,4725,1,4.333333333333334,,0.19832578,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,3939851,Uttoxeter,Turf,Good,Hurdle,4725,2,2.5,,0.18431407,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,3098455,Uttoxeter,Turf,Good,Hurdle,4725,3,8.5,,0.16789351,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,7303393,Uttoxeter,Turf,Good,Hurdle,4725,4,8.0,,0.18497232,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,4231666,Uttoxeter,Turf,Good,Hurdle,4725,5,15.0,,0.12713565,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,7148052,Uttoxeter,Turf,Good,Hurdle,4725,6,34.0,,0.078957535,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919886,4770009,Uttoxeter,Turf,Good,Hurdle,4725,7,5.5,,0.06695851,7,Class 4
2026-06-04,AbstainWrapperAlgorithm,919884,4305460,Uttoxeter,Turf,Good,SteepleChase,4825,1,3.2,,0.3817416,4,Class 4
2026-06-04,AbstainWrapperAlgorithm,919884,5385907,Uttoxeter,Turf,Good,SteepleChase,4825,2,4.5,,0.19286501,4,Class 4
2026-06-04,AbstainWrapperAlgorithm,919884,5633124,Uttoxeter,Turf,Good,SteepleChase,4825,3,4.333333333333334,,0.2901523,4,Class 4
2026-06-04,AbstainWrapperAlgorithm,919884,5831486,Uttoxeter,Turf,Good,SteepleChase,4825,4,3.125,,0.32608634,4,Class 4
2026-06-04,AbstainWrapperAlgorithm,919885,3257915,Uttoxeter,Turf,Good,SteepleChase,4222,1,10.0,,0.10423774,5,Class 4
2026-06-04,AbstainWrapperAlgorithm,919885,5845749,Uttoxeter,Turf,Good,SteepleChase,4222,2,2.1,,0.31071436,5,Class 4
2026-06-04,AbstainWrapperAlgorithm,919885,6121065,Uttoxeter,Turf,Good,SteepleChase,4222,3,3.75,,0.24333929,5,Class 4
2026-06-04,AbstainWrapperAlgorithm,919885,5826661,Uttoxeter,Turf,Good,SteepleChase,4222,4,8.5,,0.2140491,5,Class 4
2026-06-04,AbstainWrapperAlgorithm,919885,3055325,Uttoxeter,Turf,Good,SteepleChase,4222,5,6.5,,0.32812318,5,Class 4
2026-06-04,AbstainWrapperAlgorithm,920006,8062558,Wetherby,Turf,Good To Firm,Other,1407,1,3.75,,0.24579944,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,6087988,Wetherby,Turf,Good To Firm,Other,1407,2,21.0,,0.09996413,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,7691586,Wetherby,Turf,Good To Firm,Other,1407,3,6.5,,0.10773898,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,8481042,Wetherby,Turf,Good To Firm,Other,1407,4,10.0,,0.13539782,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,6820602,Wetherby,Turf,Good To Firm,Other,1407,5,12.0,,0.09773592,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,4277867,Wetherby,Turf,Good To Firm,Other,1407,6,12.0,,0.07826397,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,8157624,Wetherby,Turf,Good To Firm,Other,1407,7,5.0,,0.22430111,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,7020626,Wetherby,Turf,Good To Firm,Other,1407,8,11.0,,0.0923904,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,7578897,Wetherby,Turf,Good To Firm,Other,1407,9,19.0,,0.14891103,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,920006,7395249,Wetherby,Turf,Good To Firm,Other,1407,10,7.5,,0.120839454,10,Class 5
2026-06-04,AbstainWrapperAlgorithm,922072,5417187,Longchamp (FR),Turf,Soft,Other,1608,1,24.0,,0.13410588,8,
2026-06-04,AbstainWrapperAlgorithm,922072,5141734,Longchamp (FR),Turf,Soft,Other,1608,2,2.2,,0.0809363,8,
2026-06-04,AbstainWrapperAlgorithm,922072,5226909,Longchamp (FR),Turf,Soft,Other,1608,3,10.0,,0.100483574,8,
2026-06-04,AbstainWrapperAlgorithm,922072,5297338,Longchamp (FR),Turf,Soft,Other,1608,4,5.4,,0.1938119,8,
2026-06-04,AbstainWrapperAlgorithm,922072,3691632,Longchamp (FR),Turf,Soft,Other,1608,5,6.4,,0.12760693,8,
2026-06-04,AbstainWrapperAlgorithm,922072,5262458,Longchamp (FR),Turf,Soft,Other,1608,6,8.6,,0.13218385,8,
2026-06-04,AbstainWrapperAlgorithm,922072,4193518,Longchamp (FR),Turf,Soft,Other,1608,7,44.0,,0.012021994,8,
2026-06-04,AbstainWrapperAlgorithm,922072,6881431,Longchamp (FR),Turf,Soft,Other,1608,8,8.9,,0.14864491,8,
2026-06-04,AbstainWrapperGapAlgorithm,919997,6202561,Hamilton,Turf,Good,Other,1709,1,5.5,,0.23677859,5,Class 2
2026-06-04,AbstainWrapperGapAlgorithm,919997,6613674,Hamilton,Turf,Good,Other,1709,2,2.5,,0.2436013,5,Class 2
2026-06-04,AbstainWrapperGapAlgorithm,919997,7390860,Hamilton,Turf,Good,Other,1709,3,4.0,,0.3211118,5,Class 2
2026-06-04,AbstainWrapperGapAlgorithm,919997,4634795,Hamilton,Turf,Good,Other,1709,4,4.5,,0.22321388,5,Class 2
2026-06-04,AbstainWrapperGapAlgorithm,919997,3848294,Hamilton,Turf,Good,Other,1709,5,21.0,,0.12102729,5,Class 2
2026-06-04,AbstainWrapperGapAlgorithm,921875,7801963,Leopardstown (IRE),Turf,Soft,Other,2412,1,1.25,,0.38240802,4,
2026-06-04,AbstainWrapperGapAlgorithm,921875,7525341,Leopardstown (IRE),Turf,Soft,Other,2412,2,7.0,,0.27899978,4,
2026-06-04,AbstainWrapperGapAlgorithm,921875,8183828,Leopardstown (IRE),Turf,Soft,Other,2412,3,8.5,,0.2562293,4,
2026-06-04,AbstainWrapperGapAlgorithm,921875,7588066,Leopardstown (IRE),Turf,Soft,Other,2412,4,29.0,,0.17874345,4,
2026-06-04,AbstainWrapperGapAlgorithm,919884,4305460,Uttoxeter,Turf,Good,SteepleChase,4825,1,3.2,,0.3817416,4,Class 4
2026-06-04,AbstainWrapperGapAlgorithm,919884,5385907,Uttoxeter,Turf,Good,SteepleChase,4825,2,4.5,,0.19286501,4,Class 4
2026-06-04,AbstainWrapperGapAlgorithm,919884,5633124,Uttoxeter,Turf,Good,SteepleChase,4825,3,4.333333333333334,,0.2901523,4,Class 4
2026-06-04,AbstainWrapperGapAlgorithm,919884,5831486,Uttoxeter,Turf,Good,SteepleChase,4825,4,3.125,,0.32608634,4,Class 4
2026-06-04,AbstainWrapperGapAlgorithm,922072,5417187,Longchamp (FR),Turf,Soft,Other,1608,1,24.0,,0.13410588,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,5141734,Longchamp (FR),Turf,Soft,Other,1608,2,2.2,,0.0809363,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,5226909,Longchamp (FR),Turf,Soft,Other,1608,3,10.0,,0.100483574,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,5297338,Longchamp (FR),Turf,Soft,Other,1608,4,5.4,,0.1938119,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,3691632,Longchamp (FR),Turf,Soft,Other,1608,5,6.4,,0.12760693,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,5262458,Longchamp (FR),Turf,Soft,Other,1608,6,8.6,,0.13218385,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,4193518,Longchamp (FR),Turf,Soft,Other,1608,7,44.0,,0.012021994,8,
2026-06-04,AbstainWrapperGapAlgorithm,922072,6881431,Longchamp (FR),Turf,Soft,Other,1608,8,8.9,,0.14864491,8,
2026-06-03,AbstainWrapperAlgorithm,919875,4879087,Newton Abbot,Turf,Good,SteepleChase,5228,1,29.0,,0.04758687,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919875,5073332,Newton Abbot,Turf,Good,SteepleChase,5228,2,4.0,,0.25559714,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919875,3273550,Newton Abbot,Turf,Good,SteepleChase,5228,3,7.5,,0.13385093,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919875,5424979,Newton Abbot,Turf,Good,SteepleChase,5228,4,8.5,,0.18295236,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919875,5884300,Newton Abbot,Turf,Good,SteepleChase,5228,5,3.5,,0.29962495,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919871,4857648,Newton Abbot,Turf,Good,Hurdle,5328,1,3.0,,0.31488946,3,Class 4
2026-06-03,AbstainWrapperAlgorithm,919871,5689584,Newton Abbot,Turf,Good,Hurdle,5328,2,6.0,,0.26394626,3,Class 4
2026-06-03,AbstainWrapperAlgorithm,919871,5023488,Newton Abbot,Turf,Good,Hurdle,5328,3,8.0,,0.36319727,3,Class 4
2026-06-03,AbstainWrapperAlgorithm,919874,1266487,Newton Abbot,Turf,Good,Hurdle,3418,1,7.0,,0.0713473,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,2643508,Newton Abbot,Turf,Good,Hurdle,3418,2,21.0,,0.046605315,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,6046664,Newton Abbot,Turf,Good,Hurdle,3418,3,26.0,,0.042881094,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,5214264,Newton Abbot,Turf,Good,Hurdle,3418,4,15.0,,0.12919076,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,7400048,Newton Abbot,Turf,Good,Hurdle,3418,5,7.5,,0.18364912,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,3816928,Newton Abbot,Turf,Good,Hurdle,3418,6,13.0,,0.08440509,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,5554908,Newton Abbot,Turf,Good,Hurdle,3418,7,7.0,,0.20852602,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,5189855,Newton Abbot,Turf,Good,Hurdle,3418,8,26.0,,0.10825794,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919874,2815620,Newton Abbot,Turf,Good,Hurdle,3418,9,8.5,,0.038297836,9,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,8070674,Nottingham,Turf,Good,Other,1709,1,6.0,,0.13961673,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,8427608,Nottingham,Turf,Good,Other,1709,2,3.75,,0.23060401,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,7718173,Nottingham,Turf,Good,Other,1709,3,9.5,,0.12142265,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,7947735,Nottingham,Turf,Good,Other,1709,4,13.0,,0.092958346,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,7957270,Nottingham,Turf,Good,Other,1709,5,12.0,,0.13519524,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,8991585,Nottingham,Turf,Good,Other,1709,6,15.0,,0.14905497,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,8277417,Nottingham,Turf,Good,Other,1709,7,5.0,,0.15253781,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,7878363,Nottingham,Turf,Good,Other,1709,8,15.0,,0.079890564,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,8551794,Nottingham,Turf,Good,Other,1709,9,23.0,,0.044717573,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919982,7718168,Nottingham,Turf,Good,Other,1709,10,8.0,,0.10133616,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,4924648,Nottingham,Turf,Good,Other,2010,1,3.0,,0.27164274,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,5315434,Nottingham,Turf,Good,Other,2010,2,26.0,,0.051265914,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,5287720,Nottingham,Turf,Good,Other,2010,3,21.0,,0.15270801,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,7488268,Nottingham,Turf,Good,Other,2010,4,34.0,,0.077682115,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,4396745,Nottingham,Turf,Good,Other,2010,5,13.0,,0.09463973,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,6362962,Nottingham,Turf,Good,Other,2010,6,4.0,,0.13625485,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,6287984,Nottingham,Turf,Good,Other,2010,7,4.6,,0.06317578,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,6037316,Nottingham,Turf,Good,Other,2010,8,11.0,,0.10160054,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,6759107,Nottingham,Turf,Good,Other,2010,9,13.0,,0.101170376,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919981,7547278,Nottingham,Turf,Good,Other,2010,10,19.0,,0.05145229,10,Class 5
2026-06-03,AbstainWrapperAlgorithm,919984,8214903,Nottingham,Turf,Good,Other,2010,1,3.25,,0.11858728,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919984,8455167,Nottingham,Turf,Good,Other,2010,2,2.875,,0.2879035,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919984,7861441,Nottingham,Turf,Good,Other,2010,3,13.0,,0.11209901,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919984,7852209,Nottingham,Turf,Good,Other,2010,4,8.0,,0.10747892,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919984,8881557,Nottingham,Turf,Good,Other,2010,5,9.5,,0.22943339,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919984,8277426,Nottingham,Turf,Good,Other,2010,6,6.5,,0.21751764,6,Class 4
2026-06-03,AbstainWrapperAlgorithm,919880,5015356,Warwick,Turf,Good,Hurdle,5228,1,4.333333333333334,,0.12356994,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,5784839,Warwick,Turf,Good,Hurdle,5228,2,2.2,,0.30909988,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,3538667,Warwick,Turf,Good,Hurdle,5228,3,13.0,,0.05656134,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,4582288,Warwick,Turf,Good,Hurdle,5228,4,6.0,,0.13019343,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,7227179,Warwick,Turf,Good,Hurdle,5228,5,17.0,,0.106827214,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,4755719,Warwick,Turf,Good,Hurdle,5228,6,8.5,,0.1263237,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919880,5059605,Warwick,Turf,Good,Hurdle,5228,7,26.0,,0.122673325,7,Class 5
2026-06-03,AbstainWrapperAlgorithm,919881,6679882,Warwick,Turf,Good,Hurdle,3820,1,8.0,,0.20533255,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919881,8507334,Warwick,Turf,Good,Hurdle,3820,2,3.5,,0.34312582,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919881,7431628,Warwick,Turf,Good,Hurdle,3820,3,2.625,,0.14254573,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919881,7231771,Warwick,Turf,Good,Hurdle,3820,4,7.0,,0.3357116,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919881,6974136,Warwick,Turf,Good,Hurdle,3820,5,5.5,,0.21997902,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919879,7551821,Warwick,Turf,Good,SteepleChase,4825,1,3.5,,0.20080774,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919879,5146210,Warwick,Turf,Good,SteepleChase,4825,2,3.0,,0.19433394,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919879,4998719,Warwick,Turf,Good,SteepleChase,4825,3,15.0,,0.15402769,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919879,5803606,Warwick,Turf,Good,SteepleChase,4825,4,5.0,,0.1447566,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919879,5431078,Warwick,Turf,Good,SteepleChase,4825,5,10.0,,0.11758141,5,Class 5
2026-06-03,AbstainWrapperAlgorithm,919878,3630330,Warwick,Turf,Good,SteepleChase,4021,1,3.25,,0.32613632,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919878,4497046,Warwick,Turf,Good,SteepleChase,4021,2,2.25,,0.23419625,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919878,7347770,Warwick,Turf,Good,SteepleChase,4021,3,26.0,,0.25418723,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919878,3935882,Warwick,Turf,Good,SteepleChase,4021,4,5.0,,0.13902563,5,Class 4
2026-06-03,AbstainWrapperAlgorithm,919878,4547885,Warwick,Turf,Good,SteepleChase,4021,5,6.0,,0.12980893,5,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919871,4857648,Newton Abbot,Turf,Good,Hurdle,5328,1,3.0,,0.31488946,3,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919871,5689584,Newton Abbot,Turf,Good,Hurdle,5328,2,6.0,,0.26394626,3,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919871,5023488,Newton Abbot,Turf,Good,Hurdle,5328,3,8.0,,0.36319727,3,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919982,8070674,Nottingham,Turf,Good,Other,1709,1,6.0,,0.13961673,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,8427608,Nottingham,Turf,Good,Other,1709,2,3.75,,0.23060401,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,7718173,Nottingham,Turf,Good,Other,1709,3,9.5,,0.12142265,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,7947735,Nottingham,Turf,Good,Other,1709,4,13.0,,0.092958346,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,7957270,Nottingham,Turf,Good,Other,1709,5,12.0,,0.13519524,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,8991585,Nottingham,Turf,Good,Other,1709,6,15.0,,0.14905497,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,8277417,Nottingham,Turf,Good,Other,1709,7,5.0,,0.15253781,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,7878363,Nottingham,Turf,Good,Other,1709,8,15.0,,0.079890564,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,8551794,Nottingham,Turf,Good,Other,1709,9,23.0,,0.044717573,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919982,7718168,Nottingham,Turf,Good,Other,1709,10,8.0,,0.10133616,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,4924648,Nottingham,Turf,Good,Other,2010,1,3.0,,0.27164274,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,5315434,Nottingham,Turf,Good,Other,2010,2,26.0,,0.051265914,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,5287720,Nottingham,Turf,Good,Other,2010,3,21.0,,0.15270801,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,7488268,Nottingham,Turf,Good,Other,2010,4,34.0,,0.077682115,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,4396745,Nottingham,Turf,Good,Other,2010,5,13.0,,0.09463973,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,6362962,Nottingham,Turf,Good,Other,2010,6,4.0,,0.13625485,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,6287984,Nottingham,Turf,Good,Other,2010,7,4.6,,0.06317578,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,6037316,Nottingham,Turf,Good,Other,2010,8,11.0,,0.10160054,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,6759107,Nottingham,Turf,Good,Other,2010,9,13.0,,0.101170376,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919981,7547278,Nottingham,Turf,Good,Other,2010,10,19.0,,0.05145229,10,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919984,8214903,Nottingham,Turf,Good,Other,2010,1,3.25,,0.11858728,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919984,8455167,Nottingham,Turf,Good,Other,2010,2,2.875,,0.2879035,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919984,7861441,Nottingham,Turf,Good,Other,2010,3,13.0,,0.11209901,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919984,7852209,Nottingham,Turf,Good,Other,2010,4,8.0,,0.10747892,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919984,8881557,Nottingham,Turf,Good,Other,2010,5,9.5,,0.22943339,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919984,8277426,Nottingham,Turf,Good,Other,2010,6,6.5,,0.21751764,6,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919880,5015356,Warwick,Turf,Good,Hurdle,5228,1,4.333333333333334,,0.12356994,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,5784839,Warwick,Turf,Good,Hurdle,5228,2,2.2,,0.30909988,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,3538667,Warwick,Turf,Good,Hurdle,5228,3,13.0,,0.05656134,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,4582288,Warwick,Turf,Good,Hurdle,5228,4,6.0,,0.13019343,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,7227179,Warwick,Turf,Good,Hurdle,5228,5,17.0,,0.106827214,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,4755719,Warwick,Turf,Good,Hurdle,5228,6,8.5,,0.1263237,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919880,5059605,Warwick,Turf,Good,Hurdle,5228,7,26.0,,0.122673325,7,Class 5
2026-06-03,AbstainWrapperGapAlgorithm,919878,3630330,Warwick,Turf,Good,SteepleChase,4021,1,3.25,,0.32613632,5,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919878,4497046,Warwick,Turf,Good,SteepleChase,4021,2,2.25,,0.23419625,5,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919878,7347770,Warwick,Turf,Good,SteepleChase,4021,3,26.0,,0.25418723,5,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919878,3935882,Warwick,Turf,Good,SteepleChase,4021,4,5.0,,0.13902563,5,Class 4
2026-06-03,AbstainWrapperGapAlgorithm,919878,4547885,Warwick,Turf,Good,SteepleChase,4021,5,6.0,,0.12980893,5,Class 4
2026-06-02,AbstainWrapperAlgorithm,919973,9060379,Pontefract,Turf,Good,Other,2010,1,2.375,,0.28009063,4,Class 3
2026-06-02,AbstainWrapperAlgorithm,919973,8437038,Pontefract,Turf,Good,Other,2010,2,1.6666666666666663,,0.3071761,4,Class 3
2026-06-02,AbstainWrapperAlgorithm,919973,8075064,Pontefract,Turf,Good,Other,2010,3,19.0,,0.3747968,4,Class 3
2026-06-02,AbstainWrapperAlgorithm,919973,8973288,Pontefract,Turf,Good,Other,2010,4,67.0,,0.12326136,4,Class 3
2026-06-02,AbstainWrapperAlgorithm,919867,5098067,Southwell,Turf,Good,Hurdle,4926,1,5.5,,0.24305895,6,Class 5
2026-06-02,AbstainWrapperAlgorithm,919867,5504617,Southwell,Turf,Good,Hurdle,4926,2,2.5,,0.2786284,6,Class 5
2026-06-02,AbstainWrapperAlgorithm,919867,5554952,Southwell,Turf,Good,Hurdle,4926,3,5.0,,0.25453025,6,Class 5
2026-06-02,AbstainWrapperAlgorithm,919867,5809878,Southwell,Turf,Good,Hurdle,4926,4,8.5,,0.10382174,6,Class 5
2026-06-02,AbstainWrapperAlgorithm,919867,5082962,Southwell,Turf,Good,Hurdle,4926,5,6.5,,0.18311685,6,Class 5
2026-06-02,AbstainWrapperAlgorithm,919867,8490009,Southwell,Turf,Good,Hurdle,4926,6,12.0,,0.12155095,6,Class 5
2026-06-02,AbstainWrapperGapAlgorithm,919973,9060379,Pontefract,Turf,Good,Other,2010,1,2.375,,0.28009063,4,Class 3
