FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore
2026-04-11,XGBoostAlgorithm,915294,4477750,Newcastle,Turf,Good,Hurdle,3418,3,3.5,
2026-04-11,XGBoostAlgorithm,915293,7365377,Newcastle,Turf,Good,Hurdle,4122,2,4.333333333333334,
2026-04-11,XGBoostAlgorithm,915588,8062546,Southwell (AW),AllWeather,Standard,Other,2412,1,1.9090909090909087,
2026-04-11,XGBoostAlgorithm,915589,7708587,Southwell (AW),AllWeather,Standard,Other,1005,7,7.5,
2026-04-11,XGBoostAlgorithm,915592,6613669,Southwell (AW),AllWeather,Standard,Other,1407,1,8.0,
2026-04-11,XGBoostAlgorithm,915591,5895609,Southwell (AW),AllWeather,Standard,Other,1206,7,41.0,
2026-04-11,XGBoostAlgorithm,915593,3493744,Southwell (AW),AllWeather,Standard,Other,1206,4,10.0,
2026-04-11,XGBoostAlgorithm,915432,6023334,Yarmouth,Turf,Good,Other,1005,5,7.0,
2026-04-11,XGBoostAlgorithm,915435,8313781,Yarmouth,Turf,Good,Other,1608,7,12.0,
2026-04-11,XGBoostAlgorithm,917900,6323522,Randwick (AUS),Turf,Good,Other,2010,3,1.3,
2026-04-11,RatingsXGBoostAlgorithm,915274,5021532,Aintree,Turf,Good To Soft,SteepleChase,3217,2,1.7272727272727273,
2026-04-11,RatingsXGBoostAlgorithm,915273,2663666,Aintree,Turf,Good To Soft,Hurdle,4926,1,6.0,
2026-04-11,RatingsXGBoostAlgorithm,917337,6037400,Bellewstown (IRE),Turf,Soft,Other,1005,4,8.5,
2026-04-11,RatingsXGBoostAlgorithm,915288,4739608,Chepstow,Turf,Good To Soft,SteepleChase,3217,1,3.5,
2026-04-11,RatingsXGBoostAlgorithm,915287,5727949,Chepstow,Turf,Good To Soft,SteepleChase,4725,3,8.5,
2026-04-11,RatingsXGBoostAlgorithm,915290,5831486,Chepstow,Turf,Good To Soft,Hurdle,4725,4,7.5,
2026-04-11,RatingsXGBoostAlgorithm,915292,3232216,Newcastle,Turf,Good,SteepleChase,4021,4,5.5,
2026-04-11,RatingsXGBoostAlgorithm,915294,4668948,Newcastle,Turf,Good,Hurdle,3418,4,4.333333333333334,
2026-04-11,RatingsXGBoostAlgorithm,915588,8062546,Southwell (AW),AllWeather,Standard,Other,2412,1,1.9090909090909087,
2026-04-11,RatingsXGBoostAlgorithm,915589,7020241,Southwell (AW),AllWeather,Standard,Other,1005,2,3.25,
2026-04-11,RatingsXGBoostAlgorithm,915592,7475658,Southwell (AW),AllWeather,Standard,Other,1407,2,2.625,
2026-04-11,RatingsXGBoostAlgorithm,915591,5311211,Southwell (AW),AllWeather,Standard,Other,1206,3,4.5,
2026-04-11,RatingsXGBoostAlgorithm,915593,5322904,Southwell (AW),AllWeather,Standard,Other,1206,1,5.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915274,5021532,Aintree,Turf,Good To Soft,SteepleChase,3217,2,1.7272727272727273,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915275,4387127,Aintree,Turf,Good To Soft,SteepleChase,5027,3,21.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915273,2663666,Aintree,Turf,Good To Soft,Hurdle,4926,1,6.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,917337,6037400,Bellewstown (IRE),Turf,Soft,Other,1005,4,8.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915289,8313802,Chepstow,Turf,Good To Soft,Hurdle,3217,1,1.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915288,4739608,Chepstow,Turf,Good To Soft,SteepleChase,3217,1,3.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915287,5727949,Chepstow,Turf,Good To Soft,SteepleChase,4725,3,8.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915290,5831486,Chepstow,Turf,Good To Soft,Hurdle,4725,4,7.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915296,4217619,Newcastle,Turf,Good,Hurdle,4725,3,5.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915295,5045961,Newcastle,Turf,Good,SteepleChase,4021,4,3.25,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915292,3232216,Newcastle,Turf,Good,SteepleChase,4021,4,5.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915294,4668948,Newcastle,Turf,Good,Hurdle,3418,4,4.333333333333334,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915293,5592591,Newcastle,Turf,Good,Hurdle,4122,4,2.25,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915588,8062546,Southwell (AW),AllWeather,Standard,Other,2412,1,1.9090909090909087,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915589,7020241,Southwell (AW),AllWeather,Standard,Other,1005,2,3.25,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915592,7475658,Southwell (AW),AllWeather,Standard,Other,1407,2,2.625,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915591,5311211,Southwell (AW),AllWeather,Standard,Other,1206,3,4.5,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915593,5322904,Southwell (AW),AllWeather,Standard,Other,1206,1,5.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915432,4575818,Yarmouth,Turf,Good,Other,1005,1,9.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,915435,7957273,Yarmouth,Turf,Good,Other,1608,2,17.0,
2026-04-11,RatingsXGBoostUngatedAlgorithm,917900,6323522,Randwick (AUS),Turf,Good,Other,2010,3,1.3,
2026-04-11,ProxyTSRXGBoostAlgorithm,915274,5021532,Aintree,Turf,Good To Soft,SteepleChase,3217,2,1.7272727272727273,
2026-04-11,ProxyTSRXGBoostAlgorithm,915275,4387127,Aintree,Turf,Good To Soft,SteepleChase,5027,3,21.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915273,2663666,Aintree,Turf,Good To Soft,Hurdle,4926,1,6.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,917337,7525336,Bellewstown (IRE),Turf,Soft,Other,1005,5,8.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915289,8313802,Chepstow,Turf,Good To Soft,Hurdle,3217,1,1.5,
2026-04-11,ProxyTSRXGBoostAlgorithm,915288,4739608,Chepstow,Turf,Good To Soft,SteepleChase,3217,1,3.5,
2026-04-11,ProxyTSRXGBoostAlgorithm,915287,3265163,Chepstow,Turf,Good To Soft,SteepleChase,4725,1,2.875,
2026-04-11,ProxyTSRXGBoostAlgorithm,915290,5831486,Chepstow,Turf,Good To Soft,Hurdle,4725,4,7.5,
2026-04-11,ProxyTSRXGBoostAlgorithm,915296,4217619,Newcastle,Turf,Good,Hurdle,4725,3,5.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915295,3900247,Newcastle,Turf,Good,SteepleChase,4021,5,9.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915292,3232216,Newcastle,Turf,Good,SteepleChase,4021,4,5.5,
2026-04-11,ProxyTSRXGBoostAlgorithm,915294,4668948,Newcastle,Turf,Good,Hurdle,3418,4,4.333333333333334,
2026-04-11,ProxyTSRXGBoostAlgorithm,915293,7051293,Newcastle,Turf,Good,Hurdle,4122,1,8.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915588,8157630,Southwell (AW),AllWeather,Standard,Other,2412,2,1.8,
2026-04-11,ProxyTSRXGBoostAlgorithm,915589,7020241,Southwell (AW),AllWeather,Standard,Other,1005,2,3.25,
2026-04-11,ProxyTSRXGBoostAlgorithm,915592,7475658,Southwell (AW),AllWeather,Standard,Other,1407,2,2.625,
2026-04-11,ProxyTSRXGBoostAlgorithm,915591,5311211,Southwell (AW),AllWeather,Standard,Other,1206,3,4.5,
2026-04-11,ProxyTSRXGBoostAlgorithm,915593,5322904,Southwell (AW),AllWeather,Standard,Other,1206,1,5.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915432,4575818,Yarmouth,Turf,Good,Other,1005,1,9.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,915435,7957273,Yarmouth,Turf,Good,Other,1608,2,17.0,
2026-04-11,ProxyTSRXGBoostAlgorithm,917900,6323522,Randwick (AUS),Turf,Good,Other,2010,3,1.3,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915274,5021532,Aintree,Turf,Good To Soft,SteepleChase,3217,2,1.7272727272727273,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915275,4387127,Aintree,Turf,Good To Soft,SteepleChase,5027,3,21.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915273,2663666,Aintree,Turf,Good To Soft,Hurdle,4926,1,6.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,917337,6037400,Bellewstown (IRE),Turf,Soft,Other,1005,4,8.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915289,8313802,Chepstow,Turf,Good To Soft,Hurdle,3217,1,1.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915288,4739608,Chepstow,Turf,Good To Soft,SteepleChase,3217,1,3.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915287,5727949,Chepstow,Turf,Good To Soft,SteepleChase,4725,3,8.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915290,5831486,Chepstow,Turf,Good To Soft,Hurdle,4725,4,7.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915296,4217619,Newcastle,Turf,Good,Hurdle,4725,3,5.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915295,3900247,Newcastle,Turf,Good,SteepleChase,4021,5,9.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915292,3232216,Newcastle,Turf,Good,SteepleChase,4021,4,5.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915294,4668948,Newcastle,Turf,Good,Hurdle,3418,4,4.333333333333334,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915293,7051293,Newcastle,Turf,Good,Hurdle,4122,1,8.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915588,8062546,Southwell (AW),AllWeather,Standard,Other,2412,1,1.9090909090909087,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915589,7020241,Southwell (AW),AllWeather,Standard,Other,1005,2,3.25,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915592,5884235,Southwell (AW),AllWeather,Standard,Other,1407,3,10.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915591,5311211,Southwell (AW),AllWeather,Standard,Other,1206,3,4.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915593,3096581,Southwell (AW),AllWeather,Standard,Other,1206,6,5.5,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915432,4575818,Yarmouth,Turf,Good,Other,1005,1,9.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,915435,7957273,Yarmouth,Turf,Good,Other,1608,2,17.0,
2026-04-11,TunedProxyTSRXGBoostAlgorithm,917900,6323522,Randwick (AUS),Turf,Good,Other,2010,3,1.3,
2026-04-10,RidgeRegressionAlgorithm,915268,4231885,Aintree,Turf,Good To Soft,SteepleChase,5027,4,15.0,
2026-04-10,RidgeRegressionAlgorithm,915270,6728349,Aintree,Turf,Good To Soft,Hurdle,3317,2,7.0,
2026-04-10,RidgeRegressionAlgorithm,915267,3978081,Aintree,Turf,Good To Soft,SteepleChase,4021,1,6.0,
2026-04-10,RidgeRegressionAlgorithm,915269,5845735,Aintree,Turf,Good To Soft,Hurdle,4926,9,6.5,
2026-04-10,RidgeRegressionAlgorithm,917263,5184160,Dundalk (AW) (IRE),AllWeather,Standard,Other,1206,3,11.0,
2026-04-10,RidgeRegressionAlgorithm,917268,8179306,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,5.0,
2026-04-10,RidgeRegressionAlgorithm,915280,7499408,Sedgefield,Turf,Good,Hurdle,3418,2,1.7272727272727273,
2026-04-10,RidgeRegressionAlgorithm,915282,5457600,Sedgefield,Turf,Good,SteepleChase,5328,3,2.75,
2026-04-10,RidgeRegressionAlgorithm,915283,3837474,Sedgefield,Turf,Good,Hurdle,5429,4,3.5,
2026-04-10,RidgeRegressionAlgorithm,915284,3536950,Sedgefield,Turf,Good,Hurdle,3418,4,9.5,
2026-04-10,RidgeRegressionAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,RidgeRegressionAlgorithm,917254,7006353,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,1,7.5,
2026-04-10,RidgeRegressionAlgorithm,917255,8392254,Wexford (IRE),Turf,Yielding,Hurdle,4825,1,3.5,
2026-04-10,RidgeRegressionAlgorithm,917158,7538898,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,3.25,
2026-04-10,RidgeRegressionAlgorithm,915581,7806389,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,3.5,
2026-04-10,RidgeRegressionAlgorithm,915580,4429419,Wolverhampton (AW),AllWeather,Standard,Other,1206,5,5.0,
2026-04-10,RidgeRegressionAlgorithm,915583,7204880,Wolverhampton (AW),AllWeather,Standard,Other,1407,3,3.75,
2026-04-10,XGBoostAlgorithm,915268,5299424,Aintree,Turf,Good To Soft,SteepleChase,5027,2,6.0,
2026-04-10,XGBoostAlgorithm,915270,5705876,Aintree,Turf,Good To Soft,Hurdle,3317,3,4.5,
2026-04-10,XGBoostAlgorithm,915267,3813224,Aintree,Turf,Good To Soft,SteepleChase,4021,3,2.2,
2026-04-10,XGBoostAlgorithm,915269,6921054,Aintree,Turf,Good To Soft,Hurdle,4926,3,3.75,
2026-04-10,XGBoostAlgorithm,917263,6032297,Dundalk (AW) (IRE),AllWeather,Standard,Other,1206,2,4.333333333333334,
2026-04-10,XGBoostAlgorithm,917268,8179306,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,5.0,
2026-04-10,XGBoostAlgorithm,915280,7499408,Sedgefield,Turf,Good,Hurdle,3418,2,1.7272727272727273,
2026-04-10,XGBoostAlgorithm,915282,3405256,Sedgefield,Turf,Good,SteepleChase,5328,1,4.5,
2026-04-10,XGBoostAlgorithm,915283,3837474,Sedgefield,Turf,Good,Hurdle,5429,4,3.5,
2026-04-10,XGBoostAlgorithm,915284,7201807,Sedgefield,Turf,Good,Hurdle,3418,5,3.0,
2026-04-10,XGBoostAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,XGBoostAlgorithm,917254,7200367,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,5,10.0,
2026-04-10,XGBoostAlgorithm,917255,8392254,Wexford (IRE),Turf,Yielding,Hurdle,4825,1,3.5,
2026-04-10,XGBoostAlgorithm,917158,7613492,Wolverhampton (AW),AllWeather,Standard,Other,1206,7,51.0,
2026-04-10,XGBoostAlgorithm,915581,8494420,Wolverhampton (AW),AllWeather,Standard,Other,1709,2,1.25,
2026-04-10,XGBoostAlgorithm,915580,4429419,Wolverhampton (AW),AllWeather,Standard,Other,1206,5,5.0,
2026-04-10,XGBoostAlgorithm,915583,7204880,Wolverhampton (AW),AllWeather,Standard,Other,1407,3,3.75,
2026-04-10,RatingsXGBoostAlgorithm,915268,4231885,Aintree,Turf,Good To Soft,SteepleChase,5027,4,15.0,
2026-04-10,RatingsXGBoostAlgorithm,915270,58956214,Aintree,Turf,Good To Soft,Hurdle,3317,4,1.8,
2026-04-10,RatingsXGBoostAlgorithm,915267,3813224,Aintree,Turf,Good To Soft,SteepleChase,4021,3,2.2,
2026-04-10,RatingsXGBoostAlgorithm,915269,6921054,Aintree,Turf,Good To Soft,Hurdle,4926,3,3.75,
2026-04-10,RatingsXGBoostAlgorithm,917268,8179306,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,5.0,
2026-04-10,RatingsXGBoostAlgorithm,915282,5045993,Sedgefield,Turf,Good,SteepleChase,5328,2,2.0,
2026-04-10,RatingsXGBoostAlgorithm,915283,3448801,Sedgefield,Turf,Good,Hurdle,5429,1,3.0,
2026-04-10,RatingsXGBoostAlgorithm,915284,3468180,Sedgefield,Turf,Good,Hurdle,3418,1,7.5,
2026-04-10,RatingsXGBoostAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,RatingsXGBoostAlgorithm,917254,5793402,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,7,17.0,
2026-04-10,RatingsXGBoostAlgorithm,917255,8392254,Wexford (IRE),Turf,Yielding,Hurdle,4825,1,3.5,
2026-04-10,RatingsXGBoostAlgorithm,917158,7538898,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,3.25,
2026-04-10,RatingsXGBoostAlgorithm,915580,3366625,Wolverhampton (AW),AllWeather,Standard,Other,1206,2,4.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915268,4231885,Aintree,Turf,Good To Soft,SteepleChase,5027,4,15.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915270,58956214,Aintree,Turf,Good To Soft,Hurdle,3317,4,1.8,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915267,3813224,Aintree,Turf,Good To Soft,SteepleChase,4021,3,2.2,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915269,6921054,Aintree,Turf,Good To Soft,Hurdle,4926,3,3.75,
2026-04-10,RatingsXGBoostUngatedAlgorithm,917263,6032297,Dundalk (AW) (IRE),AllWeather,Standard,Other,1206,2,4.333333333333334,
2026-04-10,RatingsXGBoostUngatedAlgorithm,917268,8179306,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,5,5.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915280,6626289,Sedgefield,Turf,Good,Hurdle,3418,4,8.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915282,5045993,Sedgefield,Turf,Good,SteepleChase,5328,2,2.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915283,3448801,Sedgefield,Turf,Good,Hurdle,5429,1,3.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915284,3468180,Sedgefield,Turf,Good,Hurdle,3418,1,7.5,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,RatingsXGBoostUngatedAlgorithm,917254,5793402,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,7,17.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,917255,8392254,Wexford (IRE),Turf,Yielding,Hurdle,4825,1,3.5,
2026-04-10,RatingsXGBoostUngatedAlgorithm,917158,7538898,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,3.25,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915581,7806389,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,3.5,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915580,3366625,Wolverhampton (AW),AllWeather,Standard,Other,1206,2,4.0,
2026-04-10,RatingsXGBoostUngatedAlgorithm,915583,7529928,Wolverhampton (AW),AllWeather,Standard,Other,1407,7,4.5,
2026-04-10,ProxyTSRXGBoostAlgorithm,915268,4658860,Aintree,Turf,Good To Soft,SteepleChase,5027,1,4.333333333333334,
2026-04-10,ProxyTSRXGBoostAlgorithm,915270,5705876,Aintree,Turf,Good To Soft,Hurdle,3317,3,4.5,
2026-04-10,ProxyTSRXGBoostAlgorithm,915267,3813224,Aintree,Turf,Good To Soft,SteepleChase,4021,3,2.2,
2026-04-10,ProxyTSRXGBoostAlgorithm,915269,6921054,Aintree,Turf,Good To Soft,Hurdle,4926,3,3.75,
2026-04-10,ProxyTSRXGBoostAlgorithm,917263,6032297,Dundalk (AW) (IRE),AllWeather,Standard,Other,1206,2,4.333333333333334,
2026-04-10,ProxyTSRXGBoostAlgorithm,917268,8183826,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,1,2.1,
2026-04-10,ProxyTSRXGBoostAlgorithm,915280,7499408,Sedgefield,Turf,Good,Hurdle,3418,2,1.7272727272727273,
2026-04-10,ProxyTSRXGBoostAlgorithm,915282,5045993,Sedgefield,Turf,Good,SteepleChase,5328,2,2.0,
2026-04-10,ProxyTSRXGBoostAlgorithm,915283,3448801,Sedgefield,Turf,Good,Hurdle,5429,1,3.0,
2026-04-10,ProxyTSRXGBoostAlgorithm,915284,3468180,Sedgefield,Turf,Good,Hurdle,3418,1,7.5,
2026-04-10,ProxyTSRXGBoostAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,ProxyTSRXGBoostAlgorithm,917254,4042161,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,6,21.0,
2026-04-10,ProxyTSRXGBoostAlgorithm,917255,8392254,Wexford (IRE),Turf,Yielding,Hurdle,4825,1,3.5,
2026-04-10,ProxyTSRXGBoostAlgorithm,917158,7538898,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,3.25,
2026-04-10,ProxyTSRXGBoostAlgorithm,915581,8494420,Wolverhampton (AW),AllWeather,Standard,Other,1709,2,1.25,
2026-04-10,ProxyTSRXGBoostAlgorithm,915580,3366625,Wolverhampton (AW),AllWeather,Standard,Other,1206,2,4.0,
2026-04-10,ProxyTSRXGBoostAlgorithm,915583,7529928,Wolverhampton (AW),AllWeather,Standard,Other,1407,7,4.5,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915268,5415111,Aintree,Turf,Good To Soft,SteepleChase,5027,3,4.333333333333334,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915270,58956214,Aintree,Turf,Good To Soft,Hurdle,3317,4,1.8,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915267,3813224,Aintree,Turf,Good To Soft,SteepleChase,4021,3,2.2,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915269,6921054,Aintree,Turf,Good To Soft,Hurdle,4926,3,3.75,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,917263,6032297,Dundalk (AW) (IRE),AllWeather,Standard,Other,1206,2,4.333333333333334,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,917268,8183826,Dundalk (AW) (IRE),AllWeather,Standard,Other,2111,1,2.1,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915280,7499408,Sedgefield,Turf,Good,Hurdle,3418,2,1.7272727272727273,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915282,5045993,Sedgefield,Turf,Good,SteepleChase,5328,2,2.0,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915283,3448801,Sedgefield,Turf,Good,Hurdle,5429,1,3.0,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915284,3536950,Sedgefield,Turf,Good,Hurdle,3418,4,9.5,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915422,6482618,Thirsk,Turf,Good,Other,2412,2,2.375,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,917254,5793402,Wexford (IRE),Turf,Good To Yielding,Hurdle,4021,7,17.0,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,917255,5864606,Wexford (IRE),Turf,Yielding,Hurdle,4825,2,7.0,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,917158,7538898,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,3.25,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915581,7806389,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,3.5,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915580,3366625,Wolverhampton (AW),AllWeather,Standard,Other,1206,2,4.0,
2026-04-10,TunedProxyTSRXGBoostAlgorithm,915583,7529928,Wolverhampton (AW),AllWeather,Standard,Other,1407,7,4.5,
2026-04-09,RidgeRegressionAlgorithm,915264,8387873,Aintree,Turf,Good To Soft,Hurdle,3418,5,4.0,
2026-04-09,RidgeRegressionAlgorithm,915263,4255108,Aintree,Turf,Good To Soft,SteepleChase,4021,2,23.0,
2026-04-09,RidgeRegressionAlgorithm,915261,2218459,Aintree,Turf,Good To Soft,SteepleChase,5027,2,6.0,
2026-04-09,RidgeRegressionAlgorithm,915262,5523890,Aintree,Turf,Good To Soft,Hurdle,4021,2,3.25,
2026-04-09,RidgeRegressionAlgorithm,915573,7378602,Southwell (AW),AllWeather,Standard,Other,3317,1,2.25,
2026-04-09,RidgeRegressionAlgorithm,915574,5021336,Southwell (AW),AllWeather,Standard,Other,1608,4,6.0,
2026-04-09,RidgeRegressionAlgorithm,915257,8236364,Taunton,Turf,Good,Hurdle,3317,1,1.2857142857142856,
2026-04-09,RidgeRegressionAlgorithm,915258,5781950,Taunton,Turf,Good,Hurdle,4825,4,9.5,
2026-04-09,RidgeRegressionAlgorithm,915259,3883004,Taunton,Turf,Good,Hurdle,3317,4,4.5,
2026-04-09,RidgeRegressionAlgorithm,915255,5019560,Taunton,Turf,Good,SteepleChase,5730,1,4.333333333333334,
2026-04-09,RidgeRegressionAlgorithm,917150,5019619,Wolverhampton (AW),AllWeather,Standard,Other,1910,4,17.0,
2026-04-09,RidgeRegressionAlgorithm,917152,5806696,Wolverhampton (AW),AllWeather,Standard,Other,1005,5,9.0,
2026-04-09,RidgeRegressionAlgorithm,917153,3293697,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,2.0,
2026-04-09,RidgeRegressionAlgorithm,917154,6233857,Wolverhampton (AW),AllWeather,Standard,Other,1206,1,2.25,
2026-04-09,RidgeRegressionAlgorithm,917155,8115914,Wolverhampton (AW),AllWeather,Standard,Other,1407,3,12.0,
2026-04-09,RidgeRegressionAlgorithm,917156,8468002,Wolverhampton (AW),AllWeather,Standard,Other,1910,1,2.875,
2026-04-09,RidgeRegressionAlgorithm,917330,7222351,Auteuil (FR),Turf,Very Soft,SteepleChase,3518,5,10.0,
2026-04-09,RidgeRegressionAlgorithm,917347,5338264,Auteuil (FR),Turf,Very Soft,Hurdle,3921,4,8.8,
2026-04-09,XGBoostAlgorithm,915264,8387873,Aintree,Turf,Good To Soft,Hurdle,3418,5,4.0,
2026-04-09,XGBoostAlgorithm,915263,4255108,Aintree,Turf,Good To Soft,SteepleChase,4021,2,23.0,
2026-04-09,XGBoostAlgorithm,915261,4880951,Aintree,Turf,Good To Soft,SteepleChase,5027,1,2.0,
2026-04-09,XGBoostAlgorithm,915262,4893403,Aintree,Turf,Good To Soft,Hurdle,4021,1,2.625,
2026-04-09,XGBoostAlgorithm,915573,7378602,Southwell (AW),AllWeather,Standard,Other,3317,1,2.25,
2026-04-09,XGBoostAlgorithm,915574,3701259,Southwell (AW),AllWeather,Standard,Other,1608,2,3.75,
2026-04-09,XGBoostAlgorithm,915257,5793405,Taunton,Turf,Good,Hurdle,3317,3,6.5,
2026-04-09,XGBoostAlgorithm,915258,3890933,Taunton,Turf,Good,Hurdle,4825,2,6.5,
2026-04-09,XGBoostAlgorithm,915259,7404552,Taunton,Turf,Good,Hurdle,3317,1,6.0,
2026-04-09,XGBoostAlgorithm,915255,3290480,Taunton,Turf,Good,SteepleChase,5730,6,6.0,
2026-04-09,XGBoostAlgorithm,917150,5447345,Wolverhampton (AW),AllWeather,Standard,Other,1910,2,3.25,
2026-04-09,XGBoostAlgorithm,917152,5806696,Wolverhampton (AW),AllWeather,Standard,Other,1005,5,9.0,
2026-04-09,XGBoostAlgorithm,917153,3293697,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,2.0,
2026-04-09,XGBoostAlgorithm,917154,6233857,Wolverhampton (AW),AllWeather,Standard,Other,1206,1,2.25,
2026-04-09,XGBoostAlgorithm,917155,7605832,Wolverhampton (AW),AllWeather,Standard,Other,1407,1,1.2222222222222223,
2026-04-09,XGBoostAlgorithm,917156,8468002,Wolverhampton (AW),AllWeather,Standard,Other,1910,1,2.875,
2026-04-09,XGBoostAlgorithm,917330,8793429,Auteuil (FR),Turf,Very Soft,SteepleChase,3518,6,4.5,
