FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,ResolvedOdds,PredictedScore,WinProbability,MarketProb,FieldSize,RaceClass
2026-06-13,RatingsXGBoostUngatedAlgorithm,919947,3399483,Hexham,Turf,Good,SteepleChase,3116,3,6.5,6.5,,0.1488247960805893,0.14231649993973725,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919947,3735109,Hexham,Turf,Good,SteepleChase,3116,4,8.0,8.0,,0.11878171563148499,0.11563215620103652,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919947,5864687,Hexham,Turf,Good,SteepleChase,3116,5,41.0,41.0,,0.012527797371149063,0.022562371941665663,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,3833546,Hexham,Turf,Good,Hurdle,4021,1,2.625,2.625,,0.4181140065193176,0.3360401343480294,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,3294848,Hexham,Turf,Good,Hurdle,4021,2,6.5,6.5,,0.13707664608955383,0.1357085157943965,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,5884293,Hexham,Turf,Good,Hurdle,4021,3,4.0,4.0,,0.22398880124092102,0.22052633816589431,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,4231875,Hexham,Turf,Good,Hurdle,4021,4,13.0,13.0,,0.057956550270318985,0.06785425789719825,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,4063842,Hexham,Turf,Good,Hurdle,4021,5,9.5,9.5,,0.06683953106403351,0.09285319501721866,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919943,5806729,Hexham,Turf,Good,Hurdle,4021,6,6.0,6.0,,0.17717547714710236,0.14701755877726286,6,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,5295439,Hexham,Turf,Good,Hurdle,4725,1,5.0,5.0,,0.3750315010547638,0.32348154639292587,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,4217545,Hexham,Turf,Good,Hurdle,4725,2,11.0,11.0,,0.11550752073526382,0.14703706654223903,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,3301624,Hexham,Turf,Good,Hurdle,4725,3,8.0,8.0,,0.31102317571640015,0.20217596649557865,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,4003966,Hexham,Turf,Good,Hurdle,4725,4,17.0,17.0,,0.09058032929897308,0.09514163129203701,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,5746452,Hexham,Turf,Good,Hurdle,4725,5,11.0,11.0,,0.15057098865509033,0.14703706654223903,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919945,4259447,Hexham,Turf,Good,Hurdle,4725,6,19.0,19.0,,0.0725613608956337,0.08512672273498048,6,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919946,5047968,Hexham,Turf,Good,SteepleChase,4825,1,2.0,2.0,,0.6828486919403076,0.6904637925771641,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919946,3255826,Hexham,Turf,Good,SteepleChase,4825,2,34.0,34.0,,0.043000414967536926,0.04061551721042141,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919946,7588032,Hexham,Turf,Good,SteepleChase,4825,3,13.0,13.0,,0.13816222548484802,0.10622519885802524,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919946,3056480,Hexham,Turf,Good,SteepleChase,4825,4,12.0,12.0,,0.12678255140781403,0.11507729876286067,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919946,4963755,Hexham,Turf,Good,SteepleChase,4825,5,29.0,29.0,,0.03574506193399429,0.04761819259152855,5,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,5176439,Leicester,Turf,Good,Other,1206,1,3.75,3.75,,0.25822365283966064,0.22748412609454424,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,5708683,Leicester,Turf,Good,Other,1206,2,6.0,6.0,,0.15305045247077942,0.14217757880909015,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,3558217,Leicester,Turf,Good,Other,1206,3,7.5,7.5,,0.13242173194885254,0.11374206304727212,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,3826097,Leicester,Turf,Good,Other,1206,4,4.0,4.0,,0.26118576526641846,0.21326636821363523,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,8039747,Leicester,Turf,Good,Other,1206,5,7.0,7.0,,0.10947493463754654,0.12186649612207727,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,5116065,Leicester,Turf,Good,Other,1206,6,13.0,13.0,,0.0613301619887352,0.06562042098881085,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,7516460,Leicester,Turf,Good,Other,1206,7,13.0,13.0,,0.06890476495027542,0.06562042098881085,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,7727252,Leicester,Turf,Good,Other,1206,8,29.0,29.0,,0.025282617658376694,0.02941605078808762,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920231,8039751,Leicester,Turf,Good,Other,1206,9,41.0,41.0,,0.0192553773522377,0.02080647494767173,9,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,6032320,Leicester,Turf,Good,Other,2412,1,5.0,5.0,,0.11780577152967453,0.17017782967295295,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,3134056,Leicester,Turf,Good,Other,2412,2,8.5,8.5,,0.10765006393194199,0.10010460568997233,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,6388815,Leicester,Turf,Good,Other,2412,3,13.0,13.0,,0.0716283842921257,0.06545301141267422,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,6894102,Leicester,Turf,Good,Other,2412,4,4.5,4.5,,0.2265656590461731,0.18908647741439216,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,4101022,Leicester,Turf,Good,Other,2412,5,13.0,13.0,,0.05532703548669815,0.06545301141267422,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,3259279,Leicester,Turf,Good,Other,2412,6,5.5,5.5,,0.16685722768306732,0.1547071178845027,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,6323499,Leicester,Turf,Good,Other,2412,7,9.5,9.5,,0.09582863003015518,0.08956727877523839,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,6425085,Leicester,Turf,Good,Other,2412,8,12.0,12.0,,0.06501555442810059,0.07090742903039705,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920232,5447345,Leicester,Turf,Good,Other,2412,9,9.0,9.0,,0.08384814113378525,0.09454323870719608,9,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,8779384,Leicester,Turf,Good,Other,1608,1,3.25,3.25,,0.3331344723701477,0.26340319739949375,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,7713430,Leicester,Turf,Good,Other,1608,2,8.5,8.5,,0.10215925425291061,0.10071298724098289,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,7436397,Leicester,Turf,Good,Other,1608,3,4.333333333333334,4.333333333333334,,0.2082422971725464,0.19755239804962024,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,8362108,Leicester,Turf,Good,Other,1608,4,13.0,13.0,,0.06460590660572052,0.06585079934987344,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,9046236,Leicester,Turf,Good,Other,1608,5,12.0,12.0,,0.06633876264095306,0.07133836596236288,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,7852223,Leicester,Turf,Good,Other,1608,6,13.0,13.0,,0.06609898060560226,0.06585079934987344,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,8459469,Leicester,Turf,Good,Other,1608,7,4.5,4.5,,0.22007052600383759,0.19023564256630102,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920233,7806374,Leicester,Turf,Good,Other,1608,8,19.0,19.0,,0.03702053800225258,0.04505581008149234,8,Class 6
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,5991241,Leicester,Turf,Good,Other,2010,1,19.0,19.0,,0.030357057228684425,0.04393407748123157,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,6350104,Leicester,Turf,Good,Other,2010,2,6.0,6.0,,0.14814020693302155,0.13912457869056666,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,4507217,Leicester,Turf,Good,Other,2010,3,6.0,6.0,,0.13973850011825562,0.13912457869056666,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,6238180,Leicester,Turf,Good,Other,2010,4,8.0,8.0,,0.12013571709394455,0.104343434017925,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,6988874,Leicester,Turf,Good,Other,2010,5,4.0,4.0,,0.22212129831314087,0.20868686803585,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,6425083,Leicester,Turf,Good,Other,2010,6,21.0,21.0,,0.03666410222649574,0.039749879625876186,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,4175185,Leicester,Turf,Good,Other,2010,7,17.0,17.0,,0.03053697571158409,0.04910279247902352,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,5730940,Leicester,Turf,Good,Other,2010,8,5.5,5.5,,0.14518214762210846,0.15177226766243634,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,3488573,Leicester,Turf,Good,Other,2010,9,23.0,23.0,,0.03032887540757656,0.03629336835406086,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920230,5162462,Leicester,Turf,Good,Other,2010,10,9.5,9.5,,0.07156937569379807,0.08786815496246314,10,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,920203,7870273,Sandown,Turf,Good,Other,1809,1,2.75,2.75,,0.3594840466976166,0.32171581769436997,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,920203,7784899,Sandown,Turf,Good,Other,1809,2,3.75,3.75,,0.20328493416309357,0.2359249329758713,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,920203,7570740,Sandown,Turf,Good,Other,1809,3,15.0,15.0,,0.05566747114062309,0.058981233243967826,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,920203,7922009,Sandown,Turf,Good,Other,1809,4,3.75,3.75,,0.2777201235294342,0.2359249329758713,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,920203,8340035,Sandown,Turf,Good,Other,1809,5,6.0,6.0,,0.16545014083385468,0.14745308310991956,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919950,4893324,Uttoxeter,Turf,Good,SteepleChase,3217,1,1.6666666666666663,1.6666666666666663,,0.56829434633255,0.5396439825225049,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919950,6750133,Uttoxeter,Turf,Good,SteepleChase,3217,2,67.0,67.0,,0.010392569936811924,0.013423979664738926,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919950,5412938,Uttoxeter,Turf,Good,SteepleChase,3217,3,5.0,5.0,,0.15943315625190735,0.17988132750750163,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919950,5889962,Uttoxeter,Turf,Good,SteepleChase,3217,4,4.2,4.2,,0.2312135249376297,0.21414443750893047,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919950,4867609,Uttoxeter,Turf,Good,SteepleChase,3217,5,17.0,17.0,,0.048693280667066574,0.052906272796324004,5,Class 3
2026-06-13,RatingsXGBoostUngatedAlgorithm,919951,5851317,Uttoxeter,Turf,Good,SteepleChase,4021,1,1.5,1.5,,0.6454063653945923,0.6386612021857924,5,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919951,5355556,Uttoxeter,Turf,Good,SteepleChase,4021,2,11.0,11.0,,0.0690789744257927,0.08709016393442624,5,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919951,4934664,Uttoxeter,Turf,Good,SteepleChase,4021,3,7.5,7.5,,0.1266990453004837,0.12773224043715847,5,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919951,3997557,Uttoxeter,Turf,Good,SteepleChase,4021,4,7.5,7.5,,0.10167451947927475,0.12773224043715847,5,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919951,4057201,Uttoxeter,Turf,Good,SteepleChase,4021,5,51.0,51.0,,0.016548853367567062,0.018784153005464484,5,Class 4
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,4994491,Uttoxeter,Turf,Good,Hurdle,4725,1,9.5,9.5,,0.08835849910974503,0.09153381269304264,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,2757693,Uttoxeter,Turf,Good,Hurdle,4725,2,6.0,6.0,,0.1342158168554306,0.14492853676398418,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,8607173,Uttoxeter,Turf,Good,Hurdle,4725,3,2.1,2.1,,0.5002948045730591,0.4140815336113834,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,5881621,Uttoxeter,Turf,Good,Hurdle,4725,4,6.0,6.0,,0.1338750123977661,0.14492853676398418,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,7529847,Uttoxeter,Turf,Good,Hurdle,4725,5,5.5,5.5,,0.15562215447425842,0.15810385828798276,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,7231772,Uttoxeter,Turf,Good,Hurdle,4725,6,26.0,26.0,,0.028767555952072144,0.033445046945534816,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,919955,5884490,Uttoxeter,Turf,Good,Hurdle,4725,7,67.0,67.0,,0.01764576882123947,0.012978674934088136,7,Class 5
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,4542733,Sha Tin (HK),Turf,Good To Yielding,Other,1608,1,12.0,12.0,,0.05256456881761551,0.06801029798838545,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,5867558,Sha Tin (HK),Turf,Good To Yielding,Other,1608,2,7.0,7.0,,0.12366434931755066,0.11658908226580364,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,6442212,Sha Tin (HK),Turf,Good To Yielding,Other,1608,3,9.8,9.8,,0.09038878977298737,0.08327791590414545,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,6768161,Sha Tin (HK),Turf,Good To Yielding,Other,1608,4,7.7,7.7,,0.11054009944200516,0.10599007478709421,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,5104229,Sha Tin (HK),Turf,Good To Yielding,Other,1608,5,27.0,27.0,,0.026086004450917244,0.030226799105949092,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,6171110,Sha Tin (HK),Turf,Good To Yielding,Other,1608,6,4.1,4.1,,0.23329491913318634,0.19905453069771356,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,6949206,Sha Tin (HK),Turf,Good To Yielding,Other,1608,7,52.0,52.0,,0.008125611580908298,0.015694684151165875,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,7547249,Sha Tin (HK),Turf,Good To Yielding,Other,1608,8,2.8,2.8,,0.33062252402305603,0.2914727056645091,9,
2026-06-13,RatingsXGBoostUngatedAlgorithm,922796,5722058,Sha Tin (HK),Turf,Good To Yielding,Other,1608,9,9.1,9.1,,0.10682548582553864,0.08968390943523358,9,
2026-06-13,WinClassifier,920224,5509256,Bath,Turf,Good,Other,3418,1,5.5,5.5,,0.20583674311637878,0.15675566689750217,8,Class 6
2026-06-13,WinClassifier,920224,5977949,Bath,Turf,Good,Other,3418,2,2.75,2.75,,0.3881484270095825,0.31351133379500434,8,Class 6
2026-06-13,WinClassifier,920224,4528288,Bath,Turf,Good,Other,3418,3,2.75,2.75,,0.3854459524154663,0.31351133379500434,8,Class 6
2026-06-13,WinClassifier,920224,1992597,Bath,Turf,Good,Other,3418,4,9.5,9.5,,0.14475056529045105,0.09075328083539598,8,Class 6
2026-06-13,WinClassifier,920224,5034739,Bath,Turf,Good,Other,3418,5,15.0,15.0,,0.06678497791290283,0.05747707786241746,8,Class 6
2026-06-13,WinClassifier,920224,6005916,Bath,Turf,Good,Other,3418,6,51.0,51.0,,0.032085441052913666,0.01690502290071102,8,Class 6
2026-06-13,WinClassifier,920224,3137664,Bath,Turf,Good,Other,3418,7,19.0,19.0,,0.04007337987422943,0.04537664041769799,8,Class 6
2026-06-13,WinClassifier,920224,8148790,Bath,Turf,Good,Other,3418,8,151.0,151.0,,0.0034223769325762987,0.005709643496266635,8,Class 6
2026-06-13,WinClassifier,922786,6425076,Bath,Turf,Good,Other,1608,1,34.0,34.0,,0.029694294556975365,0.02467460331456474,9,Class 6
2026-06-13,WinClassifier,922786,2641711,Bath,Turf,Good,Other,1608,2,3.125,3.125,,0.2715873420238495,0.2684596840624644,9,Class 6
2026-06-13,WinClassifier,922786,5207729,Bath,Turf,Good,Other,1608,3,4.5,4.5,,0.18809446692466736,0.18643033615448915,9,Class 6
2026-06-13,WinClassifier,922786,1954893,Bath,Turf,Good,Other,1608,4,3.5,3.5,,0.2240809202194214,0.23969614648434318,9,Class 6
2026-06-13,WinClassifier,922786,4534414,Bath,Turf,Good,Other,1608,5,5.0,5.0,,0.16340425610542297,0.16778730253904023,9,Class 6
2026-06-13,WinClassifier,922786,2167294,Bath,Turf,Good,Other,1608,6,51.0,51.0,,0.008827662095427513,0.01644973554304316,9,Class 6
2026-06-13,WinClassifier,922786,4839446,Bath,Turf,Good,Other,1608,7,15.0,15.0,,0.059468045830726624,0.055929100846346745,9,Class 6
2026-06-13,WinClassifier,922786,5172490,Bath,Turf,Good,Other,1608,8,26.0,26.0,,0.029272910207509995,0.03226678894981543,9,Class 6
2026-06-13,WinClassifier,922786,3346537,Bath,Turf,Good,Other,1608,9,101.0,101.0,,0.0011991948122158647,0.00830630210589308,9,Class 6
2026-06-13,WinClassifier,920188,5842817,Chester,Turf,Good To Soft,Other,1206,1,2.875,2.875,,0.2826366722583771,0.29674649005181775,10,Class 3
2026-06-13,WinClassifier,920188,5889014,Chester,Turf,Good To Soft,Other,1206,2,12.0,12.0,,0.0520443432033062,0.07109551324158132,10,Class 3
2026-06-13,WinClassifier,920188,6928471,Chester,Turf,Good To Soft,Other,1206,3,6.0,6.0,,0.13022521138191223,0.14219102648316265,10,Class 3
2026-06-13,WinClassifier,920188,5226936,Chester,Turf,Good To Soft,Other,1206,4,17.0,17.0,,0.048918697983026505,0.050185068170528,10,Class 3
2026-06-13,WinClassifier,920188,4425829,Chester,Turf,Good To Soft,Other,1206,5,12.0,12.0,,0.06684933602809906,0.07109551324158132,10,Class 3
2026-06-13,WinClassifier,920188,4274005,Chester,Turf,Good To Soft,Other,1206,6,41.0,41.0,,0.019693385809659958,0.020808442899975025,10,Class 3
2026-06-13,WinClassifier,920188,3271078,Chester,Turf,Good To Soft,Other,1206,7,11.0,11.0,,0.0864422619342804,0.07755874171808873,10,Class 3
2026-06-13,WinClassifier,920188,5837069,Chester,Turf,Good To Soft,Other,1206,8,4.333333333333334,4.333333333333334,,0.24615870416164398,0.19687988282284058,10,Class 3
2026-06-13,WinClassifier,920188,5048096,Chester,Turf,Good To Soft,Other,1206,9,21.0,21.0,,0.03886339068412781,0.040626007566617904,10,Class 3
2026-06-13,WinClassifier,920188,5937860,Chester,Turf,Good To Soft,Other,1206,10,26.0,26.0,,0.02651705965399742,0.032813313803806775,10,Class 3
2026-06-13,WinClassifier,920186,7743751,Chester,Turf,Good To Soft,Other,1508,1,4.333333333333334,4.333333333333334,,0.23357900977134705,0.19973548756709003,9,Class 2
2026-06-13,WinClassifier,920186,7436308,Chester,Turf,Good To Soft,Other,1508,2,34.0,34.0,,0.02081151492893696,0.025456483709531085,9,Class 2
2026-06-13,WinClassifier,920186,8120586,Chester,Turf,Good To Soft,Other,1508,3,4.333333333333334,4.333333333333334,,0.22396007180213928,0.19973548756709003,9,Class 2
2026-06-13,WinClassifier,920186,8231737,Chester,Turf,Good To Soft,Other,1508,4,23.0,23.0,,0.037533484399318695,0.037631323744524214,9,Class 2
2026-06-13,WinClassifier,920186,7861438,Chester,Turf,Good To Soft,Other,1508,5,11.0,11.0,,0.06976477801799774,0.07868367692036882,9,Class 2
2026-06-13,WinClassifier,920186,7436341,Chester,Turf,Good To Soft,Other,1508,6,6.5,6.5,,0.14852452278137207,0.1331569917113934,9,Class 2
2026-06-13,WinClassifier,920186,7020592,Chester,Turf,Good To Soft,Other,1508,7,6.0,6.0,,0.12869438529014587,0.14425340768734282,9,Class 2
2026-06-13,WinClassifier,920186,7566145,Chester,Turf,Good To Soft,Other,1508,8,15.0,15.0,,0.050750669091939926,0.057701363074937125,9,Class 2
2026-06-13,WinClassifier,920186,8886022,Chester,Turf,Good To Soft,Other,1508,9,7.0,7.0,,0.12201287597417831,0.1236457780177224,9,Class 2
2026-06-13,WinClassifier,920189,7436372,Chester,Turf,Good To Soft,Other,1005,1,4.0,4.0,,0.21798834204673767,0.20979556767579877,10,Class 3
2026-06-13,WinClassifier,920189,3479738,Chester,Turf,Good To Soft,Other,1005,2,6.5,6.5,,0.13779640197753906,0.12910496472356847,10,Class 3
2026-06-13,WinClassifier,920189,3366905,Chester,Turf,Good To Soft,Other,1005,3,5.0,5.0,,0.16847243905067444,0.16783645414063902,10,Class 3
2026-06-13,WinClassifier,920189,5878998,Chester,Turf,Good To Soft,Other,1005,4,26.0,26.0,,0.02835123799741268,0.03227624118089212,10,Class 3
2026-06-13,WinClassifier,920189,5598864,Chester,Turf,Good To Soft,Other,1005,5,12.0,12.0,,0.0649026408791542,0.06993185589193292,10,Class 3
2026-06-13,WinClassifier,920189,5708731,Chester,Turf,Good To Soft,Other,1005,6,9.0,9.0,,0.06488052755594254,0.09324247452257722,10,Class 3
2026-06-13,WinClassifier,920189,4395016,Chester,Turf,Good To Soft,Other,1005,7,5.0,5.0,,0.17965535819530487,0.16783645414063902,10,Class 3
2026-06-13,WinClassifier,920189,5580071,Chester,Turf,Good To Soft,Other,1005,8,13.0,13.0,,0.06202534958720207,0.06455248236178424,10,Class 3
2026-06-13,WinClassifier,920189,989997,Chester,Turf,Good To Soft,Other,1005,9,23.0,23.0,,0.0442829355597496,0.03648618568274761,10,Class 3
2026-06-13,WinClassifier,920189,5845588,Chester,Turf,Good To Soft,Other,1005,10,29.0,29.0,,0.017356745898723602,0.02893731967942052,10,Class 3
2026-06-13,WinClassifier,920191,4580178,Chester,Turf,Good To Soft,Other,3217,1,4.0,4.0,,0.2244803011417389,0.20901349013554932,9,Class 4
2026-06-13,WinClassifier,920191,6714930,Chester,Turf,Good To Soft,Other,3217,2,3.25,3.25,,0.23343494534492493,0.25724737247452223,9,Class 4
2026-06-13,WinClassifier,920191,6202555,Chester,Turf,Good To Soft,Other,3217,3,5.0,5.0,,0.1496231108903885,0.16721079210843948,9,Class 4
2026-06-13,WinClassifier,920191,5770629,Chester,Turf,Good To Soft,Other,3217,4,34.0,34.0,,0.019574124366044998,0.024589822368888153,9,Class 4
2026-06-13,WinClassifier,920191,4719432,Chester,Turf,Good To Soft,Other,3217,5,23.0,23.0,,0.03012867271900177,0.03635017219748684,9,Class 4
2026-06-13,WinClassifier,920191,6055647,Chester,Turf,Good To Soft,Other,3217,6,5.5,5.5,,0.15775266289710999,0.15200981100767225,9,Class 4
2026-06-13,WinClassifier,920191,4303540,Chester,Turf,Good To Soft,Other,3217,7,17.0,17.0,,0.04300512373447418,0.04917964473777631,9,Class 4
2026-06-13,WinClassifier,920191,4532158,Chester,Turf,Good To Soft,Other,3217,8,9.5,9.5,,0.07774920761585236,0.08800568005707339,9,Class 4
2026-06-13,WinClassifier,920191,2951760,Chester,Turf,Good To Soft,Other,3217,9,51.0,51.0,,0.011952580884099007,0.016393214912592102,9,Class 4
2026-06-13,WinClassifier,922681,4977983,Downpatrick (IRE),Turf,Good,SteepleChase,4725,1,2.375,2.375,,0.4718014895915985,0.4268922196654021,5,
2026-06-13,WinClassifier,922681,7169836,Downpatrick (IRE),Turf,Good,SteepleChase,4725,2,6.0,6.0,,0.19711288809776306,0.16897817028422166,5,
2026-06-13,WinClassifier,922681,4363048,Downpatrick (IRE),Turf,Good,SteepleChase,4725,3,13.0,13.0,,0.07061499357223511,0.07798992474656384,5,
2026-06-13,WinClassifier,922681,7272324,Downpatrick (IRE),Turf,Good,SteepleChase,4725,4,4.333333333333334,4.333333333333334,,0.22772006690502167,0.23396977423969148,5,
2026-06-13,WinClassifier,922681,5342173,Downpatrick (IRE),Turf,Good,SteepleChase,4725,5,11.0,11.0,,0.07962704449892044,0.09216991106412091,5,
2026-06-13,WinClassifier,922682,1606484,Downpatrick (IRE),Turf,Good,SteepleChase,4725,1,19.0,19.0,,0.06653659045696259,0.046402904574046035,10,
2026-06-13,WinClassifier,922682,3918344,Downpatrick (IRE),Turf,Good,SteepleChase,4725,2,13.0,13.0,,0.0600140206515789,0.06781962976206729,10,
2026-06-13,WinClassifier,922682,58956137,Downpatrick (IRE),Turf,Good,SteepleChase,4725,3,8.5,8.5,,0.09899129718542099,0.10372413963610291,10,
2026-06-13,WinClassifier,922682,4853589,Downpatrick (IRE),Turf,Good,SteepleChase,4725,4,7.5,7.5,,0.13505132496356964,0.11755402492091663,10,
2026-06-13,WinClassifier,922682,4231780,Downpatrick (IRE),Turf,Good,SteepleChase,4725,5,8.5,8.5,,0.10183795541524887,0.10372413963610291,10,
2026-06-13,WinClassifier,922682,5764617,Downpatrick (IRE),Turf,Good,SteepleChase,4725,6,5.5,5.5,,0.2183319479227066,0.16030094307397721,10,
2026-06-13,WinClassifier,922682,3891093,Downpatrick (IRE),Turf,Good,SteepleChase,4725,7,5.5,5.5,,0.14623115956783295,0.16030094307397721,10,
2026-06-13,WinClassifier,922682,3500962,Downpatrick (IRE),Turf,Good,SteepleChase,4725,8,19.0,19.0,,0.05310744792222977,0.046402904574046035,10,
2026-06-13,WinClassifier,922682,3126606,Downpatrick (IRE),Turf,Good,SteepleChase,4725,9,13.0,13.0,,0.062309592962265015,0.06781962976206729,10,
2026-06-13,WinClassifier,922682,3575174,Downpatrick (IRE),Turf,Good,SteepleChase,4725,10,7.0,7.0,,0.12241782248020172,0.12595074098669637,10,
2026-06-13,WinClassifier,919947,3678078,Hexham,Turf,Good,SteepleChase,3116,1,1.5,1.5,,0.569463849067688,0.6167048330721947,5,Class 5
2026-06-13,WinClassifier,919947,5048014,Hexham,Turf,Good,SteepleChase,3116,2,9.0,9.0,,0.08977159112691879,0.10278413884536579,5,Class 5
2026-06-13,WinClassifier,919947,3399483,Hexham,Turf,Good,SteepleChase,3116,3,6.5,6.5,,0.13739602267742157,0.14231649993973725,5,Class 5
2026-06-13,WinClassifier,919947,3735109,Hexham,Turf,Good,SteepleChase,3116,4,8.0,8.0,,0.10894729942083359,0.11563215620103652,5,Class 5
2026-06-13,WinClassifier,919947,5864687,Hexham,Turf,Good,SteepleChase,3116,5,41.0,41.0,,0.016825048252940178,0.022562371941665663,5,Class 5
2026-06-13,WinClassifier,919943,3833546,Hexham,Turf,Good,Hurdle,4021,1,2.625,2.625,,0.4439387619495392,0.3360401343480294,6,Class 3
